"";"Município";"Código";"ICAO"
"546";"URUPEMA";4218954;"SBCN"
"547";"URUPEMA";4218954;"SBLJ"
"548";"URUSSANGA";4219002;"SBCN"
"549";"URUSSANGA";4219002;"SBTR"
"550";"VARGEÃO";4219101;"SBCH"
"551";"VARGEÃO";4219101;"SBPF"
"552";"VARGEM";4219150;"SBPF"
"553";"VARGEM";4219150;"SBLJ"
"554";"VARGEM BONITA";4219176;"SBCH"
"555";"VARGEM BONITA";4219176;"SBPF"
"556";"VIDAL RAMOS";4219200;"SBFL"
"557";"VIDAL RAMOS";4219200;"SBNF"
"558";"VIDEIRA";4219309;"SBCH"
"559";"VIDEIRA";4219309;"SBLJ"
"560";"VITOR MEIRELES";4219358;"SBNF"
"561";"VITOR MEIRELES";4219358;"SBLJ"
"562";"WITMARSUM";4219408;"SBNF"
"563";"WITMARSUM";4219408;"SBLJ"
"564";"XANXERÊ";4219507;"SBCH"
"565";"XANXERÊ";4219507;"SBPF"
"566";"XAVANTINA";4219606;"SBCH"
"567";"XAVANTINA";4219606;"SBPF"
"568";"XAXIM";4219705;"SBCH"
"569";"XAXIM";4219705;"SBPF"
"570";"ZORTÉA";4219853;"SBCH"
"571";"ZORTÉA";4219853;"SBPF"
