"";"Município";"Código";"ICAO"
"554";"NOVA REDENÇÃO";2922854;"SBQV"
"555";"NOVA SOURE";2922904;"SBSV"
"556";"NOVA SOURE";2922904;"SBAR"
"557";"NOVA VIÇOSA";2923001;"SBPS"
"558";"NOVO HORIZONTE";2923035;"SBLE"
"559";"NOVO HORIZONTE";2923035;"SBQV"
"560";"NOVO TRIUNFO";2923050;"SBPL"
"561";"NOVO TRIUNFO";2923050;"SBAR"
"562";"OLINDINA";2923100;"SBSV"
"563";"OLINDINA";2923100;"SBAR"
"564";"OLIVEIRA DOS BREJINHOS";2923209;"SBLE"
"565";"OLIVEIRA DOS BREJINHOS";2923209;"SBQV"
