"";"Município";"Código";"ICAO"
"177";"SÃO JOSÉ DA LAJE";2708303;"SBMO"
"178";"SÃO JOSÉ DA LAJE";2708303;"SBRF"
"179";"SÃO JOSÉ DA TAPERA";2708402;"SBMO"
"180";"SÃO JOSÉ DA TAPERA";2708402;"SBAR"
"181";"SÃO LUÍS DO QUITUNDE";2708501;"SBMO"
"182";"SÃO LUÍS DO QUITUNDE";2708501;"SBRF"
"183";"SÃO MIGUEL DOS CAMPOS";2708600;"SBMO"
"184";"SÃO MIGUEL DOS CAMPOS";2708600;"SBAR"
"185";"SÃO MIGUEL DOS MILAGRES";2708709;"SBMO"
"186";"SÃO MIGUEL DOS MILAGRES";2708709;"SBRF"
"187";"SÃO SEBASTIÃO";2708808;"SBMO"
"188";"SÃO SEBASTIÃO";2708808;"SBAR"
"189";"SATUBA";2708907;"SBMO"
"190";"SATUBA";2708907;"SBRF"
"191";"SENADOR RUI PALMEIRA";2708956;"SBMO"
"192";"SENADOR RUI PALMEIRA";2708956;"SBAR"
"193";"TANQUE D'ARCA";2709004;"SBMO"
"194";"TANQUE D'ARCA";2709004;"SBAR"
"195";"TAQUARANA";2709103;"SBMO"
"196";"TAQUARANA";2709103;"SBAR"
"197";"TEOTÔNIO VILELA";2709152;"SBMO"
"198";"TEOTÔNIO VILELA";2709152;"SBAR"
"199";"TRAIPU";2709202;"SBMO"
"200";"TRAIPU";2709202;"SBAR"
"201";"UNIÃO DOS PALMARES";2709301;"SBMO"
"202";"UNIÃO DOS PALMARES";2709301;"SBRF"
"203";"VIÇOSA";2709400;"SBMO"
"204";"VIÇOSA";2709400;"SBAR"
