"";"Município";"Código";"ICAO"
"286";"SENADOR GEORGINO AVELINO";2413201;"SBNT"
"287";"SERRA DE SÃO BENTO";2413300;"SBKG"
"288";"SERRA DE SÃO BENTO";2413300;"SBNT"
"289";"SERRA DO MEL";2413359;"SBFZ"
"290";"SERRA DO MEL";2413359;"SBNT"
"291";"SERRA NEGRA DO NORTE";2413409;"SBKG"
"292";"SERRA NEGRA DO NORTE";2413409;"SBJU"
"293";"SERRINHA";2413508;"SBKG"
"294";"SERRINHA";2413508;"SBNT"
"295";"SERRINHA DOS PINTOS";2413557;"SBKG"
"296";"SERRINHA DOS PINTOS";2413557;"SBJU"
"297";"SEVERIANO MELO";2413607;"SBFZ"
"298";"SEVERIANO MELO";2413607;"SBJU"
"299";"SÍTIO NOVO";2413706;"SBKG"
"300";"SÍTIO NOVO";2413706;"SBNT"
"301";"TABOLEIRO GRANDE";2413805;"SBFZ"
"302";"TABOLEIRO GRANDE";2413805;"SBJU"
"303";"TAIPU";2413904;"SBKG"
"304";"TAIPU";2413904;"SBNT"
"305";"TANGARÁ";2414001;"SBKG"
"306";"TANGARÁ";2414001;"SBNT"
"307";"TENENTE ANANIAS";2414100;"SBKG"
"308";"TENENTE ANANIAS";2414100;"SBJU"
"309";"TENENTE LAURENTINO CRUZ";2414159;"SBKG"
"310";"TENENTE LAURENTINO CRUZ";2414159;"SBNT"
"311";"TIBAU";2411056;"SBFZ"
"312";"TIBAU";2411056;"SBNT"
"313";"TIBAU DO SUL";2414209;"SBKG"
"314";"TIBAU DO SUL";2414209;"SBNT"
"315";"TIMBAÚBA DOS BATISTAS";2414308;"SBKG"
"316";"TIMBAÚBA DOS BATISTAS";2414308;"SBNT"
"317";"TOUROS";2414407;"SBNT"
"318";"TOUROS";2414407;"SBMS"
"319";"TRIUNFO POTIGUAR";2414456;"SBKG"
"320";"TRIUNFO POTIGUAR";2414456;"SBNT"
"321";"UMARIZAL";2414506;"SBFZ"
"322";"UMARIZAL";2414506;"SBJU"
"323";"UPANEMA";2414605;"SBKG"
"324";"UPANEMA";2414605;"SBNT"
"325";"VÁRZEA";2414704;"SBKG"
"326";"VÁRZEA";2414704;"SBNT"
"327";"VENHA-VER";2414753;"SBKG"
"328";"VENHA-VER";2414753;"SBJU"
"329";"VERA CRUZ";2414803;"SBKG"
"330";"VERA CRUZ";2414803;"SBNT"
"331";"VIÇOSA";2414902;"SBFZ"
"332";"VIÇOSA";2414902;"SBJU"
"333";"VILA FLOR";2415008;"SBKG"
"334";"VILA FLOR";2415008;"SBNT"
