"";"Município";"Código";"ICAO"
"197";"LAGOA DO OURO";2608602;"SBMO"
"198";"LAGOA DO OURO";2608602;"SBUF"
"199";"LAGOA DOS GATOS";2608701;"SBMO"
"200";"LAGOA DOS GATOS";2608701;"SBRF"
"201";"LAGOA GRANDE";2608750;"SBPL"
"202";"LAGOA GRANDE";2608750;"SBJU"
"203";"LAJEDO";2608800;"SBMO"
"204";"LAJEDO";2608800;"SBRF"
"205";"LIMOEIRO";2608909;"SBKG"
"206";"LIMOEIRO";2608909;"SBRF"
"207";"MACAPARANA";2609006;"SBKG"
"208";"MACAPARANA";2609006;"SBJP"
"209";"MACHADOS";2609105;"SBKG"
"210";"MACHADOS";2609105;"SBRF"
"211";"MANARI";2609154;"SBMO"
"212";"MANARI";2609154;"SBUF"
"213";"MARAIAL";2609204;"SBMO"
"214";"MARAIAL";2609204;"SBRF"
"215";"MIRANDIBA";2609303;"SBPL"
"216";"MIRANDIBA";2609303;"SBJU"
"217";"MOREILÂNDIA";2614303;"SBPL"
"218";"MOREILÂNDIA";2614303;"SBJU"
"219";"MORENO";2609402;"SBRF"
"220";"MORENO";2609402;"SBJP"
"221";"NAZARÉ DA MATA";2609501;"SBRF"
"222";"NAZARÉ DA MATA";2609501;"SBJP"
"223";"OLINDA";2609600;"SBKG"
"224";"OLINDA";2609600;"SBRF"
"225";"OROBÓ";2609709;"SBKG"
"226";"OROBÓ";2609709;"SBRF"
"227";"OROCÓ";2609808;"SBPL"
"228";"OROCÓ";2609808;"SBJU"
"229";"OURICURI";2609907;"SBPL"
"230";"OURICURI";2609907;"SBJU"
"231";"PALMARES";2610004;"SBMO"
"232";"PALMARES";2610004;"SBRF"
"233";"PALMEIRINA";2610103;"SBMO"
"234";"PALMEIRINA";2610103;"SBRF"
"235";"PANELAS";2610202;"SBMO"
"236";"PANELAS";2610202;"SBRF"
"237";"PARANATAMA";2610301;"SBMO"
"238";"PARANATAMA";2610301;"SBUF"
"239";"PARNAMIRIM";2610400;"SBPL"
"240";"PARNAMIRIM";2610400;"SBJU"
"241";"PASSIRA";2610509;"SBKG"
"242";"PASSIRA";2610509;"SBRF"
"243";"PAUDALHO";2610608;"SBRF"
"244";"PAUDALHO";2610608;"SBJP"
"245";"PAULISTA";2610707;"SBRF"
"246";"PAULISTA";2610707;"SBJP"
"247";"PEDRA";2610806;"SBMO"
"248";"PEDRA";2610806;"SBUF"
"249";"PESQUEIRA";2610905;"SBMO"
"250";"PESQUEIRA";2610905;"SBKG"
"251";"PETROLÂNDIA";2611002;"SBPL"
"252";"PETROLÂNDIA";2611002;"SBJU"
"253";"PETROLINA";2611101;"SBPL"
"254";"PETROLINA";2611101;"SBJU"
"255";"POÇÃO";2611200;"SBMO"
"256";"POÇÃO";2611200;"SBKG"
"257";"POMBOS";2611309;"SBKG"
"258";"POMBOS";2611309;"SBRF"
"259";"PRIMAVERA";2611408;"SBRF"
"260";"PRIMAVERA";2611408;"SBJP"
"261";"QUIPAPÁ";2611507;"SBMO"
"262";"QUIPAPÁ";2611507;"SBRF"
"263";"QUIXABA";2611533;"SBKG"
"264";"QUIXABA";2611533;"SBJU"
"265";"RECIFE";2611606;"SBRF"
"266";"RECIFE";2611606;"SBJP"
"267";"RIACHO DAS ALMAS";2611705;"SBKG"
"268";"RIACHO DAS ALMAS";2611705;"SBRF"
"269";"RIBEIRÃO";2611804;"SBMO"
"270";"RIBEIRÃO";2611804;"SBRF"
"271";"RIO FORMOSO";2611903;"SBMO"
"272";"RIO FORMOSO";2611903;"SBRF"
"273";"SAIRÉ";2612000;"SBKG"
"274";"SAIRÉ";2612000;"SBRF"
"275";"SALGADINHO";2612109;"SBKG"
"276";"SALGADINHO";2612109;"SBRF"
"277";"SALGUEIRO";2612208;"SBPL"
"278";"SALGUEIRO";2612208;"SBJU"
"279";"SALOÁ";2612307;"SBMO"
"280";"SALOÁ";2612307;"SBUF"
"281";"SANHARÓ";2612406;"SBMO"
"282";"SANHARÓ";2612406;"SBKG"
"283";"SANTA CRUZ";2612455;"SBPL"
"284";"SANTA CRUZ";2612455;"SBJU"
"285";"SANTA CRUZ DA BAIXA VERDE";2612471;"SBKG"
"286";"SANTA CRUZ DA BAIXA VERDE";2612471;"SBJU"
"287";"SANTA CRUZ DO CAPIBARIBE";2612505;"SBKG"
"288";"SANTA CRUZ DO CAPIBARIBE";2612505;"SBRF"
"289";"SANTA FILOMENA";2612554;"SBPL"
"290";"SANTA FILOMENA";2612554;"SBJU"
"291";"SANTA MARIA DA BOA VISTA";2612604;"SBPL"
"292";"SANTA MARIA DA BOA VISTA";2612604;"SBJU"
"293";"SANTA MARIA DO CAMBUCÁ";2612703;"SBKG"
"294";"SANTA MARIA DO CAMBUCÁ";2612703;"SBRF"
"295";"SANTA TEREZINHA";2612802;"SBKG"
"296";"SANTA TEREZINHA";2612802;"SBJU"
"297";"SÃO BENEDITO DO SUL";2612901;"SBMO"
"298";"SÃO BENEDITO DO SUL";2612901;"SBRF"
"299";"SÃO BENTO DO UNA";2613008;"SBMO"
"300";"SÃO BENTO DO UNA";2613008;"SBKG"
"301";"SÃO CAITANO";2613107;"SBKG"
"302";"SÃO CAITANO";2613107;"SBRF"
"303";"SÃO JOÃO";2613206;"SBMO"
"304";"SÃO JOÃO";2613206;"SBRF"
"305";"SÃO JOAQUIM DO MONTE";2613305;"SBMO"
"306";"SÃO JOAQUIM DO MONTE";2613305;"SBRF"
"307";"SÃO JOSÉ DA COROA GRANDE";2613404;"SBMO"
"308";"SÃO JOSÉ DA COROA GRANDE";2613404;"SBRF"
"309";"SÃO JOSÉ DO BELMONTE";2613503;"SBPL"
"310";"SÃO JOSÉ DO BELMONTE";2613503;"SBJU"
"311";"SÃO JOSÉ DO EGITO";2613602;"SBKG"
"312";"SÃO JOSÉ DO EGITO";2613602;"SBJU"
"313";"SÃO LOURENÇO DA MATA";2613701;"SBRF"
"314";"SÃO LOURENÇO DA MATA";2613701;"SBJP"
