"";"Município";"Código";"ICAO"
"199";"PORTO ESPERIDIÃO";5106828;"SBCY"
"200";"PORTO ESTRELA";5106851;"SBCR"
"201";"PORTO ESTRELA";5106851;"SBCY"
"202";"POXORÉO";5107008;"SBCY"
"203";"POXORÉO";5107008;"SBBW"
"204";"PRIMAVERA DO LESTE";5107040;"SBCY"
"205";"PRIMAVERA DO LESTE";5107040;"SBBW"
"206";"QUERÊNCIA";5107065;"SBCC"
"207";"QUERÊNCIA";5107065;"SBXV"
"208";"RESERVA DO CABAÇAL";5107156;"SBCR"
"209";"RESERVA DO CABAÇAL";5107156;"SBCY"
"210";"RIBEIRÃO CASCALHEIRA";5107180;"SBBW"
"211";"RIBEIRÃO CASCALHEIRA";5107180;"SBXV"
"212";"RIBEIRÃOZINHO";5107198;"SBCY"
"213";"RIBEIRÃOZINHO";5107198;"SBBW"
"214";"RIO BRANCO";5107206;"SBCR"
"215";"RIO BRANCO";5107206;"SBCY"
"216";"RONDOLÂNDIA";5107578;"SBPV"
"217";"RONDOLÂNDIA";5107578;"SBGM"
"218";"RONDONÓPOLIS";5107602;"SBCY"
"219";"RONDONÓPOLIS";5107602;"SBBW"
"220";"ROSÁRIO OESTE";5107701;"SBCY"
"221";"ROSÁRIO OESTE";5107701;"SBBW"
"222";"SALTO DO CÉU";5107750;"SBCR"
"223";"SALTO DO CÉU";5107750;"SBCY"
"224";"SANTA CARMEM";5107248;"SBCC"
"225";"SANTA CARMEM";5107248;"SBAT"
"226";"SANTA CRUZ DO XINGU";5107743;"SBCC"
"227";"SANTA RITA DO TRIVELATO";5107768;"SBCY"
"228";"SANTA RITA DO TRIVELATO";5107768;"SBBW"
"229";"SANTA TEREZINHA";5107776;"SBPJ"
"230";"SANTA TEREZINHA";5107776;"SBPN"
"231";"SANTO AFONSO";5107263;"SBCR"
"232";"SANTO AFONSO";5107263;"SBCY"
"233";"SANTO ANTÔNIO DO LESTE";5107792;"SBCY"
"234";"SANTO ANTÔNIO DO LESTE";5107792;"SBBW"
"235";"SANTO ANTÔNIO DO LEVERGER";5107800;"SBCR"
"236";"SANTO ANTÔNIO DO LEVERGER";5107800;"SBCY"
"237";"SÃO FÉLIX DO ARAGUAIA";5107859;"SBCC"
"238";"SÃO FÉLIX DO ARAGUAIA";5107859;"SBXV"
"239";"SÃO JOSÉ DO POVO";5107297;"SBCY"
"240";"SÃO JOSÉ DO POVO";5107297;"SBBW"
"241";"SÃO JOSÉ DO RIO CLARO";5107305;"SBCY"
"242";"SÃO JOSÉ DO RIO CLARO";5107305;"SBAT"
"243";"SÃO JOSÉ DO XINGU";5107354;"SBCC"
"244";"SÃO JOSÉ DOS QUATRO MARCOS";5107107;"SBCR"
