"";"Município";"Código";"ICAO"
"196";"ITAINÓPOLIS";2205003;"SBJU"
"197";"ITAUEIRA";2205102;"SBPL"
"198";"ITAUEIRA";2205102;"SBTE"
"199";"JACOBINA DO PIAUÍ";2205151;"SBPL"
"200";"JACOBINA DO PIAUÍ";2205151;"SBJU"
"201";"JAICÓS";2205201;"SBPL"
"202";"JAICÓS";2205201;"SBJU"
"203";"JARDIM DO MULATO";2205250;"SBTE"
"204";"JARDIM DO MULATO";2205250;"SBPB"
"205";"JATOBÁ DO PIAUÍ";2205276;"SBTE"
"206";"JATOBÁ DO PIAUÍ";2205276;"SBPB"
"207";"JERUMENHA";2205300;"SBPL"
"208";"JERUMENHA";2205300;"SBTE"
"209";"JOÃO COSTA";2205359;"SBPL"
"210";"JOÃO COSTA";2205359;"SBJU"
"211";"JOAQUIM PIRES";2205409;"SBSL"
"212";"JOAQUIM PIRES";2205409;"SBTE"
"213";"JOCA MARQUES";2205458;"SBSL"
"214";"JOCA MARQUES";2205458;"SBTE"
"215";"JOSÉ DE FREITAS";2205508;"SBTE"
"216";"JOSÉ DE FREITAS";2205508;"SBPB"
"217";"JUAZEIRO DO PIAUÍ";2205516;"SBTE"
"218";"JUAZEIRO DO PIAUÍ";2205516;"SBPB"
"219";"JÚLIO BORGES";2205524;"SBPL"
"220";"JÚLIO BORGES";2205524;"SBLE"
"221";"JUREMA";2205532;"SBPL"
"222";"JUREMA";2205532;"SBLE"
"223";"LAGOA ALEGRE";2205557;"SBTE"
"224";"LAGOA ALEGRE";2205557;"SBPB"
"225";"LAGOA DE SÃO FRANCISCO";2205573;"SBTE"
"226";"LAGOA DE SÃO FRANCISCO";2205573;"SBPB"
"227";"LAGOA DO BARRO DO PIAUÍ";2205565;"SBPL"
"228";"LAGOA DO BARRO DO PIAUÍ";2205565;"SBJU"
"229";"LAGOA DO PIAUÍ";2205581;"SBTE"
"230";"LAGOA DO PIAUÍ";2205581;"SBPB"
"231";"LAGOA DO SÍTIO";2205599;"SBTE"
"232";"LAGOA DO SÍTIO";2205599;"SBJU"
"233";"LAGOINHA DO PIAUÍ";2205540;"SBTE"
"234";"LAGOINHA DO PIAUÍ";2205540;"SBPB"
"235";"LANDRI SALES";2205607;"SBTE"
"236";"LANDRI SALES";2205607;"SBCI"
"237";"LUÍS CORREIA";2205706;"SBSL"
"238";"LUÍS CORREIA";2205706;"SBTE"
"239";"LUZILÂNDIA";2205805;"SBSL"
"240";"LUZILÂNDIA";2205805;"SBTE"
"241";"MADEIRO";2205854;"SBSL"
"242";"MADEIRO";2205854;"SBTE"
"243";"MANOEL EMÍDIO";2205904;"SBTE"
"244";"MANOEL EMÍDIO";2205904;"SBCI"
"245";"MARCOLÂNDIA";2205953;"SBPL"
"246";"MARCOLÂNDIA";2205953;"SBJU"
"247";"MARCOS PARENTE";2206001;"SBTE"
"248";"MARCOS PARENTE";2206001;"SBCI"
"249";"MASSAPÊ DO PIAUÍ";2206050;"SBPL"
"250";"MASSAPÊ DO PIAUÍ";2206050;"SBJU"
"251";"MATIAS OLÍMPIO";2206100;"SBSL"
"252";"MATIAS OLÍMPIO";2206100;"SBTE"
"253";"MIGUEL ALVES";2206209;"SBSL"
"254";"MIGUEL ALVES";2206209;"SBTE"
"255";"MIGUEL LEÃO";2206308;"SBTE"
"256";"MIGUEL LEÃO";2206308;"SBPB"
"257";"MILTON BRANDÃO";2206357;"SBTE"
"258";"MILTON BRANDÃO";2206357;"SBPB"
"259";"MONSENHOR GIL";2206407;"SBTE"
"260";"MONSENHOR GIL";2206407;"SBPB"
"261";"MONSENHOR HIPÓLITO";2206506;"SBPL"
"262";"MONSENHOR HIPÓLITO";2206506;"SBJU"
"263";"MONTE ALEGRE DO PIAUÍ";2206605;"SBPJ"
"264";"MONTE ALEGRE DO PIAUÍ";2206605;"SBCI"
"265";"MORRO CABEÇA NO TEMPO";2206654;"SBPL"
"266";"MORRO CABEÇA NO TEMPO";2206654;"SBLP"
"267";"MORRO DO CHAPÉU DO PIAUÍ";2206670;"SBSL"
"268";"MORRO DO CHAPÉU DO PIAUÍ";2206670;"SBTE"
"269";"MURICI DOS PORTELAS";2206696;"SBSL"
"270";"MURICI DOS PORTELAS";2206696;"SBTE"
"271";"NAZARÉ DO PIAUÍ";2206704;"SBPL"
"272";"NAZARÉ DO PIAUÍ";2206704;"SBTE"
"273";"NAZÁRIA";2206720;"SBTE"
"274";"NAZÁRIA";2206720;"SBPB"
"275";"NOSSA SENHORA DE NAZARÉ";2206753;"SBTE"
"276";"NOSSA SENHORA DE NAZARÉ";2206753;"SBPB"
"277";"NOSSA SENHORA DOS REMÉDIOS";2206803;"SBSL"
"278";"NOSSA SENHORA DOS REMÉDIOS";2206803;"SBTE"
"279";"NOVA SANTA RITA";2207959;"SBPL"
"280";"NOVA SANTA RITA";2207959;"SBJU"
"281";"NOVO ORIENTE DO PIAUÍ";2206902;"SBTE"
"282";"NOVO ORIENTE DO PIAUÍ";2206902;"SBJU"
"283";"NOVO SANTO ANTÔNIO";2206951;"SBTE"
"284";"NOVO SANTO ANTÔNIO";2206951;"SBPB"
"285";"OEIRAS";2207009;"SBPL"
"286";"OEIRAS";2207009;"SBTE"
"287";"OLHO D'ÁGUA DO PIAUÍ";2207108;"SBTE"
"288";"OLHO D'ÁGUA DO PIAUÍ";2207108;"SBPB"
"289";"PADRE MARCOS";2207207;"SBPL"
"290";"PADRE MARCOS";2207207;"SBJU"
"291";"PAES LANDIM";2207306;"SBPL"
"292";"PAES LANDIM";2207306;"SBTE"
"293";"PAJEÚ DO PIAUÍ";2207355;"SBPL"
"294";"PAJEÚ DO PIAUÍ";2207355;"SBTE"
"295";"PALMEIRA DO PIAUÍ";2207405;"SBTE"
"296";"PALMEIRA DO PIAUÍ";2207405;"SBCI"
"297";"PALMEIRAIS";2207504;"SBTE"
"298";"PALMEIRAIS";2207504;"SBPB"
"299";"PAQUETÁ";2207553;"SBTE"
"300";"PAQUETÁ";2207553;"SBJU"
"301";"PARNAGUÁ";2207603;"SBPJ"
"302";"PARNAGUÁ";2207603;"SBLP"
"303";"PARNAÍBA";2207702;"SBSL"
"304";"PARNAÍBA";2207702;"SBTE"
"305";"PASSAGEM FRANCA DO PIAUÍ";2207751;"SBTE"
"306";"PASSAGEM FRANCA DO PIAUÍ";2207751;"SBPB"
"307";"PATOS DO PIAUÍ";2207777;"SBPL"
"308";"PATOS DO PIAUÍ";2207777;"SBJU"
"309";"PAU D'ARCO DO PIAUÍ";2207793;"SBTE"
"310";"PAU D'ARCO DO PIAUÍ";2207793;"SBPB"
"311";"PAULISTANA";2207801;"SBPL"
"312";"PAULISTANA";2207801;"SBJU"
"313";"PAVUSSU";2207850;"SBPL"
"314";"PAVUSSU";2207850;"SBTE"
"315";"PEDRO II";2207900;"SBTE"
"316";"PEDRO II";2207900;"SBPB"
"317";"PEDRO LAURENTINO";2207934;"SBPL"
"318";"PEDRO LAURENTINO";2207934;"SBJU"
"319";"PICOS";2208007;"SBTE"
"320";"PICOS";2208007;"SBJU"
"321";"PIMENTEIRAS";2208106;"SBTE"
"322";"PIMENTEIRAS";2208106;"SBJU"
"323";"PIO IX";2208205;"SBPL"
"324";"PIO IX";2208205;"SBJU"
"325";"PIRACURUCA";2208304;"SBSL"
"326";"PIRACURUCA";2208304;"SBTE"
"327";"PIRIPIRI";2208403;"SBTE"
"328";"PIRIPIRI";2208403;"SBPB"
"329";"PORTO";2208502;"SBSL"
"330";"PORTO";2208502;"SBTE"
"331";"PORTO ALEGRE DO PIAUÍ";2208551;"SBTE"
"332";"PORTO ALEGRE DO PIAUÍ";2208551;"SBCI"
"333";"PRATA DO PIAUÍ";2208601;"SBTE"
"334";"PRATA DO PIAUÍ";2208601;"SBPB"
"335";"QUEIMADA NOVA";2208650;"SBPL"
"336";"QUEIMADA NOVA";2208650;"SBJU"
"337";"REDENÇÃO DO GURGUÉIA";2208700;"SBPL"
"338";"REDENÇÃO DO GURGUÉIA";2208700;"SBCI"
"339";"REGENERAÇÃO";2208809;"SBTE"
"340";"REGENERAÇÃO";2208809;"SBJU"
"341";"RIACHO FRIO";2208858;"SBPJ"
"342";"RIACHO FRIO";2208858;"SBLP"
"343";"RIBEIRA DO PIAUÍ";2208874;"SBPL"
"344";"RIBEIRA DO PIAUÍ";2208874;"SBTE"
"345";"RIBEIRO GONÇALVES";2208908;"SBIZ"
"346";"RIBEIRO GONÇALVES";2208908;"SBCI"
"347";"RIO GRANDE DO PIAUÍ";2209005;"SBPL"
"348";"RIO GRANDE DO PIAUÍ";2209005;"SBTE"
"349";"SANTA CRUZ DO PIAUÍ";2209104;"SBPL"
"350";"SANTA CRUZ DO PIAUÍ";2209104;"SBTE"
"351";"SANTA CRUZ DOS MILAGRES";2209153;"SBTE"
"352";"SANTA CRUZ DOS MILAGRES";2209153;"SBJU"
"353";"SANTA FILOMENA";2209203;"SBPJ"
"354";"SANTA FILOMENA";2209203;"SBCI"
"355";"SANTA LUZ";2209302;"SBPL"
"356";"SANTA LUZ";2209302;"SBCI"
"357";"SANTA ROSA DO PIAUÍ";2209377;"SBTE"
"358";"SANTA ROSA DO PIAUÍ";2209377;"SBJU"
"359";"SANTANA DO PIAUÍ";2209351;"SBTE"
"360";"SANTANA DO PIAUÍ";2209351;"SBJU"
"361";"SANTO ANTÔNIO DE LISBOA";2209401;"SBTE"
"362";"SANTO ANTÔNIO DE LISBOA";2209401;"SBJU"
"363";"SANTO ANTÔNIO DOS MILAGRES";2209450;"SBTE"
"364";"SANTO ANTÔNIO DOS MILAGRES";2209450;"SBPB"
"365";"SANTO INÁCIO DO PIAUÍ";2209500;"SBPL"
"366";"SANTO INÁCIO DO PIAUÍ";2209500;"SBTE"
"367";"SÃO BRAZ DO PIAUÍ";2209559;"SBPL"
"368";"SÃO BRAZ DO PIAUÍ";2209559;"SBLE"
"369";"SÃO FÉLIX DO PIAUÍ";2209609;"SBTE"
"370";"SÃO FÉLIX DO PIAUÍ";2209609;"SBPB"
"371";"SÃO FRANCISCO DE ASSIS DO PIAUÍ";2209658;"SBPL"
"372";"SÃO FRANCISCO DE ASSIS DO PIAUÍ";2209658;"SBJU"
"373";"SÃO FRANCISCO DO PIAUÍ";2209708;"SBPL"
"374";"SÃO FRANCISCO DO PIAUÍ";2209708;"SBTE"
"375";"SÃO GONÇALO DO GURGUÉIA";2209757;"SBPJ"
"376";"SÃO GONÇALO DO GURGUÉIA";2209757;"SBCI"
"377";"SÃO GONÇALO DO PIAUÍ";2209807;"SBTE"
"378";"SÃO GONÇALO DO PIAUÍ";2209807;"SBPB"
"379";"SÃO JOÃO DA CANABRAVA";2209856;"SBTE"
"380";"SÃO JOÃO DA CANABRAVA";2209856;"SBJU"
"381";"SÃO JOÃO DA FRONTEIRA";2209872;"SBFZ"
"382";"SÃO JOÃO DA FRONTEIRA";2209872;"SBTE"
"383";"SÃO JOÃO DA SERRA";2209906;"SBTE"
"384";"SÃO JOÃO DA SERRA";2209906;"SBPB"
"385";"SÃO JOÃO DA VARJOTA";2209955;"SBTE"
"386";"SÃO JOÃO DA VARJOTA";2209955;"SBJU"
"387";"SÃO JOÃO DO ARRAIAL";2209971;"SBSL"
"388";"SÃO JOÃO DO ARRAIAL";2209971;"SBTE"
"389";"SÃO JOÃO DO PIAUÍ";2210003;"SBPL"
"390";"SÃO JOÃO DO PIAUÍ";2210003;"SBJU"
"391";"SÃO JOSÉ DO DIVINO";2210052;"SBSL"
"392";"SÃO JOSÉ DO DIVINO";2210052;"SBTE"
"393";"SÃO JOSÉ DO PEIXE";2210102;"SBPL"
"394";"SÃO JOSÉ DO PEIXE";2210102;"SBTE"
"395";"SÃO JOSÉ DO PIAUÍ";2210201;"SBTE"
"396";"SÃO JOSÉ DO PIAUÍ";2210201;"SBJU"
"397";"SÃO JULIÃO";2210300;"SBPL"
"398";"SÃO JULIÃO";2210300;"SBJU"
"399";"SÃO LOURENÇO DO PIAUÍ";2210359;"SBPL"
"400";"SÃO LOURENÇO DO PIAUÍ";2210359;"SBLE"
"401";"SÃO LUIS DO PIAUÍ";2210375;"SBTE"
"402";"SÃO LUIS DO PIAUÍ";2210375;"SBJU"
"403";"SÃO MIGUEL DA BAIXA GRANDE";2210383;"SBTE"
"404";"SÃO MIGUEL DA BAIXA GRANDE";2210383;"SBPB"
"405";"SÃO MIGUEL DO FIDALGO";2210391;"SBPL"
"406";"SÃO MIGUEL DO FIDALGO";2210391;"SBTE"
"407";"SÃO MIGUEL DO TAPUIO";2210409;"SBTE"
"408";"SÃO MIGUEL DO TAPUIO";2210409;"SBJU"
"409";"SÃO PEDRO DO PIAUÍ";2210508;"SBTE"
"410";"SÃO PEDRO DO PIAUÍ";2210508;"SBPB"
"411";"SÃO RAIMUNDO NONATO";2210607;"SBPL"
"412";"SÃO RAIMUNDO NONATO";2210607;"SBLE"
"413";"SEBASTIÃO BARROS";2210623;"SBPJ"
"414";"SEBASTIÃO BARROS";2210623;"SBLP"
"415";"SEBASTIÃO LEAL";2210631;"SBTE"
"416";"SEBASTIÃO LEAL";2210631;"SBCI"
"417";"SIGEFREDO PACHECO";2210656;"SBTE"
"418";"SIGEFREDO PACHECO";2210656;"SBPB"
"419";"SIMÕES";2210706;"SBPL"
"420";"SIMÕES";2210706;"SBJU"
"421";"SIMPLÍCIO MENDES";2210805;"SBPL"
"422";"SIMPLÍCIO MENDES";2210805;"SBJU"
"423";"SOCORRO DO PIAUÍ";2210904;"SBPL"
"424";"SOCORRO DO PIAUÍ";2210904;"SBTE"
"425";"SUSSUAPARA";2210938;"SBTE"
"426";"SUSSUAPARA";2210938;"SBJU"
"427";"TAMBORIL DO PIAUÍ";2210953;"SBPL"
"428";"TAMBORIL DO PIAUÍ";2210953;"SBTE"
"429";"TANQUE DO PIAUÍ";2210979;"SBTE"
"430";"TANQUE DO PIAUÍ";2210979;"SBJU"
"431";"TERESINA";2211001;"SBTE"
"432";"TERESINA";2211001;"SBPB"
"433";"UNIÃO";2211100;"SBTE"
"434";"UNIÃO";2211100;"SBPB"
"435";"URUÇUÍ";2211209;"SBTE"
"436";"URUÇUÍ";2211209;"SBCI"
"437";"VALENÇA DO PIAUÍ";2211308;"SBTE"
"438";"VALENÇA DO PIAUÍ";2211308;"SBJU"
"439";"VÁRZEA BRANCA";2211357;"SBPL"
"440";"VÁRZEA BRANCA";2211357;"SBLE"
"441";"VÁRZEA GRANDE";2211407;"SBTE"
"442";"VÁRZEA GRANDE";2211407;"SBJU"
"443";"VERA MENDES";2211506;"SBPL"
"444";"VERA MENDES";2211506;"SBJU"
"445";"VILA NOVA DO PIAUÍ";2211605;"SBPL"
"446";"VILA NOVA DO PIAUÍ";2211605;"SBJU"
"447";"WALL FERRAZ";2211704;"SBPL"
"448";"WALL FERRAZ";2211704;"SBTE"
