"";"Município";"Código";"ICAO"
"515";"MONTAURI";4312351;"SBPF"
"516";"MONTE ALEGRE DOS CAMPOS";4312377;"SBCX"
"517";"MONTE ALEGRE DOS CAMPOS";4312377;"SBTR"
"518";"MONTE BELO DO SUL";4312385;"SBCO"
"519";"MONTE BELO DO SUL";4312385;"SBPA"
"520";"MONTENEGRO";4312401;"SBCO"
"521";"MONTENEGRO";4312401;"SBPA"
"522";"MORMAÇO";4312427;"SBSM"
"523";"MORMAÇO";4312427;"SBPF"
"524";"MORRINHOS DO SUL";4312443;"SBCN"
"525";"MORRINHOS DO SUL";4312443;"SBTR"
"526";"MORRO REDONDO";4312450;"SBBG"
"527";"MORRO REDONDO";4312450;"SBPK"
"528";"MORRO REUTER";4312476;"SBCO"
"529";"MORRO REUTER";4312476;"SBPA"
"530";"MOSTARDAS";4312500;"SBCO"
"531";"MOSTARDAS";4312500;"SBPK"
"532";"MUÇUM";4312609;"SBCO"
"533";"MUÇUM";4312609;"SBCX"
"534";"MUITOS CAPÕES";4312617;"SBCX"
"535";"MUITOS CAPÕES";4312617;"SBPF"
"536";"MULITERNO";4312625;"SBCX"
"537";"MULITERNO";4312625;"SBPF"
"538";"NÃO-ME-TOQUE";4312658;"SBNM"
"539";"NÃO-ME-TOQUE";4312658;"SBPF"
"540";"NICOLAU VERGUEIRO";4312674;"SBCX"
"541";"NICOLAU VERGUEIRO";4312674;"SBPF"
"542";"NONOAI";4312708;"SBCH"
"543";"NONOAI";4312708;"SBPF"
"544";"NOVA ALVORADA";4312757;"SBCX"
"545";"NOVA ALVORADA";4312757;"SBPF"
"546";"NOVA ARAÇÁ";4312807;"SBCO"
