"";"Município";"Código";"ICAO"
"316";"LARANJEIRAS DO SUL";4113304;"SBCA"
"317";"LEÓPOLIS";4113403;"SBLO"
"318";"LIDIANÓPOLIS";4113429;"SBLO"
"319";"LIDIANÓPOLIS";4113429;"SBMG"
"320";"LINDOESTE";4113452;"SBFI"
"321";"LINDOESTE";4113452;"SBCA"
"322";"LOANDA";4113502;"SBMG"
"323";"LOANDA";4113502;"SBDN"
"324";"LOBATO";4113601;"SBLO"
"325";"LOBATO";4113601;"SBMG"
"326";"LONDRINA";4113700;"SBLO"
"327";"LONDRINA";4113700;"SBMG"
"328";"LUIZIANA";4113734;"SBMG"
"329";"LUIZIANA";4113734;"SBCA"
"330";"LUNARDELLI";4113759;"SBLO"
"331";"LUNARDELLI";4113759;"SBMG"
"332";"LUPIONÓPOLIS";4113809;"SBLO"
"333";"LUPIONÓPOLIS";4113809;"SBDN"
"334";"MALLET";4113908;"SBGS"
"335";"MAMBORÊ";4114005;"SBMG"
"336";"MAMBORÊ";4114005;"SBCA"
"337";"MANDAGUAÇU";4114104;"SBLO"
"338";"MANDAGUAÇU";4114104;"SBMG"
"339";"MANDAGUARI";4114203;"SBLO"
"340";"MANDAGUARI";4114203;"SBMG"
"341";"MANDIRITUBA";4114302;"SBJV"
"342";"MANDIRITUBA";4114302;"SBBI"
"343";"MANFRINÓPOLIS";4114351;"SBFI"
"344";"MANFRINÓPOLIS";4114351;"SBCH"
"345";"MANGUEIRINHA";4114401;"SBCH"
"346";"MANOEL RIBAS";4114500;"SBMG"
"347";"MARECHAL CÂNDIDO RONDON";4114609;"SBFI"
"348";"MARECHAL CÂNDIDO RONDON";4114609;"SBCA"
"349";"MARIA HELENA";4114708;"SBMG"
"350";"MARIA HELENA";4114708;"SBCA"
"351";"MARIALVA";4114807;"SBLO"
"352";"MARIALVA";4114807;"SBMG"
"353";"MARILÂNDIA DO SUL";4114906;"SBLO"
"354";"MARILÂNDIA DO SUL";4114906;"SBMG"
"355";"MARILENA";4115002;"SBMG"
"356";"MARILENA";4115002;"SBDN"
"357";"MARILUZ";4115101;"SBMG"
"358";"MARILUZ";4115101;"SBCA"
"359";"MARINGÁ";4115200;"SBLO"
"360";"MARINGÁ";4115200;"SBMG"
"361";"MARIÓPOLIS";4115309;"SBCH"
"362";"MARIPÁ";4115358;"SBFI"
"363";"MARIPÁ";4115358;"SBCA"
"364";"MARMELEIRO";4115408;"SBFI"
"365";"MARMELEIRO";4115408;"SBCH"
"366";"MARQUINHO";4115457;"SBCA"
"367";"MARUMBI";4115507;"SBLO"
"368";"MARUMBI";4115507;"SBMG"
"369";"MATELÂNDIA";4115606;"SBFI"
"370";"MATELÂNDIA";4115606;"SBCA"
"371";"MATINHOS";4115705;"SBJV"
"372";"MATINHOS";4115705;"SBCT"
