"";"Município";"Código";"ICAO"
"1312";"SANTA HELENA DE MINAS";3157658;"SBPS"
"1313";"SANTA HELENA DE MINAS";3157658;"SBQV"
"1314";"SANTA JULIANA";3157708;"SBUL"
"1315";"SANTA JULIANA";3157708;"SBAX"
"1316";"SANTA LUZIA";3157807;"SBLS"
"1317";"SANTA LUZIA";3157807;"SBPR"
"1318";"SANTA MARGARIDA";3157906;"SBCP"
"1319";"SANTA MARGARIDA";3157906;"SBIP"
"1320";"SANTA MARIA DE ITABIRA";3158003;"SBLS"
"1321";"SANTA MARIA DE ITABIRA";3158003;"SBCF"
"1322";"SANTA MARIA DO SALTO";3158102;"SBPS"
"1323";"SANTA MARIA DO SALTO";3158102;"SBTC"
"1324";"SANTA MARIA DO SUAÇUÍ";3158201;"SBLS"
"1325";"SANTA MARIA DO SUAÇUÍ";3158201;"SBIP"
"1326";"SANTA RITA DE CALDAS";3159209;"SBVG"
"1327";"SANTA RITA DE CALDAS";3159209;"SBYS"
"1328";"SANTA RITA DE IBITIPOCA";3159407;"SBBQ"
"1329";"SANTA RITA DE IBITIPOCA";3159407;"SBJF"
"1330";"SANTA RITA DE JACUTINGA";3159308;"SBJF"
"1331";"SANTA RITA DE JACUTINGA";3159308;"SBRS"
"1332";"SANTA RITA DE MINAS";3159357;"SBLS"
"1333";"SANTA RITA DE MINAS";3159357;"SBIP"
"1334";"SANTA RITA DO ITUETO";3159506;"SBVT"
"1335";"SANTA RITA DO ITUETO";3159506;"SBIP"
"1336";"SANTA RITA DO SAPUCAÍ";3159605;"SBGW"
"1337";"SANTA RITA DO SAPUCAÍ";3159605;"SBVG"
"1338";"SANTA ROSA DA SERRA";3159704;"SBAX"
"1339";"SANTA ROSA DA SERRA";3159704;"SBFC"
"1340";"SANTA VITÓRIA";3159803;"SBUL"
"1341";"SANTANA DA VARGEM";3158300;"SBVG"
"1342";"SANTANA DA VARGEM";3158300;"SBPC"
"1343";"SANTANA DE CATAGUASES";3158409;"SBCP"
"1344";"SANTANA DE CATAGUASES";3158409;"SBBQ"
"1345";"SANTANA DE PIRAPAMA";3158508;"SBLS"
"1346";"SANTANA DE PIRAPAMA";3158508;"SBCF"
"1347";"SANTANA DO DESERTO";3158607;"SBGL"
"1348";"SANTANA DO DESERTO";3158607;"SBJF"
"1349";"SANTANA DO GARAMBÉU";3158706;"SBBQ"
"1350";"SANTANA DO GARAMBÉU";3158706;"SBJF"
"1351";"SANTANA DO JACARÉ";3158805;"SBBQ"
"1352";"SANTANA DO JACARÉ";3158805;"SBVG"
"1353";"SANTANA DO MANHUAÇU";3158904;"SBVT"
"1354";"SANTANA DO MANHUAÇU";3158904;"SBIP"
"1355";"SANTANA DO PARAÍSO";3158953;"SBLS"
"1356";"SANTANA DO PARAÍSO";3158953;"SBIP"
"1357";"SANTANA DO RIACHO";3159001;"SBLS"
"1358";"SANTANA DO RIACHO";3159001;"SBCF"
"1359";"SANTANA DOS MONTES";3159100;"SBBQ"
"1360";"SANTANA DOS MONTES";3159100;"SBPR"
"1361";"SANTO ANTÔNIO DO AMPARO";3159902;"SBBQ"
"1362";"SANTO ANTÔNIO DO AMPARO";3159902;"SBVG"
"1363";"SANTO ANTÔNIO DO AVENTUREIRO";3160009;"SBBQ"
"1364";"SANTO ANTÔNIO DO AVENTUREIRO";3160009;"SBJF"
"1365";"SANTO ANTÔNIO DO GRAMA";3160108;"SBPR"
"1366";"SANTO ANTÔNIO DO GRAMA";3160108;"SBBH"
"1367";"SANTO ANTÔNIO DO ITAMBÉ";3160207;"SBLS"
"1368";"SANTO ANTÔNIO DO ITAMBÉ";3160207;"SBIP"
"1369";"SANTO ANTÔNIO DO JACINTO";3160306;"SBPS"
"1370";"SANTO ANTÔNIO DO JACINTO";3160306;"SBTC"
"1371";"SANTO ANTÔNIO DO MONTE";3160405;"SBPR"
"1372";"SANTO ANTÔNIO DO MONTE";3160405;"SBBH"
"1373";"SANTO ANTÔNIO DO RETIRO";3160454;"SBMK"
"1374";"SANTO ANTÔNIO DO RETIRO";3160454;"SBQV"
"1375";"SANTO ANTÔNIO DO RIO ABAIXO";3160504;"SBLS"
"1376";"SANTO ANTÔNIO DO RIO ABAIXO";3160504;"SBCF"
"1377";"SANTO HIPÓLITO";3160603;"SBLS"
"1378";"SANTO HIPÓLITO";3160603;"SBCF"
"1379";"SANTOS DUMONT";3160702;"SBBQ"
"1380";"SANTOS DUMONT";3160702;"SBJF"
"1381";"SÃO BENTO ABADE";3160801;"SBGW"
"1382";"SÃO BENTO ABADE";3160801;"SBVG"
"1383";"SÃO BRÁS DO SUAÇUÍ";3160900;"SBBQ"
"1384";"SÃO BRÁS DO SUAÇUÍ";3160900;"SBPR"
"1385";"SÃO DOMINGOS DAS DORES";3160959;"SBLS"
"1386";"SÃO DOMINGOS DAS DORES";3160959;"SBIP"
"1387";"SÃO DOMINGOS DO PRATA";3161007;"SBLS"
