"","estacao_id","latitude","longitude","nome","data_dia","temp_min","umid_max"
"18271","SBMA",-5.37,-49.13,"MARABA",2017-11-27,24,94.1486
"18272","SBMA",-5.37,-49.13,"MARABA",2017-11-26,24,100
"18273","SBMA",-5.37,-49.13,"MARABA",2017-11-25,23,100
"18274","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-13,19,83
"18275","SBMA",-5.37,-49.13,"MARABA",2017-11-24,23,100
"18276","SBMA",-5.37,-49.13,"MARABA",2017-11-23,24,94.191
"18277","SBMA",-5.37,-49.13,"MARABA",2017-11-22,24,100
"18278","SBMA",-5.37,-49.13,"MARABA",2017-11-21,24,100
"18279","SBMA",-5.37,-49.13,"MARABA",2017-11-20,24,100
"18280","SBMA",-5.37,-49.13,"MARABA",2017-11-19,23,100
"18281","SBMA",-5.37,-49.13,"MARABA",2017-11-18,25,100
"18282","SBMA",-5.37,-49.13,"MARABA",2017-11-17,23,100
"18283","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2018-08-25,20,73.1147
"18284","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2018-09-26,24,88.6796
"18285","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2018-11-13,28,69.9228
"18286","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-13,25,83
"18287","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-13,25,78
"18288","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-14,19,88
"18289","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-14,24,94
"18290","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-14,22,94
"18291","SBMA",-5.37,-49.13,"MARABA",2016-07-14,22,100
"18292","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2018-09-25,23,100
"18293","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-14,21,73
"18294","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-14,25,83
"18295","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-14,20,78
"18296","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-14,23,83
"18297","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2016-07-15,20,88
"18298","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2016-07-15,27,50
"18299","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-15,16,94
"18300","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-16,25,89
"18301","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-15,24,94
"18302","SBMA",-5.37,-49.13,"MARABA",2016-07-16,21,100
"18303","SBMA",-5.37,-49.13,"MARABA",2016-07-15,21,100
"18304","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2016-07-15,25,84
"18305","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2018-06-26,20,93.9745
"18306","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-16,20,94
"18307","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-15,22,94
"18308","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-16,20,73
"18309","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-15,19,83
"18310","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-16,26,83
"18311","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-15,25,83
"18312","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-16,19,83
"18313","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-15,20,83
"18314","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-16,22,88
"18315","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-15,22,88
"18316","SBTU",-3.78,-49.72,"TUCURUI",2016-07-15,23,100
"18317","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-17,24,89
"18318","SBMA",-5.37,-49.13,"MARABA",2016-07-17,19,100
"18319","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2018-09-25,26,88.7589
"18320","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-17,19,73
"18321","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-17,25,83
"18322","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-17,19,94
"18323","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-17,22,88
"18324","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-17,20,83
"18325","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2018-11-14,24,94.1486
"18326","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-18,24,94
"18327","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-18,16,94
"18328","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-18,22,88
"18329","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-18,18,83
"18330","SBMA",-5.37,-49.13,"MARABA",2016-07-18,23,94
"18331","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-18,25,83
"18332","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-18,24,89
"18333","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-18,17,68
"18334","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-19,23,94
"18335","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-19,20,94
"18336","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-06-25,24,94.1486
"18337","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-19,25,89
"18338","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-19,20,78
"18339","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-19,20,68
"18340","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-19,24,89
"18341","SBMA",-5.37,-49.13,"MARABA",2016-07-19,24,89
"18342","SBTU",-3.78,-49.72,"TUCURUI",2016-07-19,22,94
"18343","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-19,25,83
"18344","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-20,19,94
"18345","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-20,24,94
"18346","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-20,22,94
"18347","SBMA",-5.37,-49.13,"MARABA",2016-07-20,24,89
"18348","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-20,25,83
"18349","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-20,19,78
"18350","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-20,20,83
"18351","SBTU",-3.78,-49.72,"TUCURUI",2016-07-20,23,94
"18352","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-20,24,89
"18353","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-21,17,94
"18354","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-21,24,94
"18355","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-21,22,88
"18356","SBMA",-5.37,-49.13,"MARABA",2016-07-21,22,100
"18357","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-21,20,73
"18358","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-21,20,73
"18359","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-21,25,89
"18360","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-21,22,94
"18361","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-06-26,25,94.191
"18362","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-08-25,26,83.5653
"18363","SBTU",-3.78,-49.72,"TUCURUI",2016-07-21,23,94
"18364","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2016-07-22,28,59
"18365","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2016-07-22,22,83
"18366","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-23,24,94
"18367","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-22,23,94
"18368","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-22,19,83
"18369","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-23,25,83
"18370","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-22,24,89
"18371","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-23,21,88
"18372","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-22,21,88
"18373","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-23,23,73
"18374","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-22,21,73
"18375","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-23,19,83
"18376","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-22,16,82
"18377","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-23,20,88
"18378","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-22,21,83
"18379","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2016-07-22,25,89
"18380","SBTU",-3.78,-49.72,"TUCURUI",2016-07-22,23,94
"18381","SBMA",-5.37,-49.13,"MARABA",2016-07-23,21,100
"18382","SBMA",-5.37,-49.13,"MARABA",2016-07-22,22,100
"18383","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-24,24,94
"18384","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-24,25,83
"18385","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-24,20,78
"18386","SBMA",-5.37,-49.13,"MARABA",2016-07-24,20,100
"18387","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-24,25,50
"18388","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2018-02-01,24,100
"18389","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2018-01-31,23,100
"18390","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2018-01-30,23,100
"18391","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-12-11,23,100
"18392","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-30,24,94.1486
"18393","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-29,24,94.191
"18394","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-28,25,83.4526
"18395","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-27,24,88.6796
"18396","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-26,25,88.6796
"18397","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-25,23,88.5993
"18398","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-24,23,94.191
"18399","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-23,25,94.191
"18400","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-24,22,69
"18401","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-22,25,88.7589
"18402","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-21,23,100
"18403","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-24,18,88
"18404","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-20,24,100
"18405","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-19,23,94.191
"18406","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-18,24,94.1486
"18407","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2017-11-17,23,94.1058
"18408","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-25,24,94
"18409","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-25,15,94
"18410","SBMA",-5.37,-49.13,"MARABA",2016-07-25,17,94
"18411","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-25,18,88
"18412","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-25,22,57
"18413","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-25,25,89
"18414","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-25,19,83
"18415","SBTU",-3.78,-49.72,"TUCURUI",2016-07-25,20,94
"18416","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-25,21,78
"18417","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-26,25,89
"18418","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-26,18,94
"18419","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-26,15,94
"18420","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-26,20,83
"18421","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-26,21,73
"18422","SBMA",-5.37,-49.13,"MARABA",2016-07-26,19,100
"18423","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-26,21,78
"18424","SBTU",-3.78,-49.72,"TUCURUI",2016-07-26,23,94
"18425","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-26,25,83
"18426","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-27,24,89
"18427","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-27,15,94
"18428","SBMA",-5.37,-49.13,"MARABA",2016-07-27,19,100
"18429","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2018-01-19,28,78.9203
"18430","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2018-01-02,30,70.2931
"18431","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2018-01-01,29,74.466
"18432","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-27,18,88
"18433","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-31,29,74.466
"18434","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-30,30,70.2931
"18435","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-27,23,57
"18436","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-28,29,74.466
"18437","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-27,29,70.1087
"18438","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-26,28,78.9203
"18439","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-25,29,70.1087
"18440","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-27,18,83
"18441","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-24,29,74.466
"18442","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-23,29,74.466
"18443","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-21,28,74.3024
"18444","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-19,29,70.1087
"18445","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-18,29,74.466
"18446","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-17,29,70.1087
"18447","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-16,29,65.9764
"18448","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-15,29,70.1087
"18449","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-14,29,65.9764
"18450","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-13,29,70.1087
"18451","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-12,26,106.073
"18452","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-27,25,83
"18453","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-11,29,74.466
"18454","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-10,29,74.466
"18455","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-09,29,74.466
"18456","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-08,28,74.3024
"18457","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-07,28,78.9203
"18458","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-06,29,74.466
"18459","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-12-05,29,65.9764
"18460","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-27,20,78
"18461","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-30,28,74.3024
"18462","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-29,28,74.3024
"18463","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-28,29,70.1087
"18464","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-27,29,74.466
"18465","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-26,28,74.3024
"18466","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-25,28,74.3024
"18467","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-24,28,74.3024
"18468","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-23,28,78.9203
"18469","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-22,28,74.3024
"18470","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-21,28,74.3024
"18471","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-20,28,74.3024
"18472","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-19,28,69.9228
"18473","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-18,28,69.9228
"18474","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2017-11-17,28,74.3024
"18475","SBTU",-3.78,-49.72,"TUCURUI",2016-07-27,23,94
"18476","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-28,25,94.191
"18477","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-24,23,100
"18478","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-23,21,100
"18479","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-22,26,88.8375
"18480","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-21,24,94.1486
"18481","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-20,25,94.191
"18482","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-19,25,94.2329
"18483","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-18,24,100
"18484","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-17,24,100
"18485","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-16,24,100
"18486","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-15,23,100
"18487","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-14,25,94.2329
"18488","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-13,25,94.2329
"18489","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-12,23,100
"18490","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-11,22,100
"18491","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-28,24,94
"18492","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-10,23,100
"18493","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2018-12-09,25,94.2329
"18494","SBMA",-5.37,-49.13,"MARABA",2016-07-28,18,94
"18495","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-28,20,78
"18496","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-28,24,50
"18497","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-28,25,83
"18498","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-28,21,78
"18499","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-07-29,20,78
"18500","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2016-07-29,27,49
"18501","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-30,24,94
"18502","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-29,24,89
"18503","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2016-07-29,19,73
"18504","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2018-09-25,25,73.8025
"18505","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-30,24,78
"18506","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-29,21,88
"18507","SBMA",-5.37,-49.13,"MARABA",2016-07-30,22,94
"18508","SBMA",-5.37,-49.13,"MARABA",2016-07-29,20,94
"18509","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-30,20,78
"18510","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-29,20,88
"18511","SBPB",-2.92,-41.75,"PARNAIBA (AEROPORTO)",2016-07-29,28,79
"18512","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-30,23,57
"18513","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-29,20,73
"18514","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-30,26,83
"18515","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-29,25,83
"18516","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-12-12,26,88.7589
"18517","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-30,26,83.5653
"18518","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-29,26,83.677
"18519","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-28,26,83.677
"18520","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-30,24,54
"18521","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-29,24,89
"18522","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-27,26,83.677
"18523","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-26,25,88.6796
"18524","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-25,25,88.6796
"18525","SBTU",-3.78,-49.72,"TUCURUI",2016-07-29,23,94
"18526","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-24,26,88.7589
"18527","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-23,24,94.1486
"18528","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-22,26,83.677
"18529","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-21,26,83.5653
"18530","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-20,26,83.5653
"18531","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-19,25,83.5653
"18532","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-18,26,83.5653
"18533","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2017-11-17,25,83.5653
"18534","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-07-31,23,94
"18535","SBCJ",-6.12,-50,"CARAJAS (AEROPORTO)",2016-07-31,20,68
"18536","SBMA",-5.37,-49.13,"MARABA",2016-07-31,18,88
"18537","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-07-31,18,88
"18538","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-07-31,21,53
"18539","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-07-31,24,61
"18540","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-07-31,19,88
"18541","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-07-31,24,89
"18542","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2018-11-13,25,94.191
"18543","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-08-01,24,89
"18544","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-08-01,17,82
"18545","SBIZ",-5.52,-47.45,"IMPERATRIZ",2016-08-01,22,83
"18546","SBMA",-5.37,-49.13,"MARABA",2016-08-01,22,78
"18547","SBPJ",10.28,-48.37,"PALMAS-TO (AEROPORTO)",2016-08-01,21,60
"18548","SBSL",-2.6,-44.22,"SBSL (82280) IN SAO LUIZ AEROPORTO",2016-08-01,24,89
"18549","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2016-08-01,22,73
"18550","SBTE",-5.03,-42.82,"TERESINA (AER. PETRONIO PORTELA)",2018-08-25,24,83.3388
"18551","SBTU",-3.78,-49.72,"TUCURUI",2016-08-01,22,94
"18552","SBPL",-9.37,-40.57,"PETROLINA (AEROPORTO)",2016-08-01,18,94
"18553","SBAA",-8.35,-49.3,"CONCEICAO DO ARAGUAIA",2016-08-02,26,50
"18554","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-08-03,25,89
"18555","SBBE",-1.37,-48.47,"BELEM (AEROPORTO)",2016-08-02,24,94
"18556","SBCI",-7.32,-47.47,"CAROLINA (AEROPORTO)",2016-08-03,17,88
