"";"Município";"Código";"ICAO"
"238";"SÃO BENTO DO TOCANTINS";1720101;"SBIZ"
"239";"SÃO FÉLIX DO TOCANTINS";1720150;"SBPJ"
"240";"SÃO FÉLIX DO TOCANTINS";1720150;"SBCI"
"241";"SÃO MIGUEL DO TOCANTINS";1720200;"SBMA"
"242";"SÃO MIGUEL DO TOCANTINS";1720200;"SBIZ"
"243";"SÃO SALVADOR DO TOCANTINS";1720259;"SBPJ"
"244";"SÃO SALVADOR DO TOCANTINS";1720259;"SBPN"
"245";"SÃO SEBASTIÃO DO TOCANTINS";1720309;"SBMA"
"246";"SÃO SEBASTIÃO DO TOCANTINS";1720309;"SBIZ"
"247";"SÃO VALÉRIO";1720499;"SBPJ"
"248";"SÃO VALÉRIO";1720499;"SBPN"
"249";"SILVANÓPOLIS";1720655;"SBPJ"
"250";"SILVANÓPOLIS";1720655;"SBPN"
"251";"SÍTIO NOVO DO TOCANTINS";1720804;"SBMA"
"252";"SÍTIO NOVO DO TOCANTINS";1720804;"SBIZ"
"253";"SUCUPIRA";1720853;"SBPN"
"254";"TAGUATINGA";1720903;"SBPJ"
"255";"TAGUATINGA";1720903;"SBPN"
"256";"TAIPAS DO TOCANTINS";1720937;"SBPJ"
"257";"TAIPAS DO TOCANTINS";1720937;"SBPN"
"258";"TALISMÃ";1720978;"SBPN"
"259";"TOCANTÍNIA";1721109;"SBPJ"
"260";"TOCANTÍNIA";1721109;"SBAA"
"261";"TOCANTINÓPOLIS";1721208;"SBMA"
"262";"TOCANTINÓPOLIS";1721208;"SBIZ"
"263";"TUPIRAMA";1721257;"SBPJ"
"264";"TUPIRAMA";1721257;"SBAA"
"265";"TUPIRATINS";1721307;"SBPJ"
"266";"TUPIRATINS";1721307;"SBCI"
"267";"WANDERLÂNDIA";1722081;"SBMA"
"268";"WANDERLÂNDIA";1722081;"SBIZ"
"269";"XAMBIOÁ";1722107;"SBMA"
"270";"XAMBIOÁ";1722107;"SBIZ"
