"";"Município";"Código";"ICAO"
"420";"IBIÚNA";3519709;"SBMT"
"421";"ICÉM";3519808;"SBSR"
"422";"IEPÊ";3519907;"SBLO"
"423";"IEPÊ";3519907;"SBDN"
"424";"IGARAÇU DO TIETÊ";3520004;"SBBU"
"425";"IGARAÇU DO TIETÊ";3520004;"SBGP"
"426";"IGARAPAVA";3520103;"SBAX"
"427";"IGARAPAVA";3520103;"SBUR"
"428";"IGARATÁ";3520202;"SBGR"
"429";"IGARATÁ";3520202;"SBSJ"
"430";"IGUAPE";3520301;"SBSP"
"431";"IGUAPE";3520301;"SBST"
"432";"ILHA COMPRIDA";3520426;"SBBI"
"433";"ILHA COMPRIDA";3520426;"SBCT"
"434";"ILHA SOLTEIRA";3520442;"SBDN"
"435";"ILHA SOLTEIRA";3520442;"SBAU"
"436";"ILHABELA";3520400;"SBSJ"
"437";"ILHABELA";3520400;"SBTA"
"438";"INDAIATUBA";3520509;"SBSP"
"439";"INDAIATUBA";3520509;"SBKP"
"440";"INDIANA";3520608;"SBLO"
"441";"INDIANA";3520608;"SBDN"
"442";"INDIAPORÃ";3520707;"SBSR"
"443";"INDIAPORÃ";3520707;"SBAU"
"444";"INÚBIA PAULISTA";3520806;"SBDN"
"445";"INÚBIA PAULISTA";3520806;"SBAU"
"446";"IPAUSSU";3520905;"SBBU"
"447";"IPAUSSU";3520905;"SBML"
"448";"IPERÓ";3521002;"SBKP"
"449";"IPEÚNA";3521101;"SBYS"
"450";"IPEÚNA";3521101;"SBAQ"
"451";"IPIGUÁ";3521150;"SBSR"
"452";"IPORANGA";3521200;"SBBI"
"453";"IPORANGA";3521200;"SBCT"
"454";"IPUÃ";3521309;"SBUR"
"455";"IPUÃ";3521309;"SBFC"
"456";"IRACEMÁPOLIS";3521408;"SBKP"
"457";"IRACEMÁPOLIS";3521408;"SBYS"
"458";"IRAPUÃ";3521507;"SBSR"
"459";"IRAPUÃ";3521507;"SBAU"
