"APS","SE","estacao","data","temp.min"
"AP2.1",201414,"santosdumont",2014-04-02,23.6666666666667
"AP2.1",201415,"santosdumont",2014-04-09,23.1666666666667
"AP2.1",201416,"santosdumont",2014-04-16,21.8571428571429
"AP2.1",201417,"santosdumont",2014-04-23,22.4285714285714
"AP2.1",201418,"santosdumont",2014-04-30,19.6666666666667
"AP2.1",201419,"santosdumont",2014-05-07,22.1428571428571
"AP2.1",201420,"santosdumont",2014-05-14,19.5714285714286
"AP2.1",201421,"santosdumont",2014-05-21,21.8333333333333
"AP2.1",201422,"santosdumont",2014-05-28,20.1428571428571
"AP2.1",201423,"santosdumont",2014-06-04,20.7142857142857
"AP2.1",201424,"santosdumont",2014-06-11,21.7142857142857
"AP2.1",201425,"santosdumont",2014-06-18,20
"AP2.1",201426,"santosdumont",2014-06-25,19.1428571428571
"AP2.1",201427,"santosdumont",2014-07-02,20.4285714285714
"AP2.1",201428,"santosdumont",2014-07-09,19.8571428571429
"AP2.1",201429,"santosdumont",2014-07-16,19.1428571428571
"AP2.1",201430,"santosdumont",2014-07-23,19.2857142857143
"AP2.1",201431,"santosdumont",2014-07-30,18.4285714285714
"AP2.1",201432,"santosdumont",2014-08-06,18.5714285714286
"AP2.1",201433,"santosdumont",2014-08-13,18.7142857142857
"AP2.1",201434,"santosdumont",2014-08-20,19.7142857142857
"AP2.1",201435,"santosdumont",2014-08-27,20
"AP2.1",201436,"santosdumont",2014-09-03,19.5714285714286
"AP2.1",201437,"santosdumont",2014-09-10,20
"AP2.1",201438,"santosdumont",2014-09-17,20.6
"AP2.1",201439,"santosdumont",2014-09-24,20.5
"AP2.1",201440,"santosdumont",2014-10-01,20.3333333333333
"AP2.1",201441,"santosdumont",2014-10-08,19.4285714285714
"AP2.1",201442,"santosdumont",2014-10-15,20.4285714285714
"AP2.1",201443,"santosdumont",2014-10-19,22
"AP2.2",201001,"santosdumont",2010-01-06,25.4285714285714
"AP2.2",201002,"santosdumont",2010-01-13,25.2857142857143
"AP2.2",201003,"santosdumont",2010-01-20,24.2857142857143
"AP2.2",201004,"santosdumont",2010-01-27,24.1666666666667
"AP2.2",201005,"santosdumont",2010-02-03,25.4285714285714
"AP2.2",201006,"santosdumont",2010-02-10,25.7142857142857
"AP2.2",201007,"santosdumont",2010-02-17,24.4285714285714
"AP2.2",201008,"santosdumont",2010-02-24,24.5714285714286
"AP2.2",201009,"santosdumont",2010-03-03,22.1428571428571
"AP2.2",201010,"santosdumont",2010-03-10,24.8571428571429
"AP2.2",201011,"santosdumont",2010-03-17,23.8571428571429
"AP2.2",201012,"santosdumont",2010-03-24,25.8571428571429
"AP2.2",201013,"santosdumont",2010-03-31,24.1428571428571
"AP2.2",201014,"santosdumont",2010-04-07,21.2857142857143
"AP2.2",201015,"santosdumont",2010-04-14,21.7142857142857
"AP2.2",201016,"santosdumont",2010-04-21,24.4285714285714
"AP2.2",201017,"santosdumont",2010-04-28,22.5714285714286
"AP2.2",201018,"santosdumont",2010-05-05,22.8571428571429
"AP2.2",201019,"santosdumont",2010-05-12,20.7142857142857
"AP2.2",201020,"santosdumont",2010-05-19,21.2857142857143
"AP2.2",201021,"santosdumont",2010-05-26,21.2857142857143
"AP2.2",201022,"santosdumont",2010-06-02,19.7142857142857
"AP2.2",201023,"santosdumont",2010-06-09,18.4285714285714
"AP2.2",201024,"santosdumont",2010-06-16,17.8571428571429
"AP2.2",201025,"santosdumont",2010-06-23,19.2857142857143
"AP2.2",201026,"santosdumont",2010-06-30,19.7142857142857
"AP2.2",201027,"santosdumont",2010-07-07,20.1428571428571
"AP2.2",201028,"santosdumont",2010-07-14,21
"AP2.2",201029,"santosdumont",2010-07-21,20.7142857142857
"AP2.2",201030,"santosdumont",2010-07-28,20.5
"AP2.2",201031,"santosdumont",2010-08-04,20
"AP2.2",201032,"santosdumont",2010-08-11,19.4285714285714
"AP2.2",201033,"santosdumont",2010-08-18,17.2857142857143
"AP2.2",201034,"santosdumont",2010-08-25,20
"AP2.2",201035,"santosdumont",2010-09-01,21.4285714285714
"AP2.2",201036,"santosdumont",2010-09-08,19.7142857142857
"AP2.2",201037,"santosdumont",2010-09-15,20.5714285714286
"AP2.2",201038,"santosdumont",2010-09-22,20.2857142857143
"AP2.2",201039,"santosdumont",2010-09-29,21.5
"AP2.2",201040,"santosdumont",2010-10-06,20.5714285714286
"AP2.2",201041,"santosdumont",2010-10-13,19.1428571428571
"AP2.2",201042,"santosdumont",2010-10-20,20.5714285714286
"AP2.2",201043,"santosdumont",2010-10-27,21.1428571428571
"AP2.2",201044,"santosdumont",2010-11-03,22
"AP2.2",201045,"santosdumont",2010-11-10,21
"AP2.2",201046,"santosdumont",2010-11-17,21.1666666666667
"AP2.2",201047,"santosdumont",2010-11-24,23
"AP2.2",201048,"santosdumont",2010-12-01,25
"AP2.2",201049,"santosdumont",2010-12-08,24.4285714285714
"AP2.2",201050,"santosdumont",2010-12-15,24.5714285714286
"AP2.2",201051,"santosdumont",2010-12-22,25
"AP2.2",201052,"santosdumont",2010-12-29,23.8571428571429
"AP2.2",201101,"santosdumont",2011-01-05,24.7142857142857
"AP2.2",201102,"santosdumont",2011-01-12,24.8571428571429
"AP2.2",201103,"santosdumont",2011-01-19,25.7142857142857
"AP2.2",201104,"santosdumont",2011-01-26,24.8571428571429
"AP2.2",201105,"santosdumont",2011-02-02,24
"AP2.2",201106,"santosdumont",2011-02-09,24.7142857142857
"AP2.2",201107,"santosdumont",2011-02-16,24.1428571428571
"AP2.2",201108,"santosdumont",2011-02-23,24
"AP2.2",201109,"santosdumont",2011-03-02,23
"AP2.2",201110,"santosdumont",2011-03-09,23
"AP2.2",201111,"santosdumont",2011-03-16,23.4285714285714
"AP2.2",201112,"santosdumont",2011-03-23,22.5
"AP2.2",201113,"santosdumont",2011-03-30,23.5714285714286
"AP2.2",201114,"santosdumont",2011-04-06,23.2857142857143
"AP2.2",201115,"santosdumont",2011-04-13,24.4285714285714
"AP2.2",201116,"santosdumont",2011-04-20,23.5714285714286
"AP2.2",201117,"santosdumont",2011-04-27,22.1428571428571
"AP2.2",201118,"santosdumont",2011-05-04,22.2857142857143
"AP2.2",201119,"santosdumont",2011-05-11,21.1428571428571
"AP2.2",201120,"santosdumont",2011-05-18,19
"AP2.2",201121,"santosdumont",2011-05-25,19
"AP2.2",201122,"santosdumont",2011-06-01,18.8571428571429
"AP2.2",201123,"santosdumont",2011-06-08,17.8571428571429
"AP2.2",201124,"santosdumont",2011-06-15,18.5714285714286
"AP2.2",201125,"santosdumont",2011-06-22,19.7142857142857
"AP2.2",201126,"santosdumont",2011-06-29,18.8571428571429
"AP2.2",201127,"santosdumont",2011-07-06,16.5714285714286
"AP2.2",201128,"santosdumont",2011-07-13,17.4285714285714
"AP2.2",201129,"santosdumont",2011-07-20,20.5714285714286
"AP2.2",201130,"santosdumont",2011-07-27,19.1428571428571
"AP2.2",201131,"santosdumont",2011-08-03,18.8571428571429
"AP2.2",201132,"santosdumont",2011-08-10,19.5714285714286
"AP2.2",201133,"santosdumont",2011-08-17,19.8333333333333
"AP2.2",201134,"santosdumont",2011-08-24,19.1428571428571
"AP2.2",201135,"santosdumont",2011-08-31,19.1428571428571
"AP2.2",201136,"santosdumont",2011-09-07,19.5
"AP2.2",201137,"santosdumont",2011-09-14,19.4285714285714
"AP2.2",201138,"santosdumont",2011-09-21,19.5714285714286
"AP2.2",201139,"santosdumont",2011-09-28,19
"AP2.2",201140,"santosdumont",2011-10-05,20.6666666666667
"AP2.2",201141,"santosdumont",2011-10-12,21.1428571428571
"AP2.2",201142,"santosdumont",2011-10-19,18.8571428571429
"AP2.2",201143,"santosdumont",2011-10-26,19.6666666666667
"AP2.2",201144,"santosdumont",2011-11-02,18.1428571428571
"AP2.2",201145,"santosdumont",2011-11-09,20.1666666666667
"AP2.2",201146,"santosdumont",2011-11-16,20.7142857142857
"AP2.2",201147,"santosdumont",2011-11-23,20.7142857142857
"AP2.2",201148,"santosdumont",2011-11-30,20.8571428571429
"AP2.2",201149,"santosdumont",2011-12-07,21.4285714285714
"AP2.2",201150,"santosdumont",2011-12-14,22
"AP2.2",201151,"santosdumont",2011-12-21,23.4285714285714
"AP2.2",201152,"santosdumont",2011-12-28,22
"AP2.2",201201,"santosdumont",2012-01-04,22
"AP2.2",201202,"santosdumont",2012-01-11,22.7142857142857
"AP2.2",201203,"santosdumont",2012-01-18,23.1428571428571
"AP2.2",201204,"santosdumont",2012-01-25,22
"AP2.2",201205,"santosdumont",2012-02-01,22
"AP2.2",201206,"santosdumont",2012-02-08,22.8571428571429
"AP2.2",201207,"santosdumont",2012-02-15,23
"AP2.2",201208,"santosdumont",2012-02-22,23
"AP2.2",201209,"santosdumont",2012-02-29,23.8571428571429
"AP2.2",201210,"santosdumont",2012-03-07,22.8571428571429
"AP2.2",201211,"santosdumont",2012-03-14,23
"AP2.2",201212,"santosdumont",2012-03-21,23
"AP2.2",201213,"santosdumont",2012-03-28,22.7142857142857
"AP2.2",201214,"santosdumont",2012-04-04,23.4285714285714
"AP2.2",201215,"santosdumont",2012-04-11,23.3333333333333
"AP2.2",201216,"santosdumont",2012-04-18,22.2857142857143
"AP2.2",201217,"santosdumont",2012-04-25,22.5
"AP2.2",201218,"santosdumont",2012-05-02,20
"AP2.2",201219,"santosdumont",2012-05-09,20.7142857142857
"AP2.2",201220,"santosdumont",2012-05-16,18.8571428571429
"AP2.2",201221,"santosdumont",2012-05-23,19.7142857142857
"AP2.2",201222,"santosdumont",2012-05-30,21.7142857142857
"AP2.2",201223,"santosdumont",2012-06-06,21.1428571428571
"AP2.2",201224,"santosdumont",2012-06-13,20.1428571428571
"AP2.2",201225,"santosdumont",2012-06-20,21.4285714285714
"AP2.2",201226,"santosdumont",2012-06-27,19.7142857142857
"AP2.2",201227,"santosdumont",2012-07-04,20.8333333333333
"AP2.2",201228,"santosdumont",2012-07-11,18.3333333333333
"AP2.2",201229,"santosdumont",2012-07-18,18
"AP2.2",201230,"santosdumont",2012-07-25,20.4285714285714
"AP2.2",201231,"santosdumont",2012-08-01,20.5714285714286
"AP2.2",201232,"santosdumont",2012-08-08,18.8571428571429
"AP2.2",201233,"santosdumont",2012-08-15,20.1666666666667
"AP2.2",201234,"santosdumont",2012-08-22,18.8333333333333
"AP2.2",201235,"santosdumont",2012-08-29,18.5714285714286
"AP2.2",201236,"santosdumont",2012-09-05,18.7142857142857
"AP2.2",201237,"santosdumont",2012-09-12,20.7142857142857
"AP2.2",201238,"santosdumont",2012-09-19,21.1666666666667
"AP2.2",201239,"santosdumont",2012-09-26,17
"AP2.2",201240,"santosdumont",2012-10-03,19.7142857142857
"AP2.2",201241,"santosdumont",2012-10-10,21.3333333333333
"AP2.2",201242,"santosdumont",2012-10-17,20.2857142857143
"AP2.2",201243,"santosdumont",2012-10-24,22.1666666666667
"AP2.2",201244,"santosdumont",2012-10-31,22.5714285714286
"AP2.2",201245,"santosdumont",2012-11-07,21.8
"AP2.2",201246,"santosdumont",2012-11-14,20.2
"AP2.2",201247,"santosdumont",2012-11-21,20.8571428571429
"AP2.2",201248,"santosdumont",2012-11-28,21.6666666666667
"AP2.2",201249,"santosdumont",2012-12-05,24
"AP2.2",201250,"santosdumont",2012-12-12,23.4285714285714
"AP2.2",201251,"santosdumont",2012-12-19,24.2857142857143
"AP2.2",201252,"santosdumont",2012-12-26,24.5
"AP2.2",201301,"santosdumont",2013-01-02,24.2857142857143
"AP2.2",201302,"santosdumont",2013-01-09,24.1428571428571
"AP2.2",201303,"santosdumont",2013-01-16,23
"AP2.2",201304,"santosdumont",2013-01-23,23
"AP2.2",201305,"santosdumont",2013-01-30,23.4285714285714
"AP2.2",201306,"santosdumont",2013-02-06,23
"AP2.2",201307,"santosdumont",2013-02-13,24.2857142857143
"AP2.2",201308,"santosdumont",2013-02-20,25.4
"AP2.2",201309,"santosdumont",2013-02-27,23.1666666666667
"AP2.2",201310,"santosdumont",2013-03-06,25
"AP2.2",201311,"santosdumont",2013-03-13,24.25
"AP2.2",201312,"santosdumont",2013-03-20,23.2
"AP2.2",201313,"santosdumont",2013-03-27,22.6666666666667
"AP2.2",201314,"santosdumont",2013-04-03,23.5
"AP2.2",201315,"santosdumont",2013-04-10,23.2857142857143
"AP2.2",201316,"santosdumont",2013-04-17,20.7142857142857
"AP2.2",201317,"santosdumont",2013-04-24,19.8571428571429
"AP2.2",201318,"santosdumont",2013-05-01,21.5714285714286
"AP2.2",201319,"santosdumont",2013-05-08,18.8571428571429
"AP2.2",201320,"santosdumont",2013-05-15,20.7142857142857
"AP2.2",201321,"santosdumont",2013-05-22,20.1666666666667
"AP2.2",201322,"santosdumont",2013-05-29,20
"AP2.2",201323,"santosdumont",2013-06-05,20.4285714285714
"AP2.2",201324,"santosdumont",2013-06-12,20.6666666666667
"AP2.2",201325,"santosdumont",2013-06-19,21
"AP2.2",201326,"santosdumont",2013-06-26,20.8571428571429
"AP2.2",201327,"santosdumont",2013-07-03,19.3333333333333
"AP2.2",201328,"santosdumont",2013-07-10,18.1428571428571
"AP2.2",201329,"santosdumont",2013-07-17,20.5
"AP2.2",201330,"santosdumont",2013-07-24,18.6666666666667
"AP2.2",201331,"santosdumont",2013-07-31,17.1428571428571
"AP2.2",201332,"santosdumont",2013-08-07,20.5714285714286
"AP2.2",201333,"santosdumont",2013-08-14,18.2857142857143
"AP2.2",201334,"santosdumont",2013-08-21,20.4285714285714
"AP2.2",201335,"santosdumont",2013-08-28,18.7142857142857
"AP2.2",201336,"santosdumont",2013-09-04,20
"AP2.2",201337,"santosdumont",2013-09-11,20.7142857142857
"AP2.2",201338,"santosdumont",2013-09-18,22.5714285714286
"AP2.2",201339,"santosdumont",2013-09-25,19.6666666666667
"AP2.2",201340,"santosdumont",2013-10-02,21.5714285714286
"AP2.2",201341,"santosdumont",2013-10-09,19.5
"AP2.2",201342,"santosdumont",2013-10-16,21.3333333333333
"AP2.2",201343,"santosdumont",2013-10-23,22.5
"AP2.2",201344,"santosdumont",2013-10-30,21
"AP2.2",201345,"santosdumont",2013-11-06,20.3333333333333
"AP2.2",201346,"santosdumont",2013-11-13,22.7142857142857
"AP2.2",201347,"santosdumont",2013-11-20,21.1666666666667
"AP2.2",201348,"santosdumont",2013-11-27,22.8571428571429
"AP2.2",201349,"santosdumont",2013-12-04,22.2857142857143
"AP2.2",201350,"santosdumont",2013-12-11,22.7142857142857
"AP2.2",201351,"santosdumont",2013-12-18,22.1428571428571
"AP2.2",201352,"santosdumont",2013-12-25,23.8571428571429
"AP2.2",201401,"santosdumont",2014-01-01,25.5
"AP2.2",201402,"santosdumont",2014-01-08,24.7142857142857
"AP2.2",201403,"santosdumont",2014-01-15,23.6666666666667
"AP2.2",201404,"santosdumont",2014-01-22,25
"AP2.2",201405,"santosdumont",2014-01-29,25.1666666666667
"AP2.2",201406,"santosdumont",2014-02-05,24.7142857142857
"AP2.2",201407,"santosdumont",2014-02-12,23.8571428571429
"AP2.2",201408,"santosdumont",2014-02-19,22.7142857142857
"AP2.2",201409,"santosdumont",2014-02-26,23.8571428571429
"AP2.2",201410,"santosdumont",2014-03-05,23.5
"AP2.2",201411,"santosdumont",2014-03-12,24
"AP2.2",201412,"santosdumont",2014-03-19,23.8333333333333
"AP2.2",201413,"santosdumont",2014-03-26,22.7142857142857
"AP2.2",201414,"santosdumont",2014-04-02,23.6666666666667
"AP2.2",201415,"santosdumont",2014-04-09,23.1666666666667
"AP2.2",201416,"santosdumont",2014-04-16,21.8571428571429
"AP2.2",201417,"santosdumont",2014-04-23,22.4285714285714
"AP2.2",201418,"santosdumont",2014-04-30,19.6666666666667
"AP2.2",201419,"santosdumont",2014-05-07,22.1428571428571
"AP2.2",201420,"santosdumont",2014-05-14,19.5714285714286
"AP2.2",201421,"santosdumont",2014-05-21,21.8333333333333
"AP2.2",201422,"santosdumont",2014-05-28,20.1428571428571
"AP2.2",201423,"santosdumont",2014-06-04,20.7142857142857
"AP2.2",201424,"santosdumont",2014-06-11,21.7142857142857
"AP2.2",201425,"santosdumont",2014-06-18,20
"AP2.2",201426,"santosdumont",2014-06-25,19.1428571428571
"AP2.2",201427,"santosdumont",2014-07-02,20.4285714285714
"AP2.2",201428,"santosdumont",2014-07-09,19.8571428571429
"AP2.2",201429,"santosdumont",2014-07-16,19.1428571428571
"AP2.2",201430,"santosdumont",2014-07-23,19.2857142857143
"AP2.2",201431,"santosdumont",2014-07-30,18.4285714285714
"AP2.2",201432,"santosdumont",2014-08-06,18.5714285714286
"AP2.2",201433,"santosdumont",2014-08-13,18.7142857142857
"AP2.2",201434,"santosdumont",2014-08-20,19.7142857142857
"AP2.2",201435,"santosdumont",2014-08-27,20
"AP2.2",201436,"santosdumont",2014-09-03,19.5714285714286
"AP2.2",201437,"santosdumont",2014-09-10,20
"AP2.2",201438,"santosdumont",2014-09-17,20.6
"AP2.2",201439,"santosdumont",2014-09-24,20.5
"AP2.2",201440,"santosdumont",2014-10-01,20.3333333333333
"AP2.2",201441,"santosdumont",2014-10-08,19.4285714285714
"AP2.2",201442,"santosdumont",2014-10-15,20.4285714285714
"AP2.2",201443,"santosdumont",2014-10-19,22
"AP3.1",201001,"galeao",2010-01-06,25.1666666666667
"AP3.1",201002,"galeao",2010-01-13,24.4285714285714
"AP3.1",201003,"galeao",2010-01-20,23.8571428571429
"AP3.1",201004,"galeao",2010-01-27,23.7142857142857
"AP3.1",201005,"galeao",2010-02-03,25.1428571428571
"AP3.1",201006,"galeao",2010-02-10,24.6666666666667
"AP3.1",201007,"galeao",2010-02-17,24.5714285714286
"AP3.1",201008,"galeao",2010-02-24,23.3333333333333
"AP3.1",201009,"galeao",2010-03-03,21.5714285714286
"AP3.1",201010,"galeao",2010-03-10,23.5714285714286
"AP3.1",201011,"galeao",2010-03-17,22.5714285714286
"AP3.1",201012,"galeao",2010-03-24,23.5714285714286
"AP3.1",201013,"galeao",2010-03-31,23.1428571428571
"AP3.1",201014,"galeao",2010-04-07,20
"AP3.1",201015,"galeao",2010-04-14,19.7142857142857
"AP3.1",201016,"galeao",2010-04-21,22.4285714285714
"AP3.1",201017,"galeao",2010-04-28,21
"AP3.1",201018,"galeao",2010-05-05,20.7142857142857
"AP3.1",201019,"galeao",2010-05-12,18.5
"AP3.1",201020,"galeao",2010-05-19,19.1428571428571
"AP3.1",201021,"galeao",2010-05-26,18.8571428571429
"AP3.1",201022,"galeao",2010-06-02,17.4285714285714
"AP3.1",201023,"galeao",2010-06-09,15.8571428571429
"AP3.1",201024,"galeao",2010-06-16,14.8571428571429
"AP3.1",201025,"galeao",2010-06-23,16.6666666666667
"AP3.1",201026,"galeao",2010-06-30,17.1428571428571
"AP3.1",201027,"galeao",2010-07-07,16.5714285714286
"AP3.1",201028,"galeao",2010-07-14,19.5
"AP3.1",201029,"galeao",2010-07-21,18.2857142857143
"AP3.1",201030,"galeao",2010-07-28,18.1666666666667
"AP3.1",201031,"galeao",2010-08-04,18.3333333333333
"AP3.1",201032,"galeao",2010-08-11,17
"AP3.1",201033,"galeao",2010-08-18,14.1428571428571
"AP3.1",201034,"galeao",2010-08-25,16.8571428571429
"AP3.1",201035,"galeao",2010-09-01,19
"AP3.1",201036,"galeao",2010-09-08,17.8571428571429
"AP3.1",201037,"galeao",2010-09-15,17.8571428571429
"AP3.1",201038,"galeao",2010-09-22,19.1666666666667
"AP3.1",201039,"galeao",2010-09-29,21.1428571428571
"AP3.1",201040,"galeao",2010-10-06,19.5
"AP3.1",201041,"galeao",2010-10-13,16.8333333333333
"AP3.1",201042,"galeao",2010-10-20,19.5
"AP3.1",201043,"galeao",2010-10-27,20.1428571428571
"AP3.1",201044,"galeao",2010-11-03,21
"AP3.1",201045,"galeao",2010-11-10,20.8571428571429
"AP3.1",201046,"galeao",2010-11-17,20
"AP3.1",201047,"galeao",2010-11-24,22.7142857142857
"AP3.1",201048,"galeao",2010-12-01,24.2857142857143
"AP3.1",201049,"galeao",2010-12-08,23.8571428571429
"AP3.1",201050,"galeao",2010-12-15,23.7142857142857
"AP3.1",201051,"galeao",2010-12-22,24
"AP3.1",201052,"galeao",2010-12-29,22.8
"AP3.1",201101,"galeao",2011-01-05,23.6666666666667
"AP3.1",201102,"galeao",2011-01-12,24.1666666666667
"AP3.1",201103,"galeao",2011-01-19,24.8571428571429
"AP3.1",201104,"galeao",2011-01-26,24.4285714285714
"AP3.1",201105,"galeao",2011-02-02,24.1428571428571
"AP3.1",201106,"galeao",2011-02-09,24.7142857142857
"AP3.1",201107,"galeao",2011-02-16,24.2857142857143
"AP3.1",201108,"galeao",2011-02-23,24.4285714285714
"AP3.1",201109,"galeao",2011-03-02,22.8571428571429
"AP3.1",201110,"galeao",2011-03-09,22.5714285714286
"AP3.1",201111,"galeao",2011-03-16,23
"AP3.1",201112,"galeao",2011-03-23,22.7142857142857
"AP3.1",201113,"galeao",2011-03-30,23.1428571428571
"AP3.1",201114,"galeao",2011-04-06,22
"AP3.1",201115,"galeao",2011-04-13,23.1428571428571
"AP3.1",201116,"galeao",2011-04-20,22.4285714285714
"AP3.1",201117,"galeao",2011-04-27,20.6666666666667
"AP3.1",201118,"galeao",2011-05-04,20.6666666666667
"AP3.1",201119,"galeao",2011-05-11,20
"AP3.1",201120,"galeao",2011-05-18,17.7142857142857
"AP3.1",201121,"galeao",2011-05-25,17
"AP3.1",201122,"galeao",2011-06-01,17.8571428571429
"AP3.1",201123,"galeao",2011-06-08,15.5714285714286
"AP3.1",201124,"galeao",2011-06-15,16
"AP3.1",201125,"galeao",2011-06-22,17.6666666666667
"AP3.1",201126,"galeao",2011-06-29,16.5
"AP3.1",201127,"galeao",2011-07-06,15.4285714285714
"AP3.1",201128,"galeao",2011-07-13,15.5
"AP3.1",201129,"galeao",2011-07-20,18.5714285714286
"AP3.1",201130,"galeao",2011-07-27,16.5714285714286
"AP3.1",201131,"galeao",2011-08-03,17.1428571428571
"AP3.1",201132,"galeao",2011-08-10,18.2857142857143
"AP3.1",201133,"galeao",2011-08-17,19
"AP3.1",201134,"galeao",2011-08-24,18
"AP3.1",201135,"galeao",2011-08-31,17.7142857142857
"AP3.1",201136,"galeao",2011-09-07,16.1428571428571
"AP3.1",201137,"galeao",2011-09-14,18.5714285714286
"AP3.1",201138,"galeao",2011-09-21,17.5714285714286
"AP3.1",201139,"galeao",2011-09-28,18
"AP3.1",201140,"galeao",2011-10-05,20.3333333333333
"AP3.1",201141,"galeao",2011-10-12,21.6666666666667
"AP3.1",201142,"galeao",2011-10-19,18.1428571428571
"AP3.1",201143,"galeao",2011-10-26,20.5714285714286
"AP3.1",201144,"galeao",2011-11-02,16.8
"AP3.1",201145,"galeao",2011-11-09,20.1428571428571
"AP3.1",201146,"galeao",2011-11-16,20.3333333333333
"AP3.1",201147,"galeao",2011-11-23,20.3333333333333
"AP3.1",201148,"galeao",2011-11-30,21
"AP3.1",201149,"galeao",2011-12-07,22.1428571428571
"AP3.1",201150,"galeao",2011-12-14,22.2857142857143
"AP3.1",201151,"galeao",2011-12-21,22.8571428571429
"AP3.1",201152,"galeao",2011-12-28,22.1428571428571
"AP3.1",201201,"galeao",2012-01-04,21.8571428571429
"AP3.1",201202,"galeao",2012-01-11,22.7142857142857
"AP3.1",201203,"galeao",2012-01-18,23.5714285714286
"AP3.1",201204,"galeao",2012-01-25,22.5714285714286
"AP3.1",201205,"galeao",2012-02-01,21.4285714285714
"AP3.1",201206,"galeao",2012-02-08,23.8333333333333
"AP3.1",201207,"galeao",2012-02-15,23
"AP3.1",201208,"galeao",2012-02-22,23.5714285714286
"AP3.1",201209,"galeao",2012-02-29,24.3333333333333
"AP3.1",201210,"galeao",2012-03-07,22.7142857142857
"AP3.1",201211,"galeao",2012-03-14,23.2857142857143
"AP3.1",201212,"galeao",2012-03-21,23
"AP3.1",201213,"galeao",2012-03-28,23.2
"AP3.1",201214,"galeao",2012-04-04,22.7142857142857
"AP3.1",201215,"galeao",2012-04-11,22.6666666666667
"AP3.1",201216,"galeao",2012-04-18,20.8333333333333
"AP3.1",201217,"galeao",2012-04-25,21.2857142857143
"AP3.1",201218,"galeao",2012-05-02,19.4285714285714
"AP3.1",201219,"galeao",2012-05-09,19.5714285714286
"AP3.1",201220,"galeao",2012-05-16,17.8
"AP3.1",201221,"galeao",2012-05-23,17.8571428571429
"AP3.1",201222,"galeao",2012-05-30,20.6666666666667
"AP3.1",201223,"galeao",2012-06-06,20.7142857142857
"AP3.1",201224,"galeao",2012-06-13,19.1666666666667
"AP3.1",201225,"galeao",2012-06-20,20.3333333333333
"AP3.1",201226,"galeao",2012-06-27,17.5
"AP3.1",201227,"galeao",2012-07-04,17.7142857142857
"AP3.1",201228,"galeao",2012-07-11,17.1428571428571
"AP3.1",201229,"galeao",2012-07-18,17.1428571428571
"AP3.1",201230,"galeao",2012-07-25,18
"AP3.1",201231,"galeao",2012-08-01,18.8571428571429
"AP3.1",201232,"galeao",2012-08-08,16
"AP3.1",201233,"galeao",2012-08-15,17.2857142857143
"AP3.1",201234,"galeao",2012-08-22,17.1428571428571
"AP3.1",201235,"galeao",2012-08-29,17.5714285714286
"AP3.1",201236,"galeao",2012-09-05,17.4285714285714
"AP3.1",201237,"galeao",2012-09-12,20.4285714285714
"AP3.1",201238,"galeao",2012-09-19,20.8
"AP3.1",201239,"galeao",2012-09-26,16.7142857142857
"AP3.1",201240,"galeao",2012-10-03,18.5714285714286
"AP3.1",201241,"galeao",2012-10-10,20.5714285714286
"AP3.1",201242,"galeao",2012-10-17,19.7142857142857
"AP3.1",201243,"galeao",2012-10-24,22.7142857142857
"AP3.1",201244,"galeao",2012-10-31,23.2857142857143
"AP3.1",201245,"galeao",2012-11-07,22.6
"AP3.1",201246,"galeao",2012-11-14,20.4285714285714
"AP3.1",201247,"galeao",2012-11-21,21
"AP3.1",201248,"galeao",2012-11-28,21.7142857142857
"AP3.1",201249,"galeao",2012-12-05,23.8571428571429
"AP3.1",201250,"galeao",2012-12-12,24.75
"AP3.1",201251,"galeao",2012-12-19,25
"AP3.1",201252,"galeao",2012-12-26,25.7142857142857
"AP3.1",201301,"galeao",2013-01-02,24
"AP3.1",201302,"galeao",2013-01-09,22.6
"AP3.1",201303,"galeao",2013-01-16,22
"AP3.1",201304,"galeao",2013-01-23,23
"AP3.1",201305,"galeao",2013-01-30,23
"AP3.1",201306,"galeao",2013-02-06,22.8571428571429
"AP3.1",201307,"galeao",2013-02-13,25.2857142857143
"AP3.1",201308,"galeao",2013-02-20,25.1428571428571
"AP3.1",201309,"galeao",2013-02-27,23
"AP3.1",201310,"galeao",2013-03-06,24.4285714285714
"AP3.1",201311,"galeao",2013-03-13,24.2857142857143
"AP3.1",201312,"galeao",2013-03-20,22.8
"AP3.1",201313,"galeao",2013-03-27,22.5714285714286
"AP3.1",201314,"galeao",2013-04-03,22.7142857142857
"AP3.1",201315,"galeao",2013-04-10,22.8571428571429
"AP3.1",201316,"galeao",2013-04-17,20
"AP3.1",201317,"galeao",2013-04-24,18.6666666666667
"AP3.1",201318,"galeao",2013-05-01,20.2857142857143
"AP3.1",201319,"galeao",2013-05-08,17.8333333333333
"AP3.1",201320,"galeao",2013-05-15,19.3333333333333
"AP3.1",201321,"galeao",2013-05-22,19.6666666666667
"AP3.1",201322,"galeao",2013-05-29,18.8571428571429
"AP3.1",201323,"galeao",2013-06-05,19
"AP3.1",201324,"galeao",2013-06-12,19.4285714285714
"AP3.1",201325,"galeao",2013-06-19,19.1428571428571
"AP3.1",201326,"galeao",2013-06-26,19.4285714285714
"AP3.1",201327,"galeao",2013-07-03,17.5714285714286
"AP3.1",201328,"galeao",2013-07-10,15.4285714285714
"AP3.1",201329,"galeao",2013-07-17,19.2
"AP3.1",201330,"galeao",2013-07-24,16.7142857142857
