"","municipio_geocodigo","inc_preseason","inc_posseason","inc_epidemico","inicio","inicio.ic","duracao","duracao.ic","pop","limiar_preaseason","limiar_posseason","limiar_epidemico","mininc_pre","mininc_pos","mininc_epi","uf","ano_ini","ano_fim","pop_cat"
"2754",3506409,1.39137618387553,1.1659475081844,74.335745908535,8,"[2-21]",10,"[4.87128712871287-14]",8117,61.5991129727732,61.5991129727732,123.198225945546,61.5991129727732,61.5991129727732,123.198225945546,"SP",2010,2021,"(1e+03,1e+04]"
"2755",3507100,0.240382686957981,0.284160826635573,8.6961405194057,3,"[43-16]",6,"[6-12]",25985,19.2418703097941,19.2418703097941,38.4837406195882,19.2418703097941,19.2418703097941,38.4837406195882,"SP",2010,2021,"(1e+04,1e+05]"
"2756",3507159,0.20619524616418,0,9.39519660167048,10,"[8-24]",3,"[3-6]",3984,125.502008032129,125.502008032129,251.004016064257,125.502008032129,125.502008032129,251.004016064257,"SP",2010,2021,"(1e+03,1e+04]"
"2757",3507308,0.182583814845989,0.252106207094192,18.3119282789396,8,"[48-18]",6,"[3-11.0263157894737]",4868,102.711585866886,102.711585866886,205.423171733772,102.711585866886,102.711585866886,205.423171733772,"SP",2010,2021,"(1e+03,1e+04]"
"2758",3507407,2.70973108016484,3.55525008265885,80.2745024200687,3,"[46-12]",9,"[6-10.7720930232558]",16164,30.9329373917347,30.9329373917347,80.2745024200687,30.9329373917347,30.9329373917347,61.8658747834694,"SP",2010,2021,"(1e+04,1e+05]"
"2759",3507456,0.270975408759443,0.278318758539319,19.2592868775096,14,"[5-25]",4,"[2-7.34210526315789]",2683,186.358553857622,186.358553857622,372.717107715244,186.358553857622,186.358553857622,372.717107715244,"SP",2010,2021,"(1e+03,1e+04]"
"2760",3507704,0.893846352211406,0.976400258149122,61.5369102115607,10,"[49-21]",6,"[3-11.3162790697674]",5741,87.0928409684724,87.0928409684724,174.185681936945,87.0928409684724,87.0928409684724,174.185681936945,"SP",2010,2021,"(1e+03,1e+04]"
"2761",3507753,0.800905239442403,0.597355555049952,52.0925716670311,10,"[5-17]",8,"[2.35714285714286-14.2142857142857]",2889,173.07026652821,173.07026652821,346.140533056421,173.07026652821,173.07026652821,346.140533056421,"SP",2010,2021,"(1e+03,1e+04]"
"2762",3507803,1.01031954063103,1.46598239602675,34.2495080160009,4,"[43-9]",11,"[5.45581395348837-14]",25277,19.7808284210943,19.7808284210943,50.4411124737904,19.7808284210943,19.7808284210943,39.5616568421886,"SP",2010,2021,"(1e+04,1e+05]"
"2763",3540200,1.54975437143082,1.64851696543369,28.4789443592161,5,"[44-16]",15,"[7.13953488372093-17.5441860465116]",50852,9.83245496735625,9.83245496735625,28.4789443592161,9.83245496735625,9.83245496735625,19.6649099347125,"SP",2010,2021,"(1e+04,1e+05]"
"2764",3508108,3.60784175923598,4.18757057323774,79.9697402153934,9,"[47-12]",13,"[9.22790697674419-13]",17281,28.9335107921995,28.9335107921995,79.9697402153934,28.9335107921995,28.9335107921995,57.8670215843991,"SP",2010,2021,"(1e+04,1e+05]"
