"","municipio_geocodigo","inc_preseason","inc_posseason","inc_epidemico","inicio","inicio.ic","duracao","duracao.ic","pop","limiar_preaseason","limiar_posseason","limiar_epidemico","mininc_pre","mininc_pos","mininc_epi","uf","ano_ini","ano_fim","pop_cat"
"598",2905909,0.135352482526163,0.440320429344093,11.0382904679262,14,"[8-20]",6,"[3-9.36936936936937]",28820,17.3490631505899,17.3490631505899,34.6981263011797,17.3490631505899,17.3490631505899,34.6981263011797,"BA",2010,2022,"(1e+04,1e+05]"
"599",2906006,0.640604068453789,0.628190882527452,12.8262717469421,14,"[48-18]",8,"[2.65765765765766-11.027027027027]",71487,6.99427868003973,6.99427868003973,19.5839803041112,6.99427868003973,6.99427868003973,13.9885573600795,"BA",2010,2022,"(1e+04,1e+05]"
"600",2906105,0.462637101928375,0.592631392656189,22.6992519527532,16,"[6-18]",6,"[3.22790697674419-9.31627906976744]",9703,51.5304544986087,51.5304544986087,103.060908997217,51.5304544986087,51.5304544986087,103.060908997217,"BA",2010,2022,"(1e+03,1e+04]"
"601",2906204,1.12867893907943,1.15326679603782,44.6338837942378,12,"[4-15]",10,"[5-12]",26325,18.9933523266857,18.9933523266857,44.6338837942378,18.9933523266857,18.9933523266857,37.9867046533713,"BA",2010,2022,"(1e+04,1e+05]"
"602",2906303,1.05020731778789,1.26925782733106,19.2036898131414,10,"[1-16]",9,"[4.97297297297297-12.6846846846847]",30906,16.178088397075,16.178088397075,32.35617679415,16.178088397075,16.178088397075,32.35617679415,"BA",2010,2022,"(1e+04,1e+05]"
"603",2906402,0.544725238096075,0.425921104171137,20.6169058367252,15,"[3-20]",5,"[2.65765765765766-8.34234234234234]",8181,61.1172228333945,61.1172228333945,122.234445666789,61.1172228333945,61.1172228333945,122.234445666789,"BA",2010,2022,"(1e+03,1e+04]"
"604",2906501,0.673254163082686,0.589736857458154,5.99621707985458,16,"[5-21]",8,"[5.65765765765766-10.3423423423423]",87458,5.71702988863226,5.71702988863226,11.4340597772645,5.71702988863226,5.71702988863226,11.4340597772645,"BA",2010,2022,"(1e+04,1e+05]"
"605",2906600,0.580273194516709,0.441049719891724,30.3156019604133,10,"[4-20]",7,"[4.2-11.0666666666667]",14368,34.7995545657016,34.7995545657016,69.5991091314031,34.7995545657016,34.7995545657016,69.5991091314031,"BA",2010,2022,"(1e+04,1e+05]"
"606",2906709,1.2069972922092,2.37818883455875,67.1977696603113,9,"[4-12]",8,"[5.65765765765766-9]",25053,19.9576896978406,19.9576896978406,67.1977696603113,19.9576896978406,19.9576896978406,39.9153793956812,"BA",2010,2022,"(1e+04,1e+05]"
"607",2906808,0.574340240648334,0.495585423270833,9.30350132706224,7,"[3-22]",7,"[4.31531531531532-13.6846846846847]",34882,14.3340404793303,14.3340404793303,28.6680809586606,14.3340404793303,14.3340404793303,28.6680809586606,"BA",2010,2022,"(1e+04,1e+05]"
"608",2906824,0.519791425536673,0.894350048818161,29.205893358122,14,"[8-23]",7,"[2-9]",16753,29.8454008237331,29.8454008237331,59.6908016474661,29.8454008237331,29.8454008237331,59.6908016474661,"BA",2010,2022,"(1e+04,1e+05]"
"609",2906857,0.433802920435963,0.733431695083344,31.4793582445791,10,"[8-16]",6,"[3.65765765765766-11.3423423423423]",11616,43.0440771349862,43.0440771349862,86.0881542699724,43.0440771349862,43.0440771349862,86.0881542699724,"BA",2010,2022,"(1e+04,1e+05]"
"610",2907400,0.283764588377765,0.414589924887212,36.1033824754757,14,"[6-20]",7,"[3.71428571428572-9.64285714285714]",3599,138.927479855515,138.927479855515,277.854959711031,138.927479855515,138.927479855515,277.854959711031,"BA",2010,2022,"(1e+03,1e+04]"
"611",2906873,1.00968308767147,0.849601942450753,14.5523232528637,13,"[1-24]",6,"[3-7.68468468468468]",30862,16.2011535221308,16.2011535221308,49.0894951720562,16.2011535221308,16.2011535221308,32.4023070442615,"BA",2010,2022,"(1e+04,1e+05]"
"612",2907004,0.211322819882164,0.486345599239301,28.878852504009,12,"[8-23]",5,"[2.93564356435644-6]",9346,53.4988230258934,53.4988230258934,106.997646051787,53.4988230258934,53.4988230258934,106.997646051787,"BA",2010,2022,"(1e+03,1e+04]"
"613",2907301,0.480286839976429,0.729234727984988,10.0841263170045,8,"[52-22]",6,"[4.65765765765766-9]",26318,18.9984041340527,18.9984041340527,37.9968082681055,18.9984041340527,18.9984041340527,37.9968082681055,"BA",2010,2022,"(1e+04,1e+05]"
"614",2907509,0.704160228094524,0.37494659949909,6.09660361953271,17,"[4-28]",7,"[3-12]",54970,9.09587047480444,9.09587047480444,18.1917409496089,9.09587047480444,9.09587047480444,18.1917409496089,"BA",2010,2022,"(1e+04,1e+05]"
"615",2907608,0.918761828387448,0.652122122865822,17.6040321186957,14,"[4-23]",5,"[4.22790697674419-9.08837209302325]",17280,28.9351851851852,28.9351851851852,57.8703703703704,28.9351851851852,28.9351851851852,57.8703703703704,"BA",2010,2022,"(1e+04,1e+05]"
"616",2907905,0.310508718450708,1.25850583233598,15.830695945049,20,"[13-36]",7,"[3.35714285714286-9]",17352,28.815122176118,28.815122176118,57.6302443522361,28.815122176118,28.815122176118,57.6302443522361,"BA",2010,2022,"(1e+04,1e+05]"
"617",2908002,1.08554317968168,2.31260889541722,67.8906611453923,10,"[4-15]",8,"[4.31531531531532-10]",16549,30.2133059399359,30.2133059399359,67.8906611453923,30.2133059399359,30.2133059399359,60.4266118798719,"BA",2010,2022,"(1e+04,1e+05]"
"618",2908101,0.100150050518412,0.526888569906232,22.1799410348548,6,"[50-15]",8,"[3-10]",18807,26.5858456957516,26.5858456957516,53.1716913915032,26.5858456957516,26.5858456957516,53.1716913915032,"BA",2010,2022,"(1e+04,1e+05]"
"619",2908200,0.627112020190888,0.461430776892844,13.4390321463336,10,"[2-16]",6,"[3-10.027027027027]",22762,21.9664352868816,21.9664352868816,43.9328705737633,21.9664352868816,21.9664352868816,43.9328705737633,"BA",2010,2022,"(1e+04,1e+05]"
"620",2908309,0.476426984906624,0.433898553595881,12.137949561882,15,"[10-29]",6,"[3.22790697674419-12.5441860465116]",17165,29.1290416545296,29.1290416545296,58.2580833090591,29.1290416545296,29.1290416545296,58.2580833090591,"BA",2010,2022,"(1e+04,1e+05]"
"621",2908408,0.619643423968084,0.741028017874559,11.3983212299802,14,"[46-19]",7,"[3-9.34234234234234]",67013,7.461238864101,7.461238864101,25.5920493038664,7.461238864101,7.461238864101,14.922477728202,"BA",2010,2022,"(1e+04,1e+05]"
"622",2908507,1.55104118923937,1.74195934075128,34.3929498084579,15,"[9-26]",10,"[5.97297297297297-13.6846846846847]",33398,14.9709563446913,14.9709563446913,34.3929498084579,14.9709563446913,14.9709563446913,29.9419126893826,"BA",2010,2022,"(1e+04,1e+05]"
"623",2909505,0.397584082324863,0.187356676189126,33.8250182539746,15,"[5-19]",9,"[2-12]",5351,93.4404784152495,93.4404784152495,186.880956830499,93.4404784152495,93.4404784152495,186.880956830499,"BA",2010,2022,"(1e+03,1e+04]"
"624",2909604,0.20553627089499,0.427572359992099,13.2033456670131,11,"[41-32]",6,"[4.35714285714286-8]",21163,23.6261399612531,23.6261399612531,47.2522799225063,23.6261399612531,23.6261399612531,47.2522799225063,"BA",2010,2022,"(1e+04,1e+05]"
"625",2909703,0.536866766665765,1.05087571572289,25.1848665110711,9,"[4-17]",8,"[5.65765765765766-12.3423423423423]",13947,35.8500035850004,35.8500035850004,86.0400086040009,35.8500035850004,35.8500035850004,71.7000071700007,"BA",2010,2022,"(1e+04,1e+05]"
"626",2909802,0.676806627206494,1.28807408823037,11.0087288813749,16,"[6-27]",7,"[3-10.027027027027]",63591,7.8627478731267,7.8627478731267,15.7254957462534,7.8627478731267,7.8627478731267,15.7254957462534,"BA",2010,2022,"(1e+04,1e+05]"
"627",2909901,0.232742648360155,0.487737173657319,8.49662030610439,14,"[1-17]",6,"[4.65765765765766-11.027027027027]",34886,14.3323969500659,14.3323969500659,28.6647939001319,14.3323969500659,14.3323969500659,28.6647939001319,"BA",2010,2022,"(1e+04,1e+05]"
"628",2910008,0.408085899756481,0.609226486077209,23.1696539045142,14,"[5-17]",6,"[3-11]",10525,47.5059382422803,47.5059382422803,95.0118764845606,47.5059382422803,47.5059382422803,95.0118764845606,"BA",2010,2022,"(1e+04,1e+05]"
"629",2910057,0.402599491747444,0.5989015572517,3.82482426161548,18,"[6-24]",10,"[3-11.3423423423423]",82432,6.06560559006211,6.06560559006211,12.1312111801242,6.06560559006211,6.06560559006211,12.1312111801242,"BA",2010,2022,"(1e+04,1e+05]"
"630",2910750,0.364681998671467,0.86349408675426,35.3848317659997,12,"[50-21]",6,"[3-11.6846846846847]",17845,28.0190529560101,28.0190529560101,56.0381059120202,28.0190529560101,28.0190529560101,56.0381059120202,"BA",2010,2022,"(1e+04,1e+05]"
"631",2910107,0.388185981677108,1.64660824986115,30.0845787199824,14,"[3-21]",6,"[3.65765765765766-10]",12240,40.8496732026144,40.8496732026144,81.6993464052288,40.8496732026144,40.8496732026144,81.6993464052288,"BA",2010,2022,"(1e+04,1e+05]"
"632",2910206,0.293610661380632,0.35451701452328,31.3319912025368,9,"[3-21]",6,"[3.22790697674419-12.7720930232558]",4065,123.0012300123,123.0012300123,246.0024600246,123.0012300123,123.0012300123,246.0024600246,"BA",2010,2022,"(1e+03,1e+04]"
"633",2910305,0.0797809059507826,0.251469393710411,14.2388720011492,17,"[8-36]",4,"[3-5]",8126,61.53088850603,61.53088850603,123.06177701206,61.53088850603,61.53088850603,123.06177701206,"BA",2010,2022,"(1e+03,1e+04]"
"634",2910404,0.669468695498612,0.666668189049653,21.7321445273572,8,"[5-12]",7,"[5.65765765765766-12.3423423423423]",16446,30.4025294904536,30.4025294904536,60.8050589809072,30.4025294904536,30.4025294904536,60.8050589809072,"BA",2010,2022,"(1e+04,1e+05]"
"635",2910503,0.346205943494122,0.900419700692063,10.0366776436578,10,"[1-18]",8,"[3.22790697674419-11.3162790697674]",41901,11.9328894298465,11.9328894298465,23.8657788596931,11.9328894298465,11.9328894298465,23.8657788596931,"BA",2010,2022,"(1e+04,1e+05]"
"636",2910602,0.678267000644804,0.863739507521624,11.0521137721147,12,"[52-25]",4,"[2.65765765765766-9]",37578,13.3056575655969,13.3056575655969,26.6113151311938,13.3056575655969,13.3056575655969,26.6113151311938,"BA",2010,2022,"(1e+04,1e+05]"
"637",2910909,0.367994635705141,0.292247475948804,26.2806521687963,8,"[49-18]",5,"[2.65765765765766-10]",5629,88.82572392965,88.82572392965,177.6514478593,88.82572392965,88.82572392965,177.6514478593,"BA",2010,2022,"(1e+03,1e+04]"
"638",2911006,0.675794261782294,0.658416369192374,61.1150412515653,10,"[4-14]",7,"[3-11.3423423423423]",10575,47.2813238770686,47.2813238770686,94.5626477541371,47.2813238770686,47.2813238770686,94.5626477541371,"BA",2010,2022,"(1e+04,1e+05]"
"639",2911204,1.36976887196406,0.556554924428952,19.1599189371363,12,"[1-19]",6,"[2-10.3423423423423]",32596,15.3393054362498,15.3393054362498,30.6786108724997,15.3393054362498,15.3393054362498,30.6786108724997,"BA",2010,2022,"(1e+04,1e+05]"
"640",2911253,0.494687970870003,0.509693698340135,30.7135875351908,10,"[49-19]",10,"[3-12.3423423423423]",4440,112.612612612613,112.612612612613,225.225225225225,112.612612612613,112.612612612613,225.225225225225,"BA",2010,2022,"(1e+03,1e+04]"
"641",2911402,0.636017437163536,1.68952249412773,18.3007682250248,20,"[4-27]",4,"[2.65765765765766-6]",15234,32.8213207299462,32.8213207299462,65.6426414598923,32.8213207299462,32.8213207299462,65.6426414598923,"BA",2010,2022,"(1e+04,1e+05]"
"642",2911501,0.48347965359992,0.251497290704555,23.3742496123298,3,"[50-13]",4,"[3-7]",6985,71.5819613457409,71.5819613457409,143.163922691482,71.5819613457409,71.5819613457409,143.163922691482,"BA",2010,2022,"(1e+03,1e+04]"
"643",2911600,0.75373522639301,1.05772416256752,22.3653580106507,16,"[5-19]",4,"[3-9.34234234234234]",20762,24.0824583373471,24.0824583373471,48.1649166746942,24.0824583373471,24.0824583373471,48.1649166746942,"BA",2010,2022,"(1e+04,1e+05]"
"644",2911659,0.503606028060951,0.757791960106376,36.2507476719216,14,"[4-28]",7,"[4-10.3162790697674]",6646,75.2332229912729,75.2332229912729,150.466445982546,75.2332229912729,75.2332229912729,150.466445982546,"BA",2010,2022,"(1e+03,1e+04]"
"645",2911857,0.245835366818081,0.203432801285323,8.43700481817956,10,"[52-18]",4,"[3-6.36936936936937]",12987,38.5000385000385,38.5000385000385,77.000077000077,38.5000385000385,38.5000385000385,77.000077000077,"BA",2010,2022,"(1e+04,1e+05]"
"646",2912004,0.256476039964824,0.388241664997113,31.1687463647051,10,"[4-18]",6,"[3.65765765765766-10]",9031,55.364854390433,55.364854390433,110.729708780866,55.364854390433,55.364854390433,110.729708780866,"BA",2010,2022,"(1e+03,1e+04]"
"647",2912103,2.77482048838181,5.06696782431007,84.3845186202132,12,"[7-17]",8,"[5-11.6846846846847]",21378,23.3885302647582,23.3885302647582,84.3845186202132,23.3885302647582,23.3885302647582,46.7770605295163,"BA",2010,2022,"(1e+04,1e+05]"
"648",2912202,0.187526435340953,0.471751952204638,14.8283076112465,17,"[8-19]",6,"[3.22790697674419-8]",19786,25.2703932073183,25.2703932073183,50.5407864146366,25.2703932073183,25.2703932073183,50.5407864146366,"BA",2010,2022,"(1e+04,1e+05]"
"649",2913101,0.893456105411399,0.488772731684389,36.9807850148878,5,"[50-17]",9,"[5.80693069306931-17.0526315789474]",17080,29.2740046838408,29.2740046838408,64.4028103044496,29.2740046838408,29.2740046838408,58.5480093676815,"BA",2010,2022,"(1e+04,1e+05]"
"650",2919157,1.43855810595342,0.755320235420893,31.2856935613567,12,"[2-18]",8,"[4.31531531531532-9.34234234234234]",27274,18.3324778177018,18.3324778177018,62.8803989147172,18.3324778177018,18.3324778177018,36.6649556354037,"BA",2010,2022,"(1e+04,1e+05]"
"651",2912608,0.736756798939203,0.437748886783607,40.7150109234807,12,"[48-27]",4,"[3-10.0263157894737]",4046,123.578843302027,123.578843302027,247.157686604053,123.578843302027,123.578843302027,247.157686604053,"BA",2010,2022,"(1e+03,1e+04]"
"652",2913309,1.42345747456917,1.58698876647136,74.9129570572938,16,"[8-22]",8,"[2.65765765765766-11.3423423423423]",6220,80.3858520900322,80.3858520900322,176.848874598071,80.3858520900322,80.3858520900322,160.771704180064,"BA",2010,2022,"(1e+03,1e+04]"
"653",2913804,0.219430185322169,0.502294026100112,16.4473580364766,20,"[9-25]",6,"[3-8.68468468468468]",14354,34.8334958896475,34.8334958896475,69.666991779295,34.8334958896475,34.8334958896475,69.666991779295,"BA",2010,2022,"(1e+04,1e+05]"
"654",2913903,2.12929773216413,3.73264748234066,29.8227224951222,4,"[1-13]",10,"[3.65765765765766-12.3963963963964]",45922,10.8880275249336,10.8880275249336,29.8227224951222,10.8880275249336,10.8880275249336,21.7760550498672,"BA",2010,2022,"(1e+04,1e+05]"
"655",2914109,0.486043090788101,0.527046530225626,29.9001608134968,10,"[52-16]",7,"[3-10]",9911,50.4489960649783,50.4489960649783,100.897992129957,50.4489960649783,50.4489960649783,100.897992129957,"BA",2010,2022,"(1e+03,1e+04]"
"656",2914208,0.0716764426488605,0.267497042009457,12.2011280603828,12,"[6-19]",4,"[2.71428571428572-12.5714285714286]",7279,68.6907542244814,68.6907542244814,137.381508448963,68.6907542244814,68.6907542244814,137.381508448963,"BA",2010,2022,"(1e+03,1e+04]"
"657",2914307,0.189529128363678,0.341894151825362,35.8475132403086,14,"[9-21]",4,"[3-11.0263157894737]",8197,60.9979260705136,60.9979260705136,121.995852141027,60.9979260705136,60.9979260705136,121.995852141027,"BA",2010,2022,"(1e+03,1e+04]"
"658",2914406,0.717945777864995,0.543719036051057,35.2981274171186,6,"[51-12]",8,"[3-12.3423423423423]",25478,19.6247743150954,19.6247743150954,63.9767642672107,19.6247743150954,19.6247743150954,39.2495486301908,"BA",2010,2022,"(1e+04,1e+05]"
"659",2914505,1.20127303025267,1.01955522417854,19.1410678498945,11,"[51-19]",8,"[4.31531531531532-10.3423423423423]",29173,17.1391355020053,17.1391355020053,34.2782710040106,17.1391355020053,17.1391355020053,34.2782710040106,"BA",2010,2022,"(1e+04,1e+05]"
"660",2914604,1.41450405434941,2.16361959316065,27.0818448117839,12,"[8-16]",10,"[8.65765765765766-12]",73524,6.80050051683804,6.80050051683804,27.0818448117839,6.80050051683804,6.80050051683804,13.6010010336761,"BA",2010,2022,"(1e+04,1e+05]"
"661",2914653,0.777862806326531,1.16977001722401,14.1620077214079,14,"[4-23]",8,"[4.65765765765766-10.3423423423423]",30747,16.2617491137347,16.2617491137347,32.5234982274693,16.2617491137347,16.2617491137347,32.5234982274693,"BA",2010,2022,"(1e+04,1e+05]"
"662",2914703,3.41552154758987,5.16645607042344,54.1524699203248,12,"[3-20]",8,"[5-12]",64646,7.73443059121987,7.73443059121987,54.1524699203248,7.73443059121987,7.73443059121987,15.4688611824397,"BA",2010,2022,"(1e+04,1e+05]"
"663",2914802,8.77144250197028,9.62680035652708,64.022194144971,13,"[7-16]",10,"[6-12.3423423423423]",213685,8.77144250197028,9.62680035652708,64.022194144971,2.33989283290825,2.33989283290825,4.67978566581651,"BA",2010,2022,"(1e+05,1e+06]"
"664",2914901,0.662976463883353,2.13654451637984,35.1049900175125,7,"[46-20]",9,"[5.31531531531532-11.3423423423423]",28684,17.4313205968484,17.4313205968484,35.1049900175125,17.4313205968484,17.4313205968484,34.8626411936968,"BA",2010,2022,"(1e+04,1e+05]"
"665",2915007,0.680066591245787,0.631954078760602,15.7250571644343,12,"[6-24]",7,"[4.22790697674419-11.5441860465116]",16110,31.0366232153942,31.0366232153942,62.0732464307883,31.0366232153942,31.0366232153942,62.0732464307883,"BA",2010,2022,"(1e+04,1e+05]"
"666",2915106,0.629300057257351,0.796324096991062,21.4103422795327,10,"[6-18]",7,"[3.65765765765766-12.3423423423423]",12242,40.842999509884,40.842999509884,81.685999019768,40.842999509884,40.842999509884,81.685999019768,"BA",2010,2022,"(1e+04,1e+05]"
"667",2915205,0.96152168225458,1.98393666595496,57.6842051530898,5,"[52-13]",8,"[4-11.7720930232558]",14452,34.5972875726543,34.5972875726543,90.9908663160807,34.5972875726543,34.5972875726543,69.1945751453086,"BA",2010,2022,"(1e+04,1e+05]"
"668",2915304,0.069405837546618,0.304788641897805,29.8020065481454,7,"[1-17]",4,"[2.93564356435644-13.3947368421053]",6825,73.2600732600733,73.2600732600733,146.520146520147,73.2600732600733,73.2600732600733,146.520146520147,"BA",2010,2022,"(1e+03,1e+04]"
"669",2920304,0.843383289781116,0.984087862533051,34.1916668788138,13,"[7-22]",7,"[3-9.36936936936937]",8359,59.8157674362962,59.8157674362962,119.631534872592,59.8157674362962,59.8157674362962,119.631534872592,"BA",2010,2022,"(1e+03,1e+04]"
"670",2922854,0.579908662514178,0.88119079304274,58.9584122187323,14,"[5-20]",8,"[4-10.7720930232558]",9123,54.8065329387263,54.8065329387263,109.613065877453,54.8065329387263,54.8065329387263,109.613065877453,"BA",2010,2022,"(1e+03,1e+04]"
"671",2915502,1.8561489596419,1.5299358022686,32.697301079943,10,"[5-13]",8,"[4.31531531531532-11.3423423423423]",20398,24.5122070791254,24.5122070791254,133.101284439651,24.5122070791254,24.5122070791254,49.0244141582508,"BA",2010,2022,"(1e+04,1e+05]"
"672",2915700,0.181485519370512,0.380095193902747,14.0282229477686,12,"[44-16]",4,"[2-5]",8003,62.4765712857678,62.4765712857678,124.953142571536,62.4765712857678,62.4765712857678,124.953142571536,"BA",2010,2022,"(1e+03,1e+04]"
"673",2916104,0.236240869443076,0.368218844699299,7.37586756979363,16,"[7-19]",5,"[3.65765765765766-9.34234234234234]",22337,22.3843846532659,22.3843846532659,44.7687693065318,22.3843846532659,22.3843846532659,44.7687693065318,"BA",2010,2022,"(1e+04,1e+05]"
"674",2916609,0.215879329443296,0.424330304135772,20.3654243753126,12,"[6-19]",4,"[3-9.34234234234234]",10298,48.5531171101185,48.5531171101185,97.1062342202369,48.5531171101185,48.5531171101185,97.1062342202369,"BA",2010,2022,"(1e+04,1e+05]"
"675",2916708,0.203529448252866,0.818728212745238,35.1467783822375,9,"[48-25]",6,"[3-11.2857142857143]",8347,59.9017611117767,59.9017611117767,119.803522223553,59.9017611117767,59.9017611117767,119.803522223553,"BA",2010,2022,"(1e+03,1e+04]"
"676",2916856,0.800897442114133,0.607254977167915,13.3612698291323,14,"[5-30]",5,"[3-7.68468468468468]",14539,34.3902606781759,34.3902606781759,68.7805213563519,34.3902606781759,34.3902606781759,68.7805213563519,"BA",2010,2022,"(1e+04,1e+05]"
"677",2916906,0.337135221864988,0.886158040724803,43.8045933225936,12,"[7-22]",6,"[3-9.34234234234234]",12528,39.9106002554278,39.9106002554278,79.8212005108557,39.9106002554278,39.9106002554278,79.8212005108557,"BA",2010,2022,"(1e+04,1e+05]"
"678",2917102,0.332433116613295,1.07227902636179,35.8003962749471,6,"[51-17]",6,"[2.65765765765766-10.3693693693694]",20388,24.5242299391799,24.5242299391799,59.5938787522071,24.5242299391799,24.5242299391799,49.0484598783598,"BA",2010,2022,"(1e+04,1e+05]"
"679",2917300,0.328736363455866,0.476380604874174,14.0259248541511,12,"[7-17]",4,"[3-9.34234234234234]",28740,17.3973556019485,17.3973556019485,34.794711203897,17.3973556019485,17.3973556019485,34.794711203897,"BA",2010,2022,"(1e+04,1e+05]"
"680",2917334,0.337516574147966,0.596965942766374,38.8556771023196,9,"[2-17]",6,"[3-8.34234234234234]",11016,45.3885257806826,45.3885257806826,90.7770515613653,45.3885257806826,45.3885257806826,90.7770515613653,"BA",2010,2022,"(1e+04,1e+05]"
"681",2918308,0.735542997441506,1.14585106194077,27.3134769376563,14,"[8-19]",8,"[3.73333333333333-11.5333333333333]",10808,46.2620281273131,46.2620281273131,92.5240562546262,46.2620281273131,46.2620281273131,92.5240562546262,"BA",2010,2022,"(1e+04,1e+05]"
"682",2918357,0.540167486494767,0.711028220414339,18.8053442576737,10,"[8-16]",9,"[3.65765765765766-13]",25402,19.6834894890166,19.6834894890166,39.3669789780332,19.6834894890166,19.6834894890166,39.3669789780332,"BA",2010,2022,"(1e+04,1e+05]"
"683",2918506,0.492265655764425,0.819567783268808,23.4157521535072,16,"[8-21]",7,"[4-8.68468468468468]",15262,32.7611060149391,32.7611060149391,85.1788756388416,32.7611060149391,32.7611060149391,65.5222120298781,"BA",2010,2022,"(1e+04,1e+05]"
"684",2918704,1.23297108011216,0.609687518466213,58.7704840281452,5,"[51-11]",4,"[3.93564356435644-11.0263157894737]",3693,135.391280801516,135.391280801516,270.782561603033,135.391280801516,135.391280801516,270.782561603033,"BA",2010,2022,"(1e+03,1e+04]"
"685",2919009,0.502219602377049,1.19989272049074,39.564575154854,9,"[7-18]",5,"[3-6.77209302325581]",3758,133.049494411921,133.049494411921,266.098988823842,133.049494411921,133.049494411921,266.098988823842,"BA",2010,2022,"(1e+03,1e+04]"
"686",2919058,0.366687687514053,0.542244485012235,34.5709520178537,12,"[9-19]",4,"[2.22790697674419-10.3162790697674]",8577,58.2954412964906,58.2954412964906,116.590882592981,58.2954412964906,58.2954412964906,116.590882592981,"BA",2010,2022,"(1e+03,1e+04]"
"687",2919207,1.42897776830428,1.20248223761607,6.34131971585879,16,"[1-23]",6,"[3.65765765765766-11.6846846846847]",201635,2.47972822178689,2.47972822178689,6.34131971585879,2.47972822178689,2.47972822178689,4.95945644357378,"BA",2010,2022,"(1e+05,1e+06]"
"688",2919306,0.181161911501027,0.618929697807137,27.978557679088,11,"[5-24]",6,"[4-7.02702702702703]",11499,43.4820419166884,43.4820419166884,86.9640838333768,43.4820419166884,43.4820419166884,86.9640838333768,"BA",2010,2022,"(1e+04,1e+05]"
"689",2919405,0.285294472536643,0.165393796778083,33.0769154066895,9,"[7-11]",9,"[3-13.0263157894737]",12373,40.4105714054797,40.4105714054797,80.8211428109593,40.4105714054797,40.4105714054797,80.8211428109593,"BA",2010,2022,"(1e+04,1e+05]"
"690",2931509,0.577393213677345,0.796662641676553,18.6272440708208,15,"[5-20]",7,"[3-13.7720930232558]",22555,22.1680336954112,22.1680336954112,44.3360673908224,22.1680336954112,22.1680336954112,44.3360673908224,"BA",2010,2022,"(1e+04,1e+05]"
"691",2919504,0.759818670984338,0.960477881613328,24.1055188531686,13,"[9-19]",8,"[5.31531531531532-14.3423423423423]",46062,10.8549346532934,10.8549346532934,24.1055188531686,10.8549346532934,10.8549346532934,21.7098693065868,"BA",2010,2022,"(1e+04,1e+05]"
"692",2919553,1.64050518157491,3.74444014811393,69.0650635886913,8,"[5-14]",11,"[8.65765765765766-13.3423423423423]",90162,5.54557352321377,5.54557352321377,69.0650635886913,5.54557352321377,5.54557352321377,11.0911470464275,"BA",2010,2022,"(1e+04,1e+05]"
"693",2919603,0.378503729976593,0.614056842315061,29.3257433191605,12,"[8-19]",7,"[4.97297297297297-9.34234234234234]",11332,44.1228379809389,44.1228379809389,88.2456759618779,44.1228379809389,44.1228379809389,88.2456759618779,"BA",2010,2022,"(1e+04,1e+05]"
"694",2919702,0.360008908310024,0.332766616444084,25.8351706222316,6,"[48-22]",4,"[3-8.34234234234234]",18909,26.4424348193982,26.4424348193982,52.8848696387963,26.4424348193982,26.4424348193982,52.8848696387963,"BA",2010,2022,"(1e+04,1e+05]"
"695",2919801,1.5238930399717,2.3210428867399,41.0533298593315,9,"[4-19]",12,"[6.65765765765766-13.3423423423423]",50161,9.96790335120911,9.96790335120911,41.0533298593315,9.96790335120911,9.96790335120911,19.9358067024182,"BA",2010,2022,"(1e+04,1e+05]"
"696",2919900,0.404088120159668,0.968572712646486,40.5658109189621,26,"[51-32]",3,"[3-7.33333333333333]",7787,64.2095800693463,64.2095800693463,128.419160138693,64.2095800693463,64.2095800693463,128.419160138693,"BA",2010,2022,"(1e+03,1e+04]"
"697",2919926,1.01395098587598,0.233877181287006,8.87614418764501,15,"[3-27]",4,"[3.65765765765766-8.68468468468468]",21432,23.3296005972378,23.3296005972378,46.6592011944755,23.3296005972378,23.3296005972378,46.6592011944755,"BA",2010,2022,"(1e+04,1e+05]"
"698",2919959,0.179156095755782,0.307832397453496,19.4261353020487,14,"[7-18]",6,"[3-8.26666666666667]",2764,180.897250361795,180.897250361795,361.794500723589,180.897250361795,180.897250361795,361.794500723589,"BA",2010,2022,"(1e+03,1e+04]"
"699",2920007,0.691149196199166,0.896506552814787,26.5406439037048,14,"[2-24]",8,"[3.65765765765766-8.34234234234234]",10206,48.9907897315305,48.9907897315305,97.9815794630609,48.9907897315305,48.9907897315305,97.9815794630609,"BA",2010,2022,"(1e+04,1e+05]"
"700",2920106,1.36010804310865,2.5663228957248,24.6582990221278,10,"[2-17]",7,"[2.65765765765766-9]",18602,26.8788302333082,26.8788302333082,70.6913235136006,26.8788302333082,26.8788302333082,53.7576604666165,"BA",2010,2022,"(1e+04,1e+05]"
"701",2920809,0.676667128653867,0.398949707543174,51.784692924263,4,"[46-22]",4,"[2-8.36936936936937]",10380,48.1695568400771,48.1695568400771,96.3391136801541,48.1695568400771,48.1695568400771,96.3391136801541,"BA",2010,2022,"(1e+04,1e+05]"
"702",2921054,0.350027715738475,0.450498522662264,43.0633191986845,11,"[5-15]",9,"[4.22790697674419-12]",12283,40.7066677521778,40.7066677521778,81.4133355043556,40.7066677521778,40.7066677521778,81.4133355043556,"BA",2010,2022,"(1e+04,1e+05]"
"703",2921302,0.301480098653753,0.500142419285471,24.9391595446304,12,"[5-19]",7,"[4.31531531531532-13.7117117117117]",10893,45.9010373634444,45.9010373634444,91.8020747268888,45.9010373634444,45.9010373634444,91.8020747268888,"BA",2010,2022,"(1e+04,1e+05]"
