"SE","tweets","APS","casos","estacao","data","tmin","tmed","tmax","umin","umed","umax","pressaomin","pressaomed","pressaomax"
201436,46,"AP5.1",9,"afonsos","2014-09-03",16.8571428571429,21.9020615202603,27.7142857142857,42.7142857142857,67.0823824312334,88.8571428571429,883.571428571429,1013.13161934339,1021.71428571429
201437,45,"AP5.1",20,"afonsos","2014-09-10",15.8,-185.379528985507,30.8333333333333,38.6666666666667,64.8022342995169,92,1015.16666666667,1017.60899758454,1020
201438,57,"AP5.1",12,"afonsos","2014-09-17",18.5714285714286,23.7575953859805,30.2857142857143,42.8571428571429,68.8309228039042,90.5714285714286,1012.42857142857,1015.29200680272,1018.28571428571
201439,80,"AP5.1",7,"afonsos","2014-09-24",17.4285714285714,22.6121579145492,28.4285714285714,46.8571428571429,72.3302239789196,93.1428571428571,1013.14285714286,1016.37410878976,1020
201440,65,"AP5.1",15,"afonsos","2014-10-01",19.5714285714286,23.1630952380952,29,46.4285714285714,70.9090476190476,89.8571428571429,1018,888.049523809524,1022.14285714286
201441,143,"AP5.1",16,"afonsos","2014-10-08",16.4285714285714,24.0178571428571,30.7142857142857,30.4285714285714,57.7142857142857,89.1428571428571,1015.71428571429,1018.46428571429,1020.85714285714
201442,105,"AP5.1",11,"afonsos","2014-10-15",19.8571428571429,24.7502587991718,31.8571428571429,47.5714285714286,72.3007246376812,89.7142857142857,1012.57142857143,1015.07789855072,1018
201443,88,"AP5.1",14,"afonsos","2014-10-22",19.1428571428571,24.0077639751553,29.2857142857143,46.2857142857143,68.270925761609,89.2857142857143,1013.14285714286,1016.14152617569,1019.28571428571
201444,58,"AP5.1",7,"afonsos","2014-10-29",20,25.673309178744,31.6666666666667,40,63.7448240165632,88.7142857142857,1011.16666666667,1013.46225845411,1015.66666666667
201445,55,"AP5.1",8,"afonsos","2014-11-05",22.1428571428571,27.2558592132505,34.1428571428571,38.8571428571429,64.4567494824016,86.7142857142857,1009.42857142857,1012.62601449275,1016
201446,47,"AP5.1",4,"afonsos","2014-11-12",19.8571428571429,23.9481677018634,28.8571428571429,53.1428571428571,74.2216977225673,92.2857142857143,1010.6,692.20433747412,1014.85714285714
201447,50,"AP5.1",6,"afonsos","2014-11-19",17.2857142857143,24.3530633858895,31.1428571428571,35.7142857142857,60.5743557891384,88.5714285714286,1012.71428571429,1015.08410336041,1017
201448,46,"AP5.1",4,"afonsos","2014-11-26",22.1428571428571,25.2708465608466,29.4285714285714,59.5714285714286,79.199126984127,93.2857142857143,1011.75,379.001666666667,1015.14285714286
201449,40,"AP5.1",5,"afonsos","2014-12-03",20.5,-30.567380952381,32.2857142857143,45.7142857142857,66.2599139990444,89.8571428571429,1011.6,517.381575091575,1016.57142857143
201450,46,"AP5.1",8,"afonsos","2014-12-10",22.8333333333333,-24.1927146927147,35.5714285714286,33.5714285714286,59.2101648351648,84,1009.33333333333,778.673534798535,1013.28571428571
201451,28,"AP5.1",8,"afonsos","2014-12-17",20.7142857142857,25.9509523809524,31.4285714285714,44.5714285714286,66.8407142857143,88.5714285714286,1008.57142857143,1011.47333333333,1015.28571428571
201452,40,"AP5.1",0,"afonsos","2014-12-27",23,29.2916666666667,36,39,57.4583333333333,88,NA,NA,NA
201453,39,"AP5.1",0,"afonsos","2014-12-31",24.1428571428571,30.157380952381,38.2857142857143,32,57.7704761904762,83.4285714285714,NA,NA,NA
201501,37,"AP5.1",2,"afonsos","2015-01-07",22.5714285714286,28.8108974358974,36,37.5714285714286,62.4099267399267,88.5714285714286,881.571428571429,1009.41997354497,1016.14285714286
201502,51,"AP5.1",5,"afonsos","2015-01-14",23.4285714285714,30.0925324675325,37.5714285714286,32.1428571428571,59.737012987013,86.4285714285714,1010.85714285714,1012.72835497836,1014.71428571429
201503,62,"AP5.1",8,"afonsos","2015-01-21",22.2857142857143,28.1882515632516,35.4285714285714,39.7142857142857,67.0994468494468,89.2857142857143,1010.85714285714,1012.61898174289,1014.42857142857
201504,52,"AP5.1",2,"afonsos","2015-01-28",22.7142857142857,28.2579089026915,36,38,67.4041336613697,88.8571428571429,722,982.339350649351,1014.28571428571
201505,64,"AP5.1",9,"afonsos","2015-02-04",21.5714285714286,25.5425510204082,31.1428571428571,54.7142857142857,77.7544897959184,94.1428571428571,1008,1010.46789416588,1013.28571428571
201506,47,"AP5.1",14,"afonsos","2015-02-11",23,28.8385093167702,35.2857142857143,41,68.1488095238095,91.8571428571429,1010.57142857143,1012.53131469979,1015.28571428571
201507,57,"AP5.1",7,"afonsos","2015-02-18",22.4285714285714,27.7788716356108,34.1428571428571,43.1428571428571,69.8097308488613,92.4285714285714,880.428571428571,1000.98757763975,1014.57142857143
201508,69,"AP5.1",17,"afonsos","2015-02-25",23.2857142857143,28.327380952381,34,41.2857142857143,64.0297619047619,83.8571428571429,1011.42857142857,1013.75,1016.57142857143
201509,88,"AP5.1",17,"afonsos","2015-03-04",22.7142857142857,27.707446021887,32.8571428571429,44.7142857142857,64.1414029379868,86.1428571428571,1012.14285714286,1014.12140145913,1016.14285714286
201510,129,"AP5.1",25,"afonsos","2015-03-11",22.1428571428571,26.2772463768116,31.8571428571429,55.1428571428571,79.045414078675,93.2857142857143,1008.85714285714,1010.70567570111,1012.57142857143
201511,137,"AP5.1",37,"afonsos","2015-03-18",21.5714285714286,26.0649612668034,31,56.1428571428571,76.0056037821827,92.5714285714286,1011,1013.23808270677,1015.14285714286
201512,146,"AP5.1",40,"afonsos","2015-03-25",20.1428571428571,24.6572702659659,29.4285714285714,57.8571428571429,77.7328595317726,94,1012.57142857143,1015.63240563784,1018.28571428571
201513,141,"AP5.1",44,"afonsos","2015-04-01",20.4285714285714,25.1548089591568,30.4285714285714,52.1428571428571,74.952545642763,94,1012,1014.16134952005,1016.42857142857
201514,187,"AP5.1",63,"afonsos","2015-04-08",19.2857142857143,24.2153846153846,29.7142857142857,47.7142857142857,72.0062454212454,92.2857142857143,1012.42857142857,1015.06646520147,1017.71428571429
201515,349,"AP5.1",137,"afonsos","2015-04-15",20.4285714285714,25.3717532467532,31,47.4285714285714,70.3235930735931,90,1013.14285714286,1015.18398268398,1017.57142857143
201516,208,"AP5.1",58,"afonsos","2015-04-22",21.2857142857143,25.3271428571429,30.5714285714286,56.8571428571429,77.6669047619048,92.4285714285714,1012.14285714286,1014.30428571429,1016.42857142857
201517,321,"AP5.1",30,"afonsos","2015-04-29",18.5714285714286,22.1152380952381,27,56.5714285714286,78.257619047619,93.1428571428571,1015.14285714286,1017.03131469979,1018.71428571429
201001,NA,"AP5.2",0,"afonsos","2010-01-06",24.2857142857143,29.6922969187675,35.5714285714286,43.7142857142857,68.1617647058823,89.7142857142857,1008.57142857143,1010.90833333333,1012.71428571429
201002,NA,"AP5.2",0,"afonsos","2010-01-13",24.1666666666667,29.6220238095238,35.5,41.7142857142857,66.2976190476191,88.1428571428571,1010,1012.41666666667,1014.83333333333
201003,NA,"AP5.2",2,"afonsos","2010-01-20",24.5,-30.4909890833804,36.2857142857143,38,67.189476284585,88,1009.71428571429,1012.28931394692,1014.71428571429
201004,NA,"AP5.2",10,"afonsos","2010-01-27",23.6,-58.8311071238703,35.1666666666667,41.6666666666667,68.3813131313131,89.6666666666667,1009.33333333333,1011.55558878256,1013.16666666667
201005,NA,"AP5.2",7,"afonsos","2010-02-03",24.8571428571429,31.6912525879917,38,32.4285714285714,56.3791407867495,87.2857142857143,1009.85714285714,1012.32220496894,1014
201006,NA,"AP5.2",6,"afonsos","2010-02-10",24.2857142857143,31.3656025651367,37.8571428571429,32.2857142857143,57.0633789088758,87.2857142857143,1008.57142857143,1010.75903444382,1013.14285714286
201007,NA,"AP5.2",7,"afonsos","2010-02-17",24.2857142857143,29.9399585921325,35.7142857142857,41.2857142857143,63.1372744750074,87.4285714285714,1011,1013.35045104999,1015.28571428571
201008,NA,"AP5.2",5,"afonsos","2010-02-24",24,28.9399720362453,34.5714285714286,45.4285714285714,66.2173644161222,86.4285714285714,1009.57142857143,1011.90431824904,1014.42857142857
201009,NA,"AP5.2",6,"afonsos","2010-03-03",22.2,-1407.03307231984,27.7142857142857,63,78.5033422459893,93,1011.85714285714,1078.67000891266,2444.57142857143
201010,NA,"AP5.2",6,"afonsos","2010-03-10",23,28.8365095049878,35.5714285714286,41.1428571428571,66.5435723696593,88.7142857142857,1005.85714285714,1008.07284020327,1010.28571428571
201011,NA,"AP5.2",11,"afonsos","2010-03-17",22.4285714285714,26.8164441665994,32.4285714285714,53.2857142857143,77.0042752278777,94,1012,1015.10835618833,1018
201012,NA,"AP5.2",6,"afonsos","2010-03-24",22.8571428571429,28.6287878787879,34.8571428571429,44.2857142857143,70.0703227931489,91.8571428571429,1009.14285714286,1011.38575192923,1013.42857142857
201013,NA,"AP5.2",4,"afonsos","2010-03-31",22.7142857142857,27.0546435965691,33,53.5714285714286,77.214453765696,93.2857142857143,1011,1012.92392312656,1015.14285714286
201014,NA,"AP5.2",5,"afonsos","2010-04-07",20.1428571428571,23.0307500470544,27.5714285714286,62,82.8184876717485,93.1428571428571,1012.28571428571,1014.31467626576,1016
201015,NA,"AP5.2",6,"afonsos","2010-04-14",19.1428571428571,24.8532003710575,30.8571428571429,45.7142857142857,70.8510627571187,94,1016.28571428571,1018.57001693958,1020.57142857143
201016,NA,"AP5.2",14,"afonsos","2010-04-21",21.6666666666667,26.9592038396386,33.1666666666667,40.2857142857143,70.8071610066952,91.8571428571429,1012.16666666667,1014.33567821068,1016.66666666667
201017,NA,"AP5.2",11,"afonsos","2010-04-28",21,24.8492847731978,30,53,76.7823734236778,94,1013.85714285714,1015.86090720873,1018
201018,NA,"AP5.2",15,"afonsos","2010-05-05",20.4,26.0967391304348,33.6,38.8571428571429,72.2967115700035,94,1011.6,1014.04166666667,1016
201019,NA,"AP5.2",2,"afonsos","2010-05-12",17.4285714285714,21.7806895485467,26.7142857142857,54.1428571428571,77.5745980210266,94.1428571428571,1013.14285714286,1015.56771799629,1017.71428571429
201020,NA,"AP5.2",7,"afonsos","2010-05-19",18.4285714285714,22.4635933424753,27.8571428571429,53.7142857142857,77.5679196579818,94,1012.66666666667,946.432890349816,1016.71428571429
201021,NA,"AP5.2",6,"afonsos","2010-05-26",17.1428571428571,22.2244965179748,27.2857142857143,55.5714285714286,78.2605166572558,94,1015.28571428571,1017.37031808771,1019
201022,NA,"AP5.2",8,"afonsos","2010-06-02",17.5714285714286,21.5903205490162,25.8571428571429,54.1428571428571,74.9535855448899,91.4285714285714,1016.85714285714,1019.60046475264,1022.57142857143
201023,NA,"AP5.2",6,"afonsos","2010-06-09",14.5,19.6017786561265,24.5,48,75.1401240667545,94,1021.16666666667,1023.20336517347,1025
201024,NA,"AP5.2",9,"afonsos","2010-06-16",13.5714285714286,20.1778467908903,28.7142857142857,35.4285714285714,71.6995859213251,94,1016.42857142857,1018.41293995859,1021.57142857143
201025,NA,"AP5.2",2,"afonsos","2010-06-23",15.1428571428571,20.980707698099,28,48.8571428571429,76.2791737248259,92.2857142857143,1016,1018.57232260493,1021.28571428571
201026,NA,"AP5.2",5,"afonsos","2010-06-30",14.7142857142857,20.9402173913043,28,42.4285714285714,75.3052653867871,94,1019.42857142857,1021.93228872577,1024
201027,NA,"AP5.2",8,"afonsos","2010-07-07",15.2857142857143,21.4729348781327,28.4285714285714,42.1428571428571,72.781177251429,94.8571428571429,1017.71428571429,1019.76627339099,1021.71428571429
201028,NA,"AP5.2",5,"afonsos","2010-07-14",18.3333333333333,22.6305171277997,26.5,61.2857142857143,78.4613526570048,92.2857142857143,1014.83333333333,1018.24239679403,1021
201029,NA,"AP5.2",4,"afonsos","2010-07-20",16.6,22.6438560799814,29.2,45,70.8684575938412,92,1018.6,1020.65273386034,1022.8
201030,NA,"AP5.2",16,"afonsos","2010-07-28",17.8333333333333,23.1584243051634,29.6666666666667,37.5,69.6616096262835,92.1666666666667,1018.5,1020.74101783884,1022.83333333333
201031,NA,"AP5.2",12,"afonsos","2010-08-04",17,21.3310142238714,26,55.4285714285714,76.929462101046,92.2857142857143,1018.14285714286,1020.15075892017,1022.71428571429
201032,NA,"AP5.2",12,"afonsos","2010-08-11",15.7142857142857,21.2989365706757,26.8571428571429,46.8571428571429,69.3265104460757,89,1018,1020.98033126294,1023.71428571429
201033,NA,"AP5.2",14,"afonsos","2010-08-18",14.1428571428571,19.3757881611142,24.7142857142857,42.7142857142857,67.5580259112868,91.4285714285714,1021.14285714286,1023.59075616413,1026
201034,NA,"AP5.2",6,"afonsos","2010-08-25",15.5714285714286,23.0015527950311,32.7142857142857,27.7142857142857,66.1902173913043,90.7142857142857,1014.57142857143,1071.1130952381,2324.71428571429
201035,NA,"AP5.2",6,"afonsos","2010-09-01",17.8571428571429,24.5768331047834,31.7142857142857,34.4285714285714,64.1971007770697,89.2857142857143,1015.28571428571,1018.01264418811,1020.57142857143
201036,NA,"AP5.2",4,"afonsos","2010-09-08",17.8571428571429,21.2978072651986,25.1428571428571,54.4285714285714,72.6278703180877,89.8571428571429,1019.42857142857,1022.08509787314,1025
201037,NA,"AP5.2",7,"afonsos","2010-09-15",17.7142857142857,23.3544842838321,30.2857142857143,40.7142857142857,68.2104272539055,89.7142857142857,1013.28571428571,1016.33888575193,1019.28571428571
201038,NA,"AP5.2",2,"afonsos","2010-09-22",17.8571428571429,23.1089544513458,29,44.4285714285714,68.7215697346132,90.7142857142857,1014.14285714286,1016.73264633917,1019.42857142857
201039,NA,"AP5.2",2,"afonsos","2010-09-29",20.4,-115.553787094548,28.1666666666667,60.2,79.1841614906832,91.6,1008.5,1010.68232401656,1013
201040,NA,"AP5.2",8,"afonsos","2010-10-06",18.2857142857143,22.6522411336076,27.1428571428571,54.4285714285714,71.0518539431583,88.4285714285714,1012.85714285714,1015.67893778065,1019.14285714286
201041,NA,"AP5.2",2,"afonsos","2010-10-13",16.4285714285714,21.7052512704687,27.2857142857143,43.7142857142857,67.9088791643139,89.8571428571429,1016.14285714286,1018.55738283456,1020.57142857143
201042,NA,"AP5.2",0,"afonsos","2010-10-20",17.4285714285714,22.6118382135463,27,52.8571428571429,72.2795031055901,91.4285714285714,1011.57142857143,1013.76408606921,1016
201043,NA,"AP5.2",2,"afonsos","2010-10-27",18.8333333333333,23.1639108476065,27.8333333333333,48.8571428571429,73.1175418784114,94,1008.5,1011.08820816864,1014.83333333333
201044,NA,"AP5.2",4,"afonsos","2010-11-03",20.2857142857143,24.7598747008685,29.7142857142857,50.1428571428571,70.8640833803877,89.1428571428571,1009.28571428571,1011.80157833885,1015.71428571429
201045,NA,"AP5.2",1,"afonsos","2010-11-10",20.2857142857143,24.2120170202468,28.1428571428571,52.1428571428571,70.7803433626415,88.4285714285714,1012.57142857143,1015.00871850717,1017.28571428571
201046,NA,"AP5.2",7,"afonsos","2010-11-17",18.1428571428571,22.1035196687371,26.5714285714286,57.1428571428571,77.0064699792961,92.2857142857143,1009.42857142857,1011.6847826087,1013.85714285714
201047,NA,"AP5.2",10,"afonsos","2010-11-24",19.7142857142857,23.108850931677,27.4285714285714,60.4285714285714,80.0145962732919,94,1006.5,942.579089026915,1010.85714285714
201048,NA,"AP5.2",3,"afonsos","2010-12-01",20.3333333333333,-34.1289559301982,30.8571428571429,47.6666666666667,71.0328847481021,92,877.714285714286,1003.18124815143,1012.42857142857
201049,NA,"AP5.2",14,"afonsos","2010-12-08",21,24.6943817052513,29.1428571428571,59.4285714285714,77.4412525879917,93.2857142857143,1006.14285714286,1008.45503952569,1011.14285714286
201050,NA,"AP5.2",10,"afonsos","2010-12-15",21.8571428571429,25.7312475853666,31.1428571428571,53.5714285714286,74.5193839341437,90.8571428571429,1004.28571428571,1007.40555563811,1010.71428571429
201051,NA,"AP5.2",12,"afonsos","2010-12-22",21.5,-49.3677031841792,30,55,73.2705716586151,91.1666666666667,1008.14285714286,1010.30297846064,1012.42857142857
201052,NA,"AP5.2",19,"afonsos","2010-12-29",20.4285714285714,23.4553823505687,27.1428571428571,55.1428571428571,79.9756829609314,94,1006.42857142857,1008.14082708182,1009.85714285714
201101,NA,"AP5.2",36,"afonsos","2011-01-05",21.5714285714286,25.6693050738082,30.1428571428571,53.1428571428571,73.564427549676,91.5714285714286,1007.42857142857,1009.39314283025,1011.14285714286
201102,NA,"AP5.2",48,"afonsos","2011-01-12",21.7142857142857,25.7510351966874,31.7142857142857,48.2857142857143,75.0634528514963,93.1428571428571,1004.14285714286,1006.70162808206,1008.57142857143
201103,60,"AP5.2",36,"afonsos","2011-01-19",21.5714285714286,26.9480183377699,33.8571428571429,50.2857142857143,74.3601005619639,92.4285714285714,1007.28571428571,1009.22748447205,1010.85714285714
201104,73,"AP5.2",65,"afonsos","2011-01-26",22.1428571428571,28.2515158237208,34.7142857142857,38.1428571428571,61.1723972197575,89.1428571428571,880.857142857143,1006.29724933452,1013.28571428571
201105,108,"AP5.2",106,"afonsos","2011-02-02",21.1666666666667,27.0557592515544,33.6666666666667,45.4285714285714,68.4005146264872,94,858,1004.95569395326,1013.83333333333
201106,203,"AP5.2",171,"afonsos","2011-02-09",22.1666666666667,29.0327371847428,36,36,57.7121468516676,84.7142857142857,1008.16666666667,1010.56711515478,1012.83333333333
201107,218,"AP5.2",130,"afonsos","2011-02-16",21.4285714285714,27.3294687044778,33.5714285714286,35.7142857142857,59.8506064876544,86,1010.42857142857,1012.31650976596,1014.14285714286
201108,248,"AP5.2",151,"afonsos","2011-02-23",21.8571428571429,27.0855717781184,33,46.7142857142857,68.6749179909118,89.1428571428571,1009,1010.97742733457,1013.14285714286
201109,251,"AP5.2",130,"afonsos","2011-03-02",21.8333333333333,-37.3865397542416,28.7142857142857,68.6666666666667,83.2517135642136,93,1010,934.518050065876,2314.85714285714
201110,196,"AP5.2",141,"afonsos","2011-03-09",21.8571428571429,24.8568605307736,28.1428571428571,71.2857142857143,83.9643092414832,94,1009.71428571429,1011.84730848861,1013.57142857143
201111,324,"AP5.2",355,"afonsos","2011-03-16",20.8333333333333,24.5849959219524,29.5,56.5714285714286,77.2715946062219,92.4285714285714,1009,1011.50406236276,1014
201112,695,"AP5.2",704,"afonsos","2011-03-23",20,-47.9287267080745,28.5714285714286,57.8333333333333,77.3732433025911,93,1012.66666666667,936.182961603614,1016.42857142857
201113,800,"AP5.2",851,"afonsos","2011-03-30",20.4285714285714,24.1806418219462,28.7142857142857,60.8571428571429,79.2836438923395,93.1428571428571,1010.57142857143,1012.78630246565,1014.85714285714
201114,789,"AP5.2",918,"afonsos","2011-04-06",19.1666666666667,22.7373188405797,27.8333333333333,60,79.8930957758597,94,1011.66666666667,1013.72971171341,1015.5
201115,808,"AP5.2",1013,"afonsos","2011-04-13",20.2857142857143,25.0816393751176,31,48.1428571428571,74.1457745153397,92.2857142857143,1011.85714285714,1013.88681065312,1016
201116,639,"AP5.2",842,"afonsos","2011-04-20",19.3333333333333,24.502932644523,30.5,44.1428571428571,72.1853026835864,92.4285714285714,1013.66666666667,1015.39367213323,1017.16666666667
201117,621,"AP5.2",953,"afonsos","2011-04-27",18.5714285714286,21.5351005619639,25.8571428571429,66,85.7907867494824,96.5714285714286,1015.42857142857,1017.17707778764,1019.42857142857
201118,526,"AP5.2",745,"afonsos","2011-05-04",18.1428571428571,21.9515527950311,26.7142857142857,54.8571428571429,78.6111801242236,94.8571428571429,1012.71428571429,1015.64285714286,1018.28571428571
201119,671,"AP5.2",594,"afonsos","2011-05-11",16.5714285714286,20.1988585948213,25.2857142857143,63.4285714285714,83.7252393052082,96.5714285714286,1014.71428571429,1016.50191914711,1018.14285714286
201120,450,"AP5.2",467,"afonsos","2011-05-18",14.5714285714286,18.2117745780789,22.2857142857143,65.7142857142857,83.9841756070017,97.4285714285714,1015.57142857143,1017.96157538114,1020.57142857143
201121,289,"AP5.2",367,"afonsos","2011-05-25",14,19.1076308784383,25.2857142857143,52.1428571428571,78.19570662257,95.7142857142857,1017,1019.30284880751,1020.85714285714
201122,244,"AP5.2",325,"afonsos","2011-06-01",14.1428571428571,18.4013222284961,23.2857142857143,57.7142857142857,79.9860436664785,94,1015.71428571429,1017.77556465274,1020.28571428571
201123,159,"AP5.2",195,"afonsos","2011-06-08",11.8571428571429,17.3728825522304,22.2857142857143,51.4285714285714,74.5798513081122,94,1013.71428571429,1017.23948334274,1020.42857142857
201124,152,"AP5.2",141,"afonsos","2011-06-15",12.2857142857143,17.5786984754376,23.5714285714286,47.7142857142857,76.0319264069264,96.5714285714286,1018.71428571429,1021.32603990213,1023.57142857143
201125,130,"AP5.2",70,"afonsos","2011-06-22",14.1428571428571,19.170478072652,26.4285714285714,52.2857142857143,80.2182046731736,94,1015.42857142857,1017.52780914737,1019.42857142857
201126,174,"AP5.2",63,"afonsos","2011-06-29",13,18.1227248787317,23.5714285714286,57.8571428571429,79.4877084839899,96.5714285714286,1015,1017.38871800714,1020
201127,109,"AP5.2",31,"afonsos","2011-07-05",13.8,16.2472826086957,19,75.4,85.8938405797101,95.2,1016,1018.17753623188,1019.8
201128,89,"AP5.2",30,"afonsos","2011-07-13",13.6666666666667,17.7929292929293,24,70.3333333333333,89.2853535353535,95.5,1016,1017.83207070707,1019.16666666667
201129,95,"AP5.2",33,"afonsos","2011-07-20",14.1428571428571,18.2927403226737,24.1428571428571,77.4285714285714,93.2063831253325,100,1017.14285714286,1019.43051666891,1021.57142857143
201130,76,"AP5.2",24,"afonsos","2011-07-27",13.1666666666667,-100.001670431018,26.7142857142857,49.3333333333333,77.8015206411946,98,1016.71428571429,1019.59424995295,1022.57142857143
201131,56,"AP5.2",26,"afonsos","2011-08-03",15,20.0037878787879,24.5,51.5714285714286,71.9080086580087,94.8571428571429,1012.83333333333,1015.61868686869,1018.66666666667
201132,57,"AP5.2",20,"afonsos","2011-08-10",16.2857142857143,21.0153578822834,27.7142857142857,48.1428571428571,74.3761313220941,93.1428571428571,1014.85714285714,1017.63887902987,1019.85714285714
201133,75,"AP5.2",22,"afonsos","2011-08-17",15,20.8773493587158,28.5714285714286,39.8571428571429,72.5438345298594,94,1012.28571428571,1015.44482536097,1019.14285714286
201134,43,"AP5.2",16,"afonsos","2011-08-24",16.6,-846.390010351967,23.7142857142857,57,78.238768115942,94,1019.14285714286,1021.97049689441,1025
201135,91,"AP5.2",19,"afonsos","2011-08-31",14.7142857142857,19.9450875211745,26.7142857142857,39.4285714285714,66.8172642574817,89.7142857142857,1017.5,888.861024844721,1022.71428571429
201136,58,"AP5.2",17,"afonsos","2011-09-07",15.1428571428571,20.9627009894867,27.8571428571429,43.4285714285714,70.8969542362399,91.7142857142857,1013.28571428571,1016.07753555968,1018.85714285714
201137,59,"AP5.2",18,"afonsos","2011-09-14",16.8571428571429,19.7634575569358,23.4285714285714,59.1428571428571,75.0243271221532,88.1428571428571,1020.66666666667,957.417443064182,1025.28571428571
201138,42,"AP5.2",32,"afonsos","2011-09-21",16.8571428571429,21.7282491944146,27.5714285714286,43.5714285714286,67.7439581095596,88.1428571428571,1015.14285714286,1018.86318474758,1022.57142857143
201139,54,"AP5.2",38,"afonsos","2011-09-28",15.1428571428571,21.9190193864107,28.8571428571429,43.4285714285714,70.8949589058285,96.5714285714286,1015.85714285714,1018.45474151452,1021.28571428571
201140,68,"AP5.2",27,"afonsos","2011-10-05",18.4285714285714,23.0025879917184,28.5714285714286,50.7142857142857,72.3291925465839,90.7142857142857,885.428571428571,1011.27070393375,1019.57142857143
201141,61,"AP5.2",35,"afonsos","2011-10-12",20.1666666666667,-35.2458121588556,30.1428571428571,50,73.7443456302152,92,856,933.021739130435,1012.28571428571
201142,88,"AP5.2",28,"afonsos","2011-10-19",16.1428571428571,19.7683512140034,23.5714285714286,59.8571428571429,78.2902079804254,92.4285714285714,1015.28571428571,1017.10869565217,1019.28571428571
201143,101,"AP5.2",47,"afonsos","2011-10-26",18.6666666666667,24.8574879227053,31,44,66.5975672877847,90.5714285714286,1010,1012.93900966184,1016.16666666667
201144,81,"AP5.2",36,"afonsos","2011-11-02",16.2,-55.6044960474308,25,53,71.711231884058,91.6,1018.25,781.711983970136,1020.83333333333
201145,82,"AP5.2",32,"afonsos","2011-11-09",18.7142857142857,24.2005727192063,30.5714285714286,46,68.8003145922401,90.7142857142857,1012,1014.0448764486,1015.85714285714
201146,85,"AP5.2",36,"afonsos","2011-11-16",18.8571428571429,21.5267672286306,24.5714285714286,66.2857142857143,81.8396184560781,93.1428571428571,879.428571428571,1006.4711993493,1016
201147,71,"AP5.2",78,"afonsos","2011-11-23",19.8333333333333,-35.7078627893845,28.5714285714286,52.8333333333333,72.5628019323672,92.1666666666667,1010.33333333333,940.691534914361,1014.85714285714
201148,97,"AP5.2",109,"afonsos","2011-11-30",19.4285714285714,23.3796684681778,27,59.2857142857143,76.5883782366702,92.4285714285714,1009.16666666667,749.736323976231,1014.42857142857
201149,78,"AP5.2",86,"afonsos","2011-12-07",21.2857142857143,24.5123635422548,28.4285714285714,59.4285714285714,76.5534043854696,87.1428571428571,865.714285714286,1005.5842226614,1014
201150,98,"AP5.2",54,"afonsos","2011-12-14",20.1666666666667,25.7190714691674,31.6666666666667,49.8571428571429,74.5524448909999,94,1006.16666666667,1008.62785947712,1011.5
201151,107,"AP5.2",35,"afonsos","2011-12-21",20.5714285714286,27.1025529308874,34.7142857142857,37.8571428571429,65.9294263680092,91.5714285714286,863.428571428571,1002.47123136752,1012.28571428571
201152,61,"AP5.2",40,"afonsos","2011-12-28",21,23.5722284961415,27.2857142857143,67.2857142857143,81.5908956467963,94.8571428571429,1010.71428571429,1013.90748433761,1015.71428571429
201201,140,"AP5.2",75,"afonsos","2012-01-04",19.6666666666667,23.7138533674339,28.3333333333333,58.7142857142857,79.1115972475947,94,1008.16666666667,1010.31938405797,1012.83333333333
201202,102,"AP5.2",98,"afonsos","2012-01-11",21.1666666666667,-39.6618872845581,30.7142857142857,55.8333333333333,77.2863181504486,95,1013.33333333333,942.821072302439,1016
201203,125,"AP5.2",104,"afonsos","2012-01-18",22,26.3490683229814,32.4285714285714,52.7142857142857,73.8558488612836,93.1428571428571,1010.57142857143,1012.6438036084,1014.57142857143
201204,77,"AP5.2",157,"afonsos","2012-01-25",21,26.2851966873706,31,51.7142857142857,70.5736838213546,92.2857142857143,1009.85714285714,1011.94642857143,1014.14285714286
201205,86,"AP5.2",211,"afonsos","2012-02-01",20,25.323197263095,30.5714285714286,50.7142857142857,72.3727040223204,91.1428571428571,1011.71428571429,1013.42579798718,1015.28571428571
201206,87,"AP5.2",238,"afonsos","2012-02-08",21.2857142857143,27.9222574717426,35.1428571428571,40.4285714285714,65.2581942752137,92.4285714285714,1008.42857142857,1010.43283108958,1013.14285714286
201207,120,"AP5.2",231,"afonsos","2012-02-15",20.75,-2124.3299689441,30.7142857142857,47.5,71.888134057971,95.5,1013.57142857143,1015.32919254658,1017.71428571429
201208,102,"AP5.2",280,"afonsos","2012-02-22",22.3333333333333,28.3528530648096,34.1666666666667,39.4285714285714,61.761434217956,84.8571428571429,1008.8,781.064735083757,1012.16666666667
201209,222,"AP5.2",449,"afonsos","2012-02-29",21.6666666666667,-220.825532386868,36.7142857142857,30.6666666666667,62.1806849551415,88.6666666666667,1010,809.349230996747,1014
201210,242,"AP5.2",614,"afonsos","2012-03-07",22.1666666666667,26.5429894179894,31.8333333333333,49,68.4736394557823,87.2857142857143,1014,1016.13525132275,1017.66666666667
201211,206,"AP5.2",583,"afonsos","2012-03-14",21.5714285714286,25.6037549407115,32.7142857142857,45.1428571428571,74.5838391680783,93.1428571428571,1011.33333333333,941.519751082251,1015
201212,252,"AP5.2",828,"afonsos","2012-03-21",20.5714285714286,25.2173207227555,31.4285714285714,48.1428571428571,73.8793995859213,94,1011.75,735.181206474685,1014.28571428571
