"SE","APS","casos","tweets","temp","Rt","casos_est","Rt_est","temp_crit","casos_crit","alertaRt1","alertaTemp","alertaCasos"
201244,"AP2.2",14,60,23.2857142857143,1.5,11.0204912461116,1.10204912461116,22,230.323715437713,1,1,0
201245,"AP2.2",10,53,22.7142857142857,1.03030303030303,13.572547590252,0.969467685018003,22,230.323715437713,0,1,0
201246,"AP2.2",7,70,20.7142857142857,0.911764705882353,10.7832895188637,1.07832895188637,22,230.323715437713,1,0,0
201247,"AP2.2",10,64,21,0.870967741935484,7.61715611547366,1.08816515935338,22,230.323715437713,1,0,0
201248,"AP2.2",4,74,21.7142857142857,0.777777777777778,10.8040598380957,1.08040598380956,22,230.323715437713,1,0,0
201249,"AP2.2",6,86,24.4285714285714,0.952380952380952,4.96554646276843,1.24138661569211,22,230.323715437713,1,1,0
201250,"AP2.2",9,86,24.2857142857143,0.95,7.12512283228011,1.18752047204668,22,230.323715437713,1,1,0
201251,"AP2.2",6,71,25.1428571428571,1.10526315789474,10.0638599518659,1.11820666131843,22,230.323715437713,1,1,0
201252,"AP2.2",7,72,25.7142857142857,1.04761904761905,6.80109615029643,1.1335160250494,22,230.323715437713,1,1,0
201301,"AP2.2",39,96,24.2857142857143,2.36363636363636,8.71791906225539,1.24541700889363,22,230.323715437713,1,1,0
201302,"AP2.2",82,135,22.8571428571429,2.46153846153846,50.9216548502942,1.30568345769985,22,230.323715437713,1,1,0
201303,"AP2.2",70,212,22.2857142857143,1.4921875,110.822747708906,1.35149692327934,22,230.323715437713,1,1,0
201304,"AP2.2",82,195,22.7142857142857,1.22513089005236,83.2925753835211,1.1898939340503,22,230.323715437713,1,1,0
201305,"AP2.2",109,185,23,1.11538461538462,87.5603234282764,1.06780882229605,22,230.323715437713,1,1,0
201306,"AP2.2",128,184,23,1.22222222222222,118.639454362236,1.08843536112143,22,230.323715437713,1,1,0
201307,"AP2.2",171,224,25.7142857142857,1.27899686520376,160.341719662595,1.25266968486402,22,230.323715437713,1,1,0
201308,"AP2.2",290,440,25.1428571428571,1.44362745098039,264.400132515132,1.54619960535165,22,230.323715437713,1,1,1
201309,"AP2.2",300,473,22.8571428571429,1.29202037351443,378.648202732957,1.30568345769985,22,230.323715437713,1,1,1
201310,"AP2.2",232,474,24.4285714285714,1.08015768725361,351.041908796173,1.17013969598724,22,230.323715437713,1,1,1
201311,"AP2.2",302,659,24.4285714285714,1.01459854014599,293.005841623349,1.26295621389375,22,230.323715437713,1,1,1
201312,"AP2.2",386,869,22.8571428571429,1.1031175059952,389.948737568859,1.29122098532735,22,230.323715437713,1,1,1
201313,"AP2.2",339,852,22.7142857142857,1.11630434782609,449.489414929833,1.16448034955915,22,230.323715437713,1,1,1
201314,"AP2.2",384,932,22.7142857142857,1.07984420642648,378.175699250723,1.1155625346629,22,230.323715437713,1,1,1
201315,"AP2.2",460,1369,23.1428571428571,1.06672678088368,487.519126276869,1.26958105801268,22,230.323715437713,1,1,1
201316,"AP2.2",419,783,20.2857142857143,1.0676246830093,454.902829780026,0.988919195173969,22,230.323715437713,0,0,1
201317,"AP2.2",306,601,19.1428571428571,0.938242280285036,343.173687636197,0.819030280754647,22,230.323715437713,0,0,1
201318,"AP2.2",195,443,20.2857142857143,0.776371308016878,275.384246811401,0.899948518991507,22,230.323715437713,0,0,1
201319,"AP2.2",202,368,17.8571428571429,0.764130434782609,165.383598666326,0.848121018801671,22,230.323715437713,0,0,0
201320,"AP2.2",111,304,19.4285714285714,0.722617354196302,184.486874032432,0.913301356596198,22,230.323715437713,0,0,0
201321,"AP2.2",82,206,19.7142857142857,0.77755905511811,98.5276323453377,0.887636327435475,22,230.323715437713,0,0,0
201322,"AP2.2",22,193,19.1428571428571,0.544303797468354,72.4875861731102,0.883994953330613,22,230.323715437713,0,0,0
201323,"AP2.2",24,164,18.8571428571429,0.595348837209302,20.4224266765151,0.928292121659778,22,230.323715437713,0,0,0
201324,"AP2.2",16,146,19.4285714285714,0.484375,22.3702711970705,0.932094633211273,22,230.323715437713,0,0,0
201325,"AP2.2",19,150,19.6,0.951612903225806,15.6497274262993,0.978107964143709,22,230.323715437713,0,0,0
201326,"AP2.2",7,123,19.4285714285714,0.711864406779661,18.19454144983,0.957607444727896,22,230.323715437713,0,0,0
201327,"AP2.2",7,88,17.7142857142857,0.785714285714286,5.89899517915163,0.842713597021661,22,230.323715437713,0,0,0
201328,"AP2.2",2,90,15.4285714285714,0.484848484848485,5.67649297976486,0.810927568537837,22,230.323715437713,0,0,0
201329,"AP2.2",1,84,19.4285714285714,0.625,1.96745191962451,0.983725959812254,22,230.323715437713,0,0,0
201330,"AP2.2",5,57,17.4285714285714,0.8,0.851399262914557,0.851399262914557,22,230.323715437713,0,0,0
201331,"AP2.2",4,148,15.1428571428571,1.25,5.1702710596994,1.03405421193988,22,230.323715437713,1,0,0
201332,"AP2.2",4,155,18.4285714285714,1.3,4.71627057403607,1.17906764350902,22,230.323715437713,1,0,0
201333,"AP2.2",1,71,17.4285714285714,0.692307692307692,3.29501633506404,0.82375408376601,22,230.323715437713,0,0,0
201334,"AP2.2",0,97,18.1428571428571,0.555555555555556,0.840645857172064,0.840645857172064,22,230.323715437713,0,0,0
201335,"AP2.2",0,63,17,0.2,0,0.899548924083926,22,230.323715437713,0,0,0
201336,"AP2.2",1,55,18.1428571428571,1,0,0.838039520186755,22,230.323715437713,0,0,0
201337,"AP2.2",2,46,18.4285714285714,3,0.898585457151743,0.898585457151743,22,230.323715437713,0,0,0
201338,"AP2.2",2,115,21.1428571428571,1.66666666666667,2.70111640050109,1.35055820025054,22,230.323715437713,1,0,0
201339,"AP2.2",4,45,19.2857142857143,1.6,1.97406629957437,0.987033149787184,22,230.323715437713,0,0,0
201340,"AP2.2",1,56,20.5714285714286,0.875,3.38358884513925,0.845897211284813,22,230.323715437713,0,0,0
201341,"AP2.2",2,53,17.1428571428571,1,0.95738618416005,0.95738618416005,22,230.323715437713,0,0,0
201342,"AP2.2",3,57,20.4285714285714,0.857142857142857,2.05941576186094,1.02970788093047,22,230.323715437713,1,0,0
201343,"AP2.2",0,69,22.7142857142857,0.833333333333333,3.52476343485368,1.17492114495123,22,230.323715437713,1,1,0
201344,"AP2.2",0,66,19.8571428571429,0.6,0,1.04201226753536,22,230.323715437713,1,0,0
201345,"AP2.2",3,54,19.5714285714286,1,0,0.945860778921724,22,230.323715437713,0,0,0
201346,"AP2.2",2,63,22,1.66666666666667,3.18104935008857,1.06034978336286,22,230.323715437713,1,0,0
201347,"AP2.2",3,86,21.1428571428571,1.6,2.37370701983554,1.18685350991777,22,230.323715437713,1,0,0
201348,"AP2.2",0,74,22.4285714285714,0.625,3.37977064127476,1.12659021375825,22,230.323715437713,1,1,0
201349,"AP2.2",0,60,23.2857142857143,0.6,0,1.02254365730481,22,230.323715437713,1,1,0
201404,"AP2.2",1,76,24.4285714285714,1,1.14475658036722,1.14475658036722,22,230.323715437713,1,1,0
201405,"AP2.2",1,91,24.7142857142857,0.5,1.19080311986016,1.19080311986016,22,230.323715437713,1,1,0
201406,"AP2.2",0,65,25,0.666666666666667,1.12679271449714,1.12679271449714,22,230.323715437713,1,1,0
201407,"AP2.2",0,77,24.5714285714286,0.5,0,1.10021137718577,22,230.323715437713,1,1,0
201408,"AP2.2",1,68,22.4285714285714,1,0,1.0981836758632,22,230.323715437713,1,1,0
201409,"AP2.2",3,77,24.4285714285714,4,1.14842405695546,1.14842405695546,22,230.323715437713,1,1,0
201410,"AP2.2",2,75,23.4285714285714,1.5,3.43408969469517,1.14469656489839,22,230.323715437713,1,1,0
201411,"AP2.2",2,66,23.8571428571429,1.16666666666667,2.17905499696198,1.08952749848099,22,230.323715437713,1,1,0
201412,"AP2.2",2,92,23.7142857142857,0.857142857142857,2.3896431687836,1.1948215843918,22,230.323715437713,1,1,0
201413,"AP2.2",2,63,21.8571428571429,1,2.11838356181905,1.05919178090952,22,230.323715437713,1,0,0
201414,"AP2.2",2,65,22.7142857142857,1,2.00121153264174,1.00060576632087,22,230.323715437713,1,1,0
201415,"AP2.2",0,76,21.5714285714286,0.666666666666667,2.22642011750251,1.11321005875126,22,230.323715437713,1,0,0
201416,"AP2.2",3,62,22.1428571428571,1.25,0,1.06665667748092,22,230.323715437713,1,1,0
201417,"AP2.2",0,64,21.5714285714286,0.6,3.04546155427,1.01515385142333,22,230.323715437713,1,0,0
201418,"AP2.2",0,105,17.2857142857143,1,0,1.07358586102074,22,230.323715437713,1,0,0
201419,"AP2.2",3,159,20.1428571428571,1,0,1.29104514485464,22,230.323715437713,1,0,0
201420,"AP2.2",3,105,17,2,2.75855490067503,0.919518300225011,22,230.323715437713,0,0,0
201421,"AP2.2",0,41,20,1,2.38487764284915,0.79495921428305,22,230.323715437713,0,0,0
201422,"AP2.2",2,80,18.4285714285714,0.833333333333333,0,0.886338040284688,22,230.323715437713,0,0,0
201423,"AP2.2",1,54,18.7142857142857,0.6,2.04291607773163,1.02145803886581,22,230.323715437713,1,0,0
201105,"AP3.1",38,108,24.8571428571429,1.45098039215686,27.3010287315924,1.36505143657962,22,343.269480582286,1,1,0
201106,"AP3.1",39,203,24.7142857142857,1.31081081081081,57.9715660406484,1.52556752738548,22,343.269480582286,1,1,0
201107,"AP3.1",73,218,24.2857142857143,1.54639175257732,51.8655323034206,1.32988544367745,22,343.269480582286,1,1,0
201108,"AP3.1",122,248,24.4285714285714,1.56,89.3817990686467,1.22440820641982,22,343.269480582286,1,1,0
201109,"AP3.1",79,251,23,1.17094017094017,139.754945340384,1.14553233885561,22,343.269480582286,1,1,0
201110,"AP3.1",75,196,22.7142857142857,1.00729927007299,84.1571822810967,1.06528078836831,22,343.269480582286,1,1,0
201111,"AP3.1",143,324,23.1428571428571,1.07608695652174,89.1942960475866,1.18925728063449,22,343.269480582286,1,1,0
201112,"AP3.1",175,695,22.7142857142857,1.32323232323232,211.257970674996,1.47732846625871,22,343.269480582286,1,1,0
201113,"AP3.1",310,800,23.4285714285714,1.59796437659033,232.687237011648,1.32964135435227,22,343.269480582286,1,1,0
201114,"AP3.1",410,789,22.1428571428571,1.42515923566879,342.633087579324,1.10526802444943,22,343.269480582286,1,1,0
201115,"AP3.1",256,808,23.1428571428571,1.09050279329609,461.289689895111,1.12509680462222,22,343.269480582286,1,1,1
201116,"AP3.1",184,639,22.4285714285714,0.870901639344262,271.048944053365,1.05878493770846,22,343.269480582286,1,1,0
201117,"AP3.1",197,621,20.7142857142857,0.749411764705882,181.278957171486,0.985211723758077,22,343.269480582286,0,0,0
201118,"AP3.1",159,526,20.7142857142857,0.847723704866562,196.448495784778,0.997200486217147,22,343.269480582286,0,0,0
201119,"AP3.1",137,671,20.1428571428571,0.912962962962963,161.120151950574,1.01333428899732,22,343.269480582286,1,0,0
201120,"AP3.1",80,450,17.7142857142857,0.762677484787018,122.104235177938,0.891271789619988,22,343.269480582286,0,0,0
201121,"AP3.1",64,289,17,0.747340425531915,65.8775299336108,0.823469124170135,22,343.269480582286,0,0,0
201122,"AP3.1",51,244,18,0.693950177935943,55.1336287745732,0.861462949602706,22,343.269480582286,0,0,0
201123,"AP3.1",34,159,15.7142857142857,0.764102564102564,40.731118973303,0.798649391633392,22,343.269480582286,0,0,0
201124,"AP3.1",22,152,16,0.718120805369127,27.504571200535,0.808957976486324,22,343.269480582286,0,0,0
201125,"AP3.1",21,130,17.5714285714286,0.719626168224299,19.3768724655769,0.880766930253494,22,343.269480582286,0,0,0
201126,"AP3.1",13,174,17,0.727272727272727,18.5834684848091,0.884927070705197,22,343.269480582286,0,0,0
201127,"AP3.1",12,109,15.5714285714286,0.821428571428571,10.5228995867552,0.809453814365784,22,343.269480582286,0,0,0
201128,"AP3.1",12,89,15.5714285714286,0.804347826086957,9.47307468009737,0.789422890008114,22,343.269480582286,0,0,0
201129,"AP3.1",4,95,18.8571428571429,0.756756756756757,11.1963242876457,0.933027023970476,22,343.269480582286,0,0,0
201130,"AP3.1",6,76,16.5714285714286,0.785714285714286,3.38788808622803,0.846972021557007,22,343.269480582286,0,0,0
201131,"AP3.1",4,56,17.8571428571429,0.636363636363636,5.19961543624981,0.866602572708302,22,343.269480582286,0,0,0
201132,"AP3.1",10,57,18.4285714285714,1.42857142857143,3.60695522348507,0.901738805871269,22,343.269480582286,0,0,0
201133,"AP3.1",3,75,19.1428571428571,0.85,10.0038451956992,1.00038451956992,22,343.269480582286,1,0,0
201134,"AP3.1",1,43,18.4285714285714,0.823529411764706,2.72872749049637,0.909575830165457,22,343.269480582286,0,0,0
201135,"AP3.1",2,91,17.8571428571429,0.428571428571429,0.933094848847716,0.933094848847716,22,343.269480582286,0,0,0
201136,"AP3.1",3,58,17,1,1.77981174470122,0.88990587235061,22,343.269480582286,0,0,0
201137,"AP3.1",5,59,18.7142857142857,1.66666666666667,2.68833025543683,0.89611008514561,22,343.269480582286,0,0,0
201138,"AP3.1",13,42,18,2.1,4.44140420692805,0.888280841385611,22,343.269480582286,0,0,0
201139,"AP3.1",10,54,18.2857142857143,1.33333333333333,11.9050185153524,0.915770655027108,22,343.269480582286,0,0,0
201140,"AP3.1",5,68,20.2857142857143,1,10.8418337839297,1.08418337839297,22,343.269480582286,1,0,0
201141,"AP3.1",3,61,21.8571428571429,0.642857142857143,5.45485946929052,1.0909718938581,22,343.269480582286,1,0,0
201142,"AP3.1",7,88,18,0.833333333333333,2.83016058332374,0.943386861107912,22,343.269480582286,0,0,0
201143,"AP3.1",24,101,20.7142857142857,2.26666666666667,7.74033326929401,1.10576189561343,22,343.269480582286,1,0,0
201144,"AP3.1",14,81,17.7142857142857,1.32352941176471,21.5027933310914,0.895949722128808,22,343.269480582286,0,0,0
201145,"AP3.1",31,82,20.1428571428571,1.53333333333333,13.6084970431025,0.972035503078751,22,343.269480582286,0,0,0
201146,"AP3.1",16,85,20.7142857142857,0.884057971014493,31.9865542913497,1.03182433197902,22,343.269480582286,1,0,0
201147,"AP3.1",51,71,20.7142857142857,1.60655737704918,16.0707076049112,1.00441922530695,22,343.269480582286,1,0,0
201148,"AP3.1",35,97,21.2857142857143,1.04081632653061,54.7112784599441,1.07277016588126,22,343.269480582286,1,0,0
201149,"AP3.1",54,78,22.4285714285714,1.37254901960784,38.838543971716,1.10967268490617,22,343.269480582286,1,1,0
201150,"AP3.1",64,98,22.4285714285714,1.09285714285714,59.1937100268879,1.09617981531274,22,343.269480582286,1,1,0
201151,"AP3.1",60,107,23,1.16339869281046,75.7155012219597,1.18305470659312,22,343.269480582286,1,1,0
201152,"AP3.1",49,61,22.1428571428571,0.971910112359551,61.0116738143512,1.01686123023919,22,343.269480582286,1,1,0
201201,"AP3.1",80,140,21.8571428571429,1.09248554913295,55.8508125723537,1.13981250147661,22,343.269480582286,1,0,0
201202,"AP3.1",80,102,22.8571428571429,1.10582010582011,95.3345164939101,1.19168145617388,22,343.269480582286,1,1,0
201203,"AP3.1",90,125,23.5714285714286,1.19617224880383,89.1378979539132,1.11422372442392,22,343.269480582286,1,1,0
201204,"AP3.1",88,77,22.7142857142857,1.032,95.6687726938753,1.06298636326528,22,343.269480582286,1,1,0
201205,"AP3.1",127,86,21.4285714285714,1.18217054263566,87.0386864564846,0.989075982460053,22,343.269480582286,0,0,0
201206,"AP3.1",137,87,23.8571428571429,1.15409836065574,149.706431542286,1.17879079954556,22,343.269480582286,1,1,0
201207,"AP3.1",147,120,23,1.16761363636364,163.816087912194,1.19573786797222,22,343.269480582286,1,1,0
201208,"AP3.1",190,102,23.5714285714286,1.15328467153285,172.159111870688,1.17115042088903,22,343.269480582286,1,1,0
201209,"AP3.1",257,222,24.1428571428571,1.25316455696203,260.163061366565,1.36927927035034,22,343.269480582286,1,1,0
201210,"AP3.1",318,242,22.7142857142857,1.28787878787879,327.162808897569,1.27300703851194,22,343.269480582286,1,1,0
201211,"AP3.1",375,206,23.2857142857143,1.24183006535948,354.46645710521,1.11467439341261,22,343.269480582286,1,1,1
201212,"AP3.1",475,252,22.8571428571429,1.22947368421053,420.085348370833,1.12022759565555,22,343.269480582286,1,1,1
201213,"AP3.1",480,267,22.7142857142857,1.13869863013699,549.684602233391,1.15723074154398,22,343.269480582286,1,1,1
201214,"AP3.1",375,262,22.8571428571429,1,537.132713433862,1.11902648632055,22,343.269480582286,1,1,1
201215,"AP3.1",514,300,22.8571428571429,1.02932330827068,425.994380814909,1.13598501550642,22,343.269480582286,1,1,1
201216,"AP3.1",569,442,21.4285714285714,1.06501095690285,596.30403245999,1.16012457677041,22,343.269480582286,1,0,1
201217,"AP3.1",615,556,21.4285714285714,1.16460905349794,664.799206973889,1.16836415988381,22,343.269480582286,1,0,1
201218,"AP3.1",550,429,19.4285714285714,1.02120141342756,595.876562897592,0.968904980321287,22,343.269480582286,0,0,1
201219,"AP3.1",602,561,19.5714285714286,1.01903114186851,538.585876493329,0.979247048169689,22,343.269480582286,0,0,1
201220,"AP3.1",558,437,17.8571428571429,0.967741935483871,547.687835747606,0.909780458052501,22,343.269480582286,0,0,1
201221,"AP3.1",435,323,17.8571428571429,0.932748538011696,482.502485940068,0.864699795591519,22,343.269480582286,0,0,1
201222,"AP3.1",338,377,20.8571428571429,0.83448275862069,437.516005635645,1.00578392100148,22,343.269480582286,1,0,1
201223,"AP3.1",314,271,20.8571428571429,0.816679188580015,340.442059717892,1.00722502875116,22,343.269480582286,1,0,0
201224,"AP3.1",244,215,19.1428571428571,0.824287028518859,283.007543822354,0.901297910262272,22,343.269480582286,0,0,0
201225,"AP3.1",152,162,20.5714285714286,0.792410714285714,232.274636186102,0.951945230270909,22,343.269480582286,0,0,0
201226,"AP3.1",158,169,17.7142857142857,0.780281690140845,133.900335501607,0.880923259878992,22,343.269480582286,0,0,0
201227,"AP3.1",110,148,17.7142857142857,0.75812274368231,141.413126617395,0.895019788717689,22,343.269480582286,0,0,0
201228,"AP3.1",90,147,17.1428571428571,0.852380952380952,95.5548061299895,0.868680055727177,22,343.269480582286,0,0,0
201229,"AP3.1",52,94,17.2857142857143,0.70391061452514,77.041897391658,0.856021082129534,22,343.269480582286,0,0,0
201230,"AP3.1",47,66,18,0.75,44.2329254395684,0.850633181530162,22,343.269480582286,0,0,0
201231,"AP3.1",63,90,18.8571428571429,0.857142857142857,44.3354943580046,0.943308390595843,22,343.269480582286,0,0,0
201232,"AP3.1",71,84,16.5714285714286,1.11728395061728,54.8677746981312,0.870917058700495,22,343.269480582286,0,0,0
201233,"AP3.1",61,63,17.2857142857143,1.07734806629834,61.0917867346363,0.860447700487834,22,343.269480582286,0,0,0
201234,"AP3.1",52,56,17.1428571428571,0.943589743589744,51.861194417992,0.850183515049048,22,343.269480582286,0,0,0
201235,"AP3.1",23,63,17.5714285714286,0.739130434782609,46.6281240636407,0.896694693531551,22,343.269480582286,0,0,0
201236,"AP3.1",25,53,17.7142857142857,0.735294117647059,20.6549437620533,0.898041033132751,22,343.269480582286,0,0,0
201237,"AP3.1",23,84,20.7142857142857,0.71,26.981549996617,1.07926199986468,22,343.269480582286,1,0,0
201238,"AP3.1",33,69,21,1.14084507042254,24.674408185647,1.07280035589769,22,343.269480582286,1,0,0
201239,"AP3.1",17,49,16.8571428571429,0.901234567901235,27.570794208446,0.835478612377153,22,343.269480582286,0,0,0
201240,"AP3.1",17,52,18.7142857142857,0.917808219178082,15.496988667487,0.911587568675707,22,343.269480582286,0,0,0
201241,"AP3.1",14,48,20.7142857142857,0.716417910447761,17.3635346486425,1.02138439109662,22,343.269480582286,1,0,0
201242,"AP3.1",10,63,19.7142857142857,0.854166666666667,14.1745743866655,1.01246959904754,22,343.269480582286,1,0,0
201243,"AP3.1",22,87,22.8571428571429,1.1219512195122,12.4964865817997,1.24964865817997,22,343.269480582286,1,1,0
201244,"AP3.1",12,60,23.2857142857143,0.956521739130435,24.6539121950868,1.12063237250395,22,343.269480582286,1,1,0
201245,"AP3.1",28,53,22.7142857142857,1.40909090909091,12.1926922264439,1.01605768553699,22,343.269480582286,1,1,0
201246,"AP3.1",17,70,20.7142857142857,0.919354838709677,29.4339080347581,1.05121100124136,22,343.269480582286,1,0,0
201247,"AP3.1",13,64,21,1.01754385964912,18.0910348614621,1.06417852126247,22,343.269480582286,1,0,0
201248,"AP3.1",19,74,21.7142857142857,0.844827586206897,13.9791581713883,1.07531985933756,22,343.269480582286,1,0,0
201249,"AP3.1",32,86,24.4285714285714,1.30612244897959,23.7223847473339,1.24854656564915,22,343.269480582286,1,1,0
201250,"AP3.1",21,86,24.2857142857143,1.125,38.5120106941901,1.20350033419344,22,343.269480582286,1,1,0
201251,"AP3.1",21,71,25.1428571428571,1.02777777777778,24.3939928541932,1.16161870734254,22,343.269480582286,1,1,0
201252,"AP3.1",13,72,25.7142857142857,0.743243243243243,24.8163120013207,1.18172914292004,22,343.269480582286,1,1,0
201301,"AP3.1",21,96,24.2857142857143,1,16.2340035481039,1.2487695037003,22,343.269480582286,1,1,0
201302,"AP3.1",56,135,22.8571428571429,1.63636363636364,26.4379636235214,1.25895064873912,22,343.269480582286,1,1,0
201303,"AP3.1",54,212,22.2857142857143,1.45555555555556,71.3256575235467,1.27367245577762,22,343.269480582286,1,1,0
201304,"AP3.1",65,195,22.7142857142857,1.33587786259542,63.3212904158959,1.17261648918326,22,343.269480582286,1,1,0
201305,"AP3.1",85,185,23,1.16571428571429,70.8993291388006,1.0907589098277,22,343.269480582286,1,1,0
201306,"AP3.1",100,184,23,1.22549019607843,93.9837770784293,1.10569149504034,22,343.269480582286,1,1,0
201307,"AP3.1",127,224,25.7142857142857,1.248,128.181619068695,1.28181619068695,22,343.269480582286,1,1,0
201308,"AP3.1",219,440,25.1428571428571,1.42948717948718,191.959894947319,1.51149523580566,22,343.269480582286,1,1,0
201309,"AP3.1",293,473,22.8571428571429,1.43273542600897,275.710192073866,1.25895064873912,22,343.269480582286,1,1,0
201310,"AP3.1",336,474,24.4285714285714,1.32707355242567,349.374608276619,1.19240480640484,22,343.269480582286,1,1,1
201311,"AP3.1",429,659,24.4285714285714,1.24764150943396,425.222502685569,1.26554316275467,22,343.269480582286,1,1,1
201312,"AP3.1",413,869,22.8571428571429,1.11342155009452,535.640393360306,1.24857900550188,22,343.269480582286,1,1,1
201313,"AP3.1",473,852,22.7142857142857,1.11629881154499,476.835910213908,1.15456636855668,22,343.269480582286,1,1,1
201314,"AP3.1",517,932,22.7142857142857,1.06692015209125,529.675926722514,1.1198222552273,22,343.269480582286,1,1,1
201315,"AP3.1",459,1369,23.1428571428571,1.0327868852459,641.3547383494,1.24053140879961,22,343.269480582286,1,1,1
201316,"AP3.1",355,783,20.2857142857143,0.918564527260179,453.727379676892,0.988512809753578,22,343.269480582286,0,0,1
201317,"AP3.1",222,601,19.1428571428571,0.778362133734035,310.969809435897,0.875971294185624,22,343.269480582286,0,0,0
201318,"AP3.1",183,443,20.2857142857143,0.733590733590734,208.000293189043,0.9369382576083,22,343.269480582286,0,0,0
201319,"AP3.1",106,368,17.8571428571429,0.672368421052632,158.751892292333,0.867496679193076,22,343.269480582286,0,0,0
201320,"AP3.1",80,304,19.4285714285714,0.722113502935421,98.5240207745541,0.929471894099567,22,343.269480582286,0,0,0
201321,"AP3.1",68,206,19.7142857142857,0.688346883468835,73.6664576183292,0.920830720229115,22,343.269480582286,0,0,0
201322,"AP3.1",57,193,19.1428571428571,0.807086614173228,61.809589772414,0.908964555476677,22,343.269480582286,0,0,0
201323,"AP3.1",41,164,18.8571428571429,0.809756097560976,52.7394759482074,0.925253964003638,22,343.269480582286,0,0,0
201324,"AP3.1",31,146,19.4285714285714,0.77710843373494,38.5140564702571,0.93936723098188,22,343.269480582286,0,0,0
201325,"AP3.1",18,150,19.6,0.697674418604651,29.9938145401572,0.9675424045212,22,343.269480582286,0,0,0
201326,"AP3.1",15,123,19.4285714285714,0.711111111111111,17.1504116092765,0.952800644959805,22,343.269480582286,0,0,0
201327,"AP3.1",15,88,17.7142857142857,0.75,12.9351086438662,0.86234057625775,22,343.269480582286,0,0,0
201328,"AP3.1",7,90,15.4285714285714,0.770833333333333,11.9554125382647,0.797027502550982,22,343.269480582286,0,0,0
201329,"AP3.1",11,84,19.4285714285714,0.891891891891892,6.76587088574238,0.966552983677482,22,343.269480582286,0,0,0
201330,"AP3.1",6,57,17.4285714285714,0.727272727272727,9.45599507380977,0.859635915800888,22,343.269480582286,0,0,0
201331,"AP3.1",5,148,15.1428571428571,0.916666666666667,4.97488518012389,0.829147530020649,22,343.269480582286,0,0,0
201332,"AP3.1",4,155,18.4285714285714,0.681818181818182,5.15213283860262,1.03042656772052,22,343.269480582286,1,0,0
201333,"AP3.1",3,71,17.4285714285714,0.8,3.39604559993004,0.84901139998251,22,343.269480582286,0,0,0
201334,"AP3.1",2,97,18.1428571428571,0.75,2.60970195558481,0.869900651861604,22,343.269480582286,0,0,0
201335,"AP3.1",1,63,17,0.666666666666667,1.73297971834814,0.866489859174069,22,343.269480582286,0,0,0
201336,"AP3.1",1,55,18.1428571428571,0.666666666666667,0.868758168827231,0.868758168827231,22,343.269480582286,0,0,0
201337,"AP3.1",0,46,18.4285714285714,0.5,0.90171223968722,0.90171223968722,22,343.269480582286,0,0,0
201338,"AP3.1",1,115,21.1428571428571,1,0,1.23259180448519,22,343.269480582286,1,0,0
201339,"AP3.1",4,45,19.2857142857143,2.5,0.964835089477839,0.964835089477839,22,343.269480582286,0,0,0
201340,"AP3.1",3,56,20.5714285714286,1.6,3.63608551635803,0.909021379089507,22,343.269480582286,0,0,0
201341,"AP3.1",1,53,17.1428571428571,1,2.67414831712664,0.891382772375548,22,343.269480582286,0,0,0
201342,"AP3.1",2,57,20.4285714285714,0.75,1.01544799866366,1.01544799866366,22,343.269480582286,1,0,0
201343,"AP3.1",3,69,22.7142857142857,1,2.32396398741022,1.16198199370511,22,343.269480582286,1,1,0
201344,"AP3.1",1,66,19.8571428571429,1,3.02590550923424,1.00863516974475,22,343.269480582286,1,0,0
201345,"AP3.1",1,54,19.5714285714286,0.833333333333333,0.949617905574959,0.949617905574959,22,343.269480582286,0,0,0
201346,"AP3.1",4,63,22,1.2,1.06769146582852,1.06769146582852,22,343.269480582286,1,0,0
201347,"AP3.1",3,86,21.1428571428571,1.33333333333333,4.51855710049762,1.12963927512441,22,343.269480582286,1,0,0
201348,"AP3.1",5,74,22.4285714285714,1.5,3.36522553068205,1.12174184356068,22,343.269480582286,1,1,0
201349,"AP3.1",2,60,23.2857142857143,0.833333333333333,5.31005056972272,1.06201011394454,22,343.269480582286,1,1,0
201404,"AP3.1",1,76,24.4285714285714,1.16666666666667,3.51720960334687,1.17240320111562,22,343.269480582286,1,1,0
201405,"AP3.1",1,91,24.7142857142857,0.714285714285714,1.21376055787848,1.21376055787848,22,343.269480582286,1,1,0
201406,"AP3.1",1,65,25,0.6,1.16665866711495,1.16665866711495,22,343.269480582286,1,1,0
201407,"AP3.1",0,77,24.5714285714286,0.666666666666667,1.13932044490142,1.13932044490142,22,343.269480582286,1,1,0
201408,"AP3.1",0,68,22.4285714285714,0.5,0,1.10196409184025,22,343.269480582286,1,1,0
201409,"AP3.1",1,77,24.4285714285714,1,0,1.17529313079264,22,343.269480582286,1,1,0
201410,"AP3.1",1,75,23.4285714285714,2,1.15481446874052,1.15481446874052,22,343.269480582286,1,1,0
201411,"AP3.1",1,66,23.8571428571429,1.5,1.12056437730943,1.12056437730943,22,343.269480582286,1,1,0
201412,"AP3.1",6,92,23.7142857142857,2.66666666666667,1.19804737403119,1.19804737403119,22,343.269480582286,1,1,0
201413,"AP3.1",5,63,21.8571428571429,1.5,6.38489749370658,1.06414958228443,22,343.269480582286,1,0,0
201414,"AP3.1",1,65,22.7142857142857,1,5.19086828779732,1.03817365755946,22,343.269480582286,1,1,0
