"APS","SE","tweets","estacao","casos","temp.min","temp.max","umid.min","umid.max","Pop2010","Cli","Rtw","ptw1","Rtwlr","Rtwur","twgreat1","ac.twgreat1","Rt","pRt1","Rtlr","Rtur","pRti","Rti","Rtgreat1","ac.Rtgreat1","casos_est","inc","alertaCasos"
"AP3.3",201433,47,"galeao",2,16.2857142857143,25.5714285714286,54.8571428571429,91.4285714285714,924364,0,0.954802259887006,0.333372222034019,0.770112572802045,1.17123769787749,0,0,0.875,0.395263671875,0.323582395000727,1.9850938382904,0.395263671875,NA,0,0,2,0.216364981760432,0
"AP3.3",201434,50,"galeao",1,18,26.7142857142857,52.8571428571429,93.2857142857143,924364,0,0.976331360946746,0.413268083518992,0.784307836912087,1.20155005304777,0,0,0.571428571428571,0.171875,0.195263396623409,1.60549837120923,0.171875,NA,0,0,1,0.108182490880216,0
"AP3.3",201435,68,"galeao",NA,17,32,24,94,924364,0,1,0.5,0.802086050607492,1.23186519822632,0,0,NA,NA,NA,NA,0.5,1,0,0,1.44642857142857,0.156478245737455,0
"AP4",200952,NA,NA,1,NA,NA,NA,NA,838857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.119209829565707,0
"AP4",201001,NA,"galeao",6,25.1428571428571,33.4285714285714,51.7142857142857,89.7142857142857,838857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.71525897739424,0
"AP4",201002,NA,"galeao",7,24.7142857142857,34.5714285714286,46.5714285714286,90.7142857142857,838857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.834468806959947,0
"AP4",201003,NA,"galeao",7,23.8571428571429,34.5714285714286,45.8571428571429,88.2857142857143,838857,3,NA,NA,NA,NA,NA,NA,1.42857142857143,0.851896815700457,0.689801325770495,2.49355353256418,0.851896815700457,NA,1,NA,7,0.834468806959947,0
"AP4",201004,NA,"galeao",5,24,33.4285714285714,47.8571428571429,88.7142857142857,838857,3,NA,NA,NA,NA,NA,NA,0.95,0.435707339682267,0.499365814436973,1.65570913916004,0.435707339682267,NA,0,NA,5,0.596049147828533,0
"AP4",201005,NA,"galeao",7,25.1428571428571,36.4285714285714,38.1428571428571,85.2857142857143,838857,3,NA,NA,NA,NA,NA,NA,1,0.5,0.519635769318402,1.74591018635779,0.5,NA,0,NA,7,0.834468806959947,0
"AP4",201006,NA,"galeao",2,25,36.8571428571429,33.7142857142857,84.7142857142857,838857,3,NA,NA,NA,NA,NA,NA,0.736842105263158,0.188542793737724,0.371703300582578,1.3753124313497,0.188542793737724,NA,0,1,2,0.238419659131413,0
"AP4",201007,NA,"galeao",6,24.5714285714286,34.2857142857143,44.4285714285714,87.2857142857143,838857,3,NA,NA,NA,NA,NA,NA,1.07142857142857,0.574722990393638,0.50476516631019,1.98111927435475,0.574722990393638,NA,0,0,6,0.71525897739424,0
"AP4",201008,NA,"galeao",3,23.8571428571429,33,51,89,838857,3,NA,NA,NA,NA,NA,NA,0.733333333333333,0.212178111076355,0.341575166035315,1.4628422975146,0.212178111076355,NA,0,0,3,0.35762948869712,0
"AP4",201009,NA,"galeao",7,21.7142857142857,26.5714285714286,72.5714285714286,93.2857142857143,838857,2,NA,NA,NA,NA,NA,NA,1.45454545454545,0.836530208587646,0.641387177152666,2.66079128452549,0.836530208587646,NA,1,1,7,0.834468806959947,0
"AP4",201010,NA,"galeao",9,23.7142857142857,34,46.1428571428571,90.4285714285714,838857,2,NA,NA,NA,NA,NA,NA,1.1875,0.69620431936346,0.591876963117598,2.08469859632453,0.69620431936346,NA,0,1,9,1.07288846609136,0
"AP4",201011,NA,"galeao",8,22.5714285714286,31.1428571428571,56.4285714285714,94.8571428571429,838857,2,NA,NA,NA,NA,NA,NA,1.26315789473684,0.779600466328702,0.669887405126717,2.11414653255887,0.779600466328702,NA,0,1,8,0.953678636525653,0
"AP4",201012,NA,"galeao",16,23.5714285714286,33.1428571428571,50.1428571428571,91.8571428571429,838857,3,NA,NA,NA,NA,NA,NA,1.375,0.885597229382821,0.787474653418688,2.16993239518876,0.885597229382821,NA,1,2,16,1.90735727305131,0
"AP4",201013,NA,"galeao",12,23.2857142857143,31.1428571428571,58.2857142857143,94.8571428571429,838857,3,NA,NA,NA,NA,NA,NA,1.09090909090909,0.641849619922831,0.66772808326752,1.67345984856997,0.641849619922831,NA,0,1,12,1.43051795478848,0
"AP4",201014,NA,"galeao",6,20,26,67.2857142857143,94.8571428571429,838857,2,NA,NA,NA,NA,NA,NA,0.944444444444444,0.404974526459463,0.58355413956985,1.45399862521633,0.404974526459463,NA,0,1,6,0.71525897739424,0
"AP4",201015,NA,"galeao",14,19.7142857142857,29,51,93.1428571428571,838857,1,NA,NA,NA,NA,NA,NA,0.941176470588235,0.402158500096701,0.573321876740975,1.4659233998839,0.402158500096701,NA,0,1,14,1.66893761391989,0
"AP4",201016,NA,"galeao",9,22.4285714285714,32.1428571428571,46.8571428571429,92.5714285714286,838857,1,NA,NA,NA,NA,NA,NA,0.90625,0.349441713810003,0.541924180092831,1.43709210897386,0.349441713810003,NA,0,0,9,1.07288846609136,0
"AP4",201017,NA,"galeao",22,21.2857142857143,28.4285714285714,56.8571428571429,93.2857142857143,838857,1,NA,NA,NA,NA,NA,NA,1.55172413793103,0.969814981330036,0.943253419866188,2.33243730396555,0.969814981330036,NA,1,1,22,2.62261625044555,0
"AP4",201018,NA,"galeao",10,20.7142857142857,31.1428571428571,45.2857142857143,92.2857142857143,838857,1,NA,NA,NA,NA,NA,NA,0.911111111111111,0.332322745206607,0.590651208383937,1.35223636484738,0.332322745206607,NA,0,1,10,1.19209829565707,0
"AP4",201019,NA,"galeao",7,18.5714285714286,25.5714285714286,56.7142857142857,94,838857,0,NA,NA,NA,NA,NA,NA,0.951219512195122,0.411072121226095,0.606185609530296,1.42769088622892,0.411072121226095,NA,0,1,7,0.834468806959947,0
"AP4",201020,NA,"galeao",10,19.1428571428571,26.1428571428571,58.7142857142857,93.1428571428571,838857,0,NA,NA,NA,NA,NA,NA,0.692307692307692,0.0680161974389464,0.423935422817727,1.10114082889629,0.0680161974389464,NA,0,1,10,1.19209829565707,0
"AP4",201021,NA,"galeao",11,19,26.1428571428571,59.1428571428571,94,838857,0,NA,NA,NA,NA,NA,NA,1.03703703703704,0.554038424447625,0.599955328568785,1.66679076321488,0.554038424447625,NA,0,0,11,1.31130812522277,0
"AP4",201022,NA,"galeao",12,17.5714285714286,25,57,91.4285714285714,838857,0,NA,NA,NA,NA,NA,NA,1.17857142857143,0.740520998405173,0.695849621437306,1.8452765843161,0.740520998405173,NA,0,0,12,1.43051795478848,0
"AP4",201023,NA,"galeao",5,16,23.7142857142857,47.4285714285714,92.2857142857143,838857,0,NA,NA,NA,NA,NA,NA,0.848484848484849,0.259479001594827,0.508343217537945,1.35117605367587,0.259479001594827,NA,0,0,5,0.596049147828533,0
"AP4",201024,NA,"galeao",6,14.8571428571429,26.4285714285714,45.1428571428571,93.1428571428571,838857,0,NA,NA,NA,NA,NA,NA,0.821428571428571,0.239943830849164,0.469941201753509,1.36285600405497,0.239943830849164,NA,0,0,6,0.71525897739424,0
"AP4",201025,NA,"galeao",11,16.8571428571429,26.1428571428571,55.5714285714286,94,838857,0,NA,NA,NA,NA,NA,NA,0.956521739130435,0.440197910640337,0.524965414102545,1.61280296753035,0.440197910640337,NA,0,0,11,1.31130812522277,0
"AP4",201026,NA,"galeao",5,17.1428571428571,26.4285714285714,51.8571428571429,94.8571428571429,838857,0,NA,NA,NA,NA,NA,NA,1,0.5,0.543809366674679,1.68911057338356,0.5,NA,0,0,5,0.596049147828533,0
"AP4",201027,NA,"galeao",8,16.5714285714286,27.2857142857143,47.5714285714286,93.1428571428571,838857,0,NA,NA,NA,NA,NA,NA,1.09090909090909,0.617004087877602,0.597831921242256,1.81473685891851,0.617004087877602,NA,0,0,8,0.953678636525653,0
"AP4",201028,NA,"galeao",7,19.4285714285714,26.4285714285714,60.5714285714286,91.7142857142857,838857,0,NA,NA,NA,NA,NA,NA,0.833333333333333,0.271192005928243,0.457121480158291,1.42831399249709,0.271192005928243,NA,0,0,7,0.834468806959947,0
"AP4",201029,NA,"galeao",9,18.2857142857143,27,51.2857142857143,90.5714285714286,838857,0,NA,NA,NA,NA,NA,NA,1.2,0.728807994071757,0.643985145036711,2.00420887066842,0.728807994071757,NA,0,0,9,1.07288846609136,0
"AP4",201030,NA,"galeao",6,18,28.2857142857143,43.1428571428571,91.4285714285714,838857,0,NA,NA,NA,NA,NA,NA,0.916666666666667,0.382995912122398,0.507397761639522,1.54296352051357,0.382995912122398,NA,0,0,6,0.71525897739424,0
"AP4",201031,NA,"galeao",12,18.2857142857143,25.5714285714286,56.7142857142857,90.5714285714286,838857,0,NA,NA,NA,NA,NA,NA,1.22727272727273,0.764560493189144,0.679256307928323,2.002780313218,0.764560493189144,NA,0,0,12,1.43051795478848,0
"AP4",201032,NA,"galeao",7,17,25.4285714285714,48.7142857142857,86.8571428571429,838857,0,NA,NA,NA,NA,NA,NA,0.925925925925926,0.389883965276538,0.530350371114328,1.5161283510906,0.389883965276538,NA,0,0,7,0.834468806959947,0
"AP4",201033,NA,"galeao",8,14.1428571428571,23.2857142857143,44.8571428571429,89.7142857142857,838857,0,NA,NA,NA,NA,NA,NA,1.08,0.610116034723462,0.61372518991524,1.75212619701326,0.610116034723462,NA,0,0,8,0.953678636525653,0
"AP4",201034,NA,"galeao",9,16.8571428571429,31,34,90.5714285714286,838857,0,NA,NA,NA,NA,NA,NA,0.888888888888889,0.335905516882683,0.507236992522597,1.46581826526334,0.335905516882683,NA,0,0,9,1.07288846609136,0
"AP4",201035,NA,"galeao",2,19.1428571428571,30,39.7142857142857,89.7142857142857,838857,0,NA,NA,NA,NA,NA,NA,0.791666666666667,0.220399533671298,0.43209340447382,1.37087757702456,0.220399533671298,NA,0,0,2,0.238419659131413,0
"AP4",201036,NA,"galeao",4,18,24.7142857142857,55.5714285714286,89.8571428571429,838857,0,NA,NA,NA,NA,NA,NA,0.789473684210526,0.243425120832398,0.401034101309898,1.44969277767482,0.243425120832398,NA,0,0,4,0.476839318262827,0
"AP4",201037,NA,"galeao",10,18.2857142857143,29.4285714285714,42.7142857142857,88.2857142857143,838857,0,NA,NA,NA,NA,NA,NA,1.06666666666667,0.572232224047184,0.51490228019424,1.94211608389608,0.572232224047184,NA,0,0,10,1.19209829565707,0
"AP4",201038,NA,"galeao",4,18.8571428571429,28.1428571428571,47.7142857142857,89.2857142857143,838857,0,NA,NA,NA,NA,NA,NA,1.125,0.635833759559318,0.558077582438158,1.99590454354621,0.635833759559318,NA,0,0,4,0.476839318262827,0
"AP4",201039,NA,"galeao",4,21.1428571428571,26.2857142857143,67,91.5714285714286,838857,0,NA,NA,NA,NA,NA,NA,1,0.5,0.510614667209583,1.76793519042804,0.5,NA,0,0,4,0.476839318262827,0
"AP4",201040,NA,"galeao",2,19.7142857142857,26.4285714285714,56,87,838857,0,NA,NA,NA,NA,NA,NA,0.555555555555556,0.0610390603542328,0.267427631235122,1.13643731482008,0.0610390603542328,NA,0,0,2,0.238419659131413,0
"AP4",201041,NA,"galeao",4,17.4285714285714,26.1428571428571,46.7142857142857,88.1428571428571,838857,0,NA,NA,NA,NA,NA,NA,1,0.5,0.410918380274882,2.04684763737729,0.5,NA,0,0,4,0.476839318262827,0
"AP4",201042,NA,"galeao",3,19.7142857142857,26.4285714285714,54.8571428571429,87.5714285714286,838857,0,NA,NA,NA,NA,NA,NA,0.9,0.407264709472656,0.366486455944996,1.89899937670228,0.407264709472656,NA,0,0,3,0.35762948869712,0
"AP4",201043,NA,"galeao",6,20.1428571428571,28,52.2857142857143,92.2857142857143,838857,0,NA,NA,NA,NA,NA,NA,1.44444444444444,0.808344841003418,0.585239218565694,2.76121947194151,0.808344841003418,NA,1,1,6,0.71525897739424,0
"AP4",201044,NA,"galeao",11,21,28.4285714285714,55.1428571428571,87.8571428571429,838857,0,NA,NA,NA,NA,NA,NA,1.53846153846154,0.892336425138638,0.727107511868139,2.69031778419153,0.892336425138638,NA,1,2,11,1.31130812522277,0
"AP4",201045,NA,"galeao",9,21,26.7142857142857,58.8571428571429,87.5714285714286,838857,0,NA,NA,NA,NA,NA,NA,1.3,0.814350982764494,0.702255503864358,2.14317957537756,0.814350982764494,NA,1,3,9,1.07288846609136,0
"AP4",201046,NA,"galeao",8,20,26.2857142857143,64,89.7142857142857,838857,0,NA,NA,NA,NA,NA,NA,1.07692307692308,0.60807684889525,0.618577957977199,1.73396479412651,0.60807684889525,NA,0,3,8,0.953678636525653,0
"AP4",201047,NA,"galeao",6,22.7142857142857,28.8571428571429,63.7142857142857,93.2857142857143,838857,1,NA,NA,NA,NA,NA,NA,0.821428571428571,0.239943830849164,0.469941201753509,1.36285600405497,0.239943830849164,NA,0,2,6,0.71525897739424,0
"AP4",201048,NA,"galeao",14,24.2857142857143,32.4285714285714,53.1428571428571,88,838857,2,NA,NA,NA,NA,NA,NA,1.21739130434783,0.760056169150836,0.682212811572754,1.9714650444298,0.760056169150836,NA,0,1,14,1.66893761391989,0
"AP4",201049,NA,"galeao",6,23.8571428571429,30.8571428571429,58,91.1428571428571,838857,3,NA,NA,NA,NA,NA,NA,0.928571428571429,0.39192315110475,0.537305492797897,1.50799481536399,0.39192315110475,NA,0,0,6,0.71525897739424,0
"AP4",201050,NA,"galeao",12,23.7142857142857,32.1428571428571,55.8571428571429,90.4285714285714,838857,3,NA,NA,NA,NA,NA,NA,1.23076923076923,0.786478571748372,0.714688384882823,1.94267734129802,0.786478571748372,NA,0,0,12,1.43051795478848,0
"AP4",201051,NA,"galeao",20,24,31.5714285714286,54.8571428571429,90.4285714285714,838857,3,NA,NA,NA,NA,NA,NA,1.1875,0.764815734070927,0.726089223341466,1.81156446002444,0.764815734070927,NA,0,0,20,2.38419659131413,0
"AP4",201052,NA,"galeao",15,22.8571428571429,28.5714285714286,60.4285714285714,94.1428571428571,838857,3,NA,NA,NA,NA,NA,NA,1.23684210526316,0.836932914404009,0.790296814560239,1.82153980362309,0.836932914404009,NA,1,1,15,1.7881474434856,0
"AP4",201101,NA,"galeao",19,23.5714285714286,30.7142857142857,59.2857142857143,90.1428571428571,838857,3,NA,NA,NA,NA,NA,NA,1.14893617021277,0.757940793196354,0.764919866627807,1.64683100473711,0.757940793196354,NA,0,1,19,2.26498676174843,0
"AP4",201102,NA,"galeao",23,24.1428571428571,32.8571428571429,50.4285714285714,91,838857,3,NA,NA,NA,NA,NA,NA,1.05555555555556,0.612498508584688,0.718394680363716,1.4931325792756,0.612498508584688,NA,0,1,23,2.74182608001125,0
"AP4",201103,60,"galeao",33,24.8571428571429,33.8571428571429,49.5714285714286,90.2857142857143,838857,3,NA,NA,NA,NA,NA,NA,1.31578947368421,0.94227275585387,0.917697140904016,1.80764803323255,0.94227275585387,NA,1,2,33,3.93392437566832,0
"AP4",201104,73,"galeao",59,24.4285714285714,35,38.5714285714286,84.1428571428571,838857,3,NA,NA,NA,NA,NA,NA,1.53333333333333,0.998245930034064,1.13003361049787,2.00781606855029,0.998245930034064,NA,1,2,59,7.03337994437669,0
"AP4",201105,108,"galeao",80,24.8571428571429,33.8571428571429,45.1428571428571,84.1428571428571,838857,3,NA,NA,NA,NA,NA,NA,1.49565217391304,0.99963862806689,1.16977700997223,1.8687270664211,0.99963862806689,NA,1,3,80,9.53678636525653,0
"AP4",201106,203,"galeao",132,24.7142857142857,35.5714285714286,37.7142857142857,82.5714285714286,838857,3,1.59336099585062,0.999999995520468,1.34942991664612,1.86003736597013,1,NA,1.57558139534884,0.999998866836812,1.29256538921515,1.89031987685985,0.999998866836812,NA,1,4,132,15.7356975026733,0
"AP4",201107,218,"galeao",189,24.2857142857143,34,39.2857142857143,81,838857,3,1.37760416666667,0.999999249846748,1.20434609288183,1.56534123376812,1,NA,1.47970479704797,0.999999759671402,1.26281450040922,1.71695456798857,0.999999759671402,NA,1,4,189,22.5306577879186,0
"AP4",201108,248,"galeao",174,24.4285714285714,33.4285714285714,43.8571428571429,85.4285714285714,838857,3,1.26465028355388,0.999974485769469,1.12599874039363,1.41388283807023,1,NA,1.23441396508728,0.999168655577872,1.07923117503919,1.40354930897758,0.999168655577872,NA,1,4,174,20.742510344433,0
"AP4",201109,251,"galeao",207,23,28,63.7142857142857,91.1428571428571,838857,3,1.07174887892377,0.901445774013223,0.963186407727271,1.18875185213511,1,4,1.15151515151515,0.989277184884771,1.01877833042412,1.29560780537142,0.989277184884771,NA,1,4,207,24.6764347201013,0
"AP4",201110,196,"galeao",232,22.7142857142857,28,66.5714285714286,93.2857142857143,838857,3,0.96931659693166,0.279053490382482,0.872231635689499,1.07431080905946,0,3,1.07543859649123,0.894490543707742,0.957909616678422,1.20286620833631,0.894490543707742,NA,1,4,232,27.6566804592439,0
"AP4",201111,324,"galeao",338,23.1428571428571,30.2857142857143,57,91.1428571428571,838857,3,1.10935251798561,0.976480362246709,0.999817521085775,1.22700130552037,1,3,1.26753670473083,0.999994717594525,1.13811667069567,1.40609335857752,0.999994717594525,NA,1,4,338,40.2929223932089,0
"AP4",201112,695,"galeao",505,22.7142857142857,29.7142857142857,57.1428571428571,92.5714285714286,838857,3,1.57587548638132,1,1.43748239582665,1.7214507692691,1,3,1.38352638352638,0.999999999998057,1.25961336058345,1.51462135842281,0.999999999998057,NA,1,4,505,60.2009639306819,0
"AP4",201113,800,"galeao",521,23.4285714285714,30.4285714285714,60.8571428571429,92.5714285714286,838857,3,1.49711934156379,1,1.39079602806643,1.60802150809659,1,3,1.26883720930233,0.999999997681772,1.1701157914193,1.3727785770431,0.999999997681772,NA,1,4,521,62.1083212037332,0
"AP4",201114,789,"galeao",631,22.1428571428571,28.8571428571429,61.7142857142857,90.2857142857143,838857,3,1.25563496426608,0.999999999999818,1.17988298072324,1.33447671040928,1,4,1.21480938416422,0.999999952419476,1.12988334256937,1.30386027430108,0.999999952419476,NA,1,4,631,75.2214024559609,0
"AP4",201115,808,"galeao",459,23.1428571428571,32,51.8571428571429,91.7142857142857,838857,3,1.04947460595447,0.950716765056587,0.990588797559446,1.11084130668012,1,4,0.972238986119493,0.210472155699387,0.907305583034573,1.04060073268139,0.210472155699387,NA,0,3,459,54.7173117706594,0
"AP4",201116,639,"galeao",443,22.4285714285714,31.5714285714286,48,91.8571428571429,838857,3,0.932832707551106,0.00899564689238497,0.880278744164479,0.987761182826205,0,3,0.951582867783985,0.0820612166089582,0.886827334043534,1.01986727106047,0.0820612166089582,NA,0,2,443,52.8099544976081,0
"AP4",201117,621,"galeao",526,20.7142857142857,27.1428571428571,64.2857142857143,94.8571428571429,838857,2,0.924865831842576,0.00521318360967782,0.870849567637148,0.981428173541588,0,2,0.931506849315068,0.0267980620785081,0.86624207909162,1.00048260908622,0.0267980620785081,NA,0,1,526,62.7043703515617,0
"AP4",201118,526,"galeao",424,20.7142857142857,28.1428571428571,54.4285714285714,92.4285714285714,838857,1,0.863636363636364,2.74669330280197e-06,0.810349386644845,0.919682406458317,0,1,0.975490196078431,0.254923128782018,0.905511205321677,1.04944591986352,0.254923128782018,NA,0,0,424,50.5449677358596,0
"AP4",201119,671,"galeao",398,20.1428571428571,25.8571428571429,58.8571428571429,91.4285714285714,838857,0,1.01791713325868,0.70301865766888,0.953062905266105,1.0859468799008,0,0,0.967695620961953,0.194984392635574,0.897303843787154,1.0421650971838,0.194984392635574,NA,0,0,398,47.4455121671513,0
"AP4",201120,450,"galeao",351,17.7142857142857,24,60.4285714285714,93.1428571428571,838857,0,0.905940594059406,0.00183082356635289,0.847122375004666,0.967891811133358,0,0,0.870178041543027,0.00024389674881764,0.804216520987862,0.940368885585099,0.00024389674881764,NA,0,0,351,41.842650177563,0
"AP4",201121,289,"galeao",262,17,26.5714285714286,48.8571428571429,92.2857142857143,838857,0,0.856102003642987,8.96525537541493e-06,0.796972209436093,0.918696186342903,0,0,0.861892583120205,0.000261456883006828,0.791857280172587,0.93678855320412,0.000261456883006828,NA,0,0,262,31.2329753462151,0
"AP4",201122,244,"galeao",235,18,24.5714285714286,54.2857142857143,89,838857,0,0.697163120567376,0,0.642426056765537,0.755970475034676,0,0,0.838773491592483,7.72360358318736e-05,0.765074175237002,0.91811568652569,7.72360358318736e-05,NA,0,0,235,28.0143099479411,0
"AP4",201123,159,"galeao",116,15.7142857142857,24,51.7142857142857,90.5714285714286,838857,0,0.703967446592065,5.01376717920721e-13,0.638426049524989,0.775342234141161,0,0,0.722877358490566,3.56265128509392e-10,0.651157731916888,0.801352001315834,3.56265128509392e-10,NA,0,0,116,13.828340229622,0
"AP4",201124,152,"galeao",82,16,24.5714285714286,48.7142857142857,93.1428571428571,838857,0,0.802023121387283,5.12014949285433e-05,0.716620639613181,0.895673601100295,0,0,0.706362153344209,1.19115444174867e-08,0.624142031583134,0.797924690545488,1.19115444174867e-08,NA,0,0,82,9.77520602438795,0
"AP4",201125,130,"galeao",57,17.5714285714286,26.5714285714286,53.5714285714286,92.2857142857143,838857,0,0.794594594594595,0.000148609959991775,0.700445887843513,0.899022714878224,0,0,0.58891454965358,4.26880752968373e-12,0.504391470530498,0.686708788714752,4.26880752968373e-12,NA,0,0,57,6.79496028524528,0
"AP4",201126,174,"galeao",65,17,25.4285714285714,54.7142857142857,90.8571428571429,838857,0,1.03401360544218,0.691842536196547,0.905284605483702,1.17554203400411,0,0,0.8,0.008536990894354,0.664048633934585,0.958221690180156,0.008536990894354,NA,0,0,65,7.74863892177093,0
"AP4",201127,109,"galeao",40,15.5714285714286,21.1428571428571,62.2857142857143,92.2857142857143,838857,0,0.905701754385965,0.0721899254755773,0.791483903851018,1.03236478513451,0,0,0.794117647058823,0.0138923730313283,0.644484287633443,0.971539983027689,0.0138923730313283,NA,0,0,40,4.76839318262827,0
"AP4",201128,89,"galeao",38,15.5714285714286,27.5714285714286,39.4285714285714,94.8571428571429,838857,0,0.900726392251816,0.0715336424559954,0.781565566310013,1.03362394340834,0,0,0.882716049382716,0.137905128592115,0.702195301650572,1.09799671693975,0.137905128592115,NA,0,0,38,4.52997352349685,0
"AP4",201129,95,"galeao",35,18.8571428571429,26.7142857142857,55.1428571428571,89.7142857142857,838857,0,0.787634408602151,0.00107372982928211,0.6748126810634,0.91576874725153,0,0,0.79020979020979,0.030038291432586,0.615454695645818,1.00444599682964,0.030038291432586,NA,0,0,35,4.17234403479973,0
"AP4",201130,76,"galeao",24,16.5714285714286,27,43.2857142857143,90.8571428571429,838857,0,0.887372013651877,0.0800434481580833,0.749112352250941,1.04496274422862,0,0,0.858407079646018,0.134181579096469,0.651280511844955,1.11513837269104,0.134181579096469,NA,0,0,24,2.86103590957696,0
"AP4",201131,56,"galeao",20,17.8571428571429,25.2857142857143,51.1428571428571,86.7142857142857,838857,0,0.873076923076923,0.0671668693774237,0.728813519660367,1.03911760265248,0,0,0.814432989690722,0.0867218639869922,0.602333166536106,1.08427335775865,0.0867218639869922,NA,0,0,20,2.38419659131413,0
"AP4",201132,57,"galeao",21,18.4285714285714,27.8571428571429,48.8571428571429,90,838857,0,0.832599118942731,0.0310012906844516,0.684677856329885,1.0054773179397,0,0,0.822784810126582,0.120802097622551,0.58934979726406,1.12674227169778,0.120802097622551,NA,0,0,21,2.50340642087984,0
"AP4",201133,75,"galeao",22,19.1428571428571,30.4285714285714,38.4285714285714,85.4285714285714,838857,0,0.994708994708995,0.479439797674986,0.809459791683348,1.20965906053288,0,0,0.969230769230769,0.429613907829985,0.678930562875703,1.34401874161873,0.429613907829985,NA,0,0,22,2.62261625044555,0
"AP4",201134,43,"galeao",16,18.4285714285714,24.4285714285714,61,89,838857,0,0.930851063829787,0.247246447249218,0.754775987372857,1.13686944945097,0,0,0.936507936507937,0.358147057288321,0.650718400743742,1.30954478209888,0.358147057288321,NA,0,0,16,1.90735727305131,0
"AP4",201135,91,"galeao",22,17.8571428571429,28,35.2857142857143,83.7142857142857,838857,0,1.19428571428571,0.958901894941165,0.971580267669979,1.44874223234355,1,1,1.01694915254237,0.536647888526109,0.702125238772044,1.42424733477594,0.536647888526109,NA,0,0,22,2.62261625044555,0
"AP4",201136,58,"galeao",13,17,28.5714285714286,42.7142857142857,87.4285714285714,838857,0,0.91866028708134,0.197676377004529,0.75264310780223,1.11165916329819,0,1,0.85,0.195463728349752,0.581046527510229,1.21089229898501,0.195463728349752,NA,0,0,13,1.54972778435419,0
"AP4",201137,59,"galeao",20,18.7142857142857,23.8571428571429,58.1428571428571,86,838857,0,1.08333333333333,0.788417191987562,0.886276446124197,1.3095155759566,0,1,1.07843137254902,0.651766168504162,0.726806255127212,1.53594280681568,0.651766168504162,NA,0,0,20,2.38419659131413,0
"AP4",201138,42,"galeao",24,18,27.7142857142857,43.8571428571429,85.1428571428571,838857,0,0.764423076923077,0.00516572981939334,0.620446997249201,0.935694689587534,0,1,1.03636363636364,0.575224906342773,0.706945696745718,1.46457350814511,0.575224906342773,NA,0,0,24,2.86103590957696,0
"AP4",201139,54,"galeao",16,18.2857142857143,28,43.2857142857143,85.8571428571429,838857,0,0.974842767295597,0.410586720692279,0.777683035231559,1.20725745859164,0,0,1.05263157894737,0.609630435761865,0.723764968987519,1.47686781215954,0.609630435761865,NA,0,0,16,1.90735727305131,0
"AP4",201140,68,"galeao",15,20.2857142857143,27.2857142857143,54.7142857142857,86,838857,0,1.05806451612903,0.693078606468064,0.844902738632608,1.30723600418167,0,0,0.916666666666667,0.319884684321475,0.630195236184777,1.2946994761297,0.319884684321475,NA,0,0,15,1.7881474434856,0
"AP4",201141,61,"galeao",39,21.8571428571429,30.7142857142857,50.5714285714286,90.2857142857143,838857,0,1.11585365853659,0.846480796930224,0.898870320933556,1.36680807329747,0,0,1.27272727272727,0.911134161194168,0.879983953134146,1.76275076259734,0.911134161194168,NA,1,1,39,4.64918335306256,0
"AP4",201142,88,"galeao",23,18,23,62.4285714285714,90.7142857142857,838857,0,1.18579234972678,0.95569764802551,0.968898448502549,1.43308131018499,1,1,1.1,0.718739528847575,0.787109399565897,1.49093551846811,0.718739528847575,NA,0,1,23,2.74182608001125,0
"AP4",201143,101,"galeao",30,20.7142857142857,30.5714285714286,45.7142857142857,84.4285714285714,838857,0,1.15207373271889,0.936875331864203,0.956283268860791,1.37359368279272,1,2,1.19480519480519,0.876459014100671,0.872812356397812,1.58758912403228,0.876459014100671,NA,1,2,30,3.5762948869712,0
"AP4",201144,81,"galeao",34,17.7142857142857,24.2857142857143,52.4285714285714,86.7142857142857,838857,0,1.08,0.80999282740022,0.906017725909664,1.27642113800432,0,2,0.945652173913043,0.353973925881219,0.70049418697356,1.25119489269725,0.353973925881219,NA,0,2,34,4.05313420523403,0
"AP4",201145,82,"galeao",58,20.1428571428571,29.1428571428571,49.2857142857143,85.8571428571429,838857,0,0.977777777777778,0.397489412247175,0.822747619738911,1.15369146850855,0,2,1.40229885057471,0.992484117293149,1.05262495615396,1.8141497054125,0.992484117293149,NA,1,2,58,6.91417011481099,0
"AP4",201146,85,"galeao",46,20.7142857142857,25,64.7142857142857,91.5714285714286,838857,0,0.939393939393939,0.23955324209488,0.787636658414103,1.112540413394,0,1,1.13114754098361,0.839933912668532,0.880256266608851,1.42742877155712,0.839933912668532,NA,1,3,46,5.48365216002251,0
"AP4",201147,71,"galeao",53,20.7142857142857,28,56,89.2857142857143,838857,0,0.959677419354839,0.324909216322279,0.800798249658477,1.14129312314107,0,0,1.13768115942029,0.86610640776928,0.899216737027709,1.41635730189654,0.86610640776928,NA,1,3,53,6.31812096698245,0
