"SE","APS","casos","tweets","temp","Rt","casos_est","temp_crit","casos_crit","alertaRt1","alertaTemp","alertaCasos"
201116,"AP2.1",265,639,22.4285714285714,0.830827067669173,NA,22,NA,0,1,NA
201116,"AP2.2",240,639,22.4285714285714,1.06314432989691,NA,22,NA,1,1,NA
201116,"AP3.1",184,639,22.4285714285714,0.870901639344262,NA,22,NA,0,1,NA
201116,"AP3.2",183,639,22.4285714285714,0.983333333333333,NA,22,NA,0,1,NA
201116,"AP3.3",409,639,22.4285714285714,0.981582537517053,NA,22,NA,0,1,NA
201116,"AP4",443,639,22.4285714285714,0.951582867783985,NA,22,NA,0,1,NA
201116,"AP5.1",611,639,22.4285714285714,1.00219659527732,NA,22,NA,0,1,NA
201116,"AP5.2",842,639,22.4285714285714,0.996764917325665,NA,22,NA,0,1,NA
201116,"AP5.3",340,639,22.4285714285714,0.963675213675214,NA,22,NA,0,1,NA
201117,"AP1",152,621,20.7142857142857,0.803234501347709,NA,22,NA,0,0,NA
201117,"AP2.1",333,621,20.7142857142857,0.770739064856712,NA,22,NA,0,0,NA
201117,"AP2.2",235,621,20.7142857142857,0.921212121212121,NA,22,NA,0,0,NA
201117,"AP3.1",197,621,20.7142857142857,0.749411764705882,NA,22,NA,0,0,NA
201117,"AP3.2",169,621,20.7142857142857,0.886440677966102,NA,22,NA,0,0,NA
201117,"AP3.3",418,621,20.7142857142857,0.895066018068103,NA,22,NA,0,0,NA
201117,"AP4",526,621,20.7142857142857,0.931506849315068,NA,22,NA,0,0,NA
201117,"AP5.1",674,621,20.7142857142857,1.00109589041096,NA,22,NA,0,0,NA
201117,"AP5.2",953,621,20.7142857142857,1.01262170934006,NA,22,NA,0,0,NA
201117,"AP5.3",321,621,20.7142857142857,0.866962305986696,NA,22,NA,0,0,NA
201118,"AP1",169,526,20.7142857142857,0.810402684563758,NA,22,NA,0,0,NA
201118,"AP2.1",276,526,20.7142857142857,0.855185909980431,NA,22,NA,0,0,NA
201118,"AP2.2",228,526,20.7142857142857,0.925,NA,22,NA,0,0,NA
201118,"AP3.1",159,526,20.7142857142857,0.847723704866562,NA,22,NA,0,0,NA
201118,"AP3.2",138,526,20.7142857142857,0.936902485659656,NA,22,NA,0,0,NA
201118,"AP3.3",314,526,20.7142857142857,0.885869565217391,NA,22,NA,0,0,NA
201118,"AP4",424,526,20.7142857142857,0.975490196078431,NA,22,NA,0,0,NA
201118,"AP5.1",425,526,20.7142857142857,0.935960591133005,NA,22,NA,0,0,NA
201118,"AP5.2",745,526,20.7142857142857,0.904558404558405,NA,22,NA,0,0,NA
201118,"AP5.3",322,526,20.7142857142857,0.838022165387894,NA,22,NA,0,0,NA
201119,"AP1",110,671,20.1428571428571,0.892339544513458,NA,22,NA,0,0,NA
201119,"AP2.1",257,671,20.1428571428571,0.990846681922197,NA,22,NA,0,0,NA
201119,"AP2.2",158,671,20.1428571428571,0.883357041251778,NA,22,NA,0,0,NA
201119,"AP3.1",137,671,20.1428571428571,0.912962962962963,NA,22,NA,0,0,NA
201119,"AP3.2",103,671,20.1428571428571,0.836734693877551,NA,22,NA,0,0,NA
201119,"AP3.3",278,671,20.1428571428571,0.885188431200701,NA,22,NA,0,0,NA
201119,"AP4",398,671,20.1428571428571,0.967695620961953,NA,22,NA,0,0,NA
201119,"AP5.1",500,671,20.1428571428571,0.935087719298246,NA,22,NA,0,0,NA
201119,"AP5.2",594,671,20.1428571428571,0.902362204724409,NA,22,NA,0,0,NA
201119,"AP5.3",296,671,20.1428571428571,0.955239064089522,NA,22,NA,0,0,NA
201120,"AP1",89,450,17.7142857142857,0.853828306264501,NA,22,NA,0,0,NA
201120,"AP2.1",190,450,17.7142857142857,0.834872979214781,NA,22,NA,0,0,NA
201120,"AP2.2",122,450,17.7142857142857,0.818035426731079,NA,22,NA,0,0,NA
201120,"AP3.1",80,450,17.7142857142857,0.762677484787018,NA,22,NA,0,0,NA
201120,"AP3.2",79,450,17.7142857142857,0.780487804878049,NA,22,NA,0,0,NA
201120,"AP3.3",258,450,17.7142857142857,0.841584158415842,NA,22,NA,0,0,NA
201120,"AP4",351,450,17.7142857142857,0.870178041543027,NA,22,NA,0,0,NA
201120,"AP5.1",382,450,17.7142857142857,0.817385866166354,NA,22,NA,0,0,NA
201120,"AP5.2",467,450,17.7142857142857,0.787958115183246,NA,22,NA,0,0,NA
201120,"AP5.3",245,450,17.7142857142857,0.919062832800852,NA,22,NA,0,0,NA
201121,"AP1",58,289,17,0.698369565217391,NA,22,NA,0,0,NA
201121,"AP2.1",80,289,17,0.728907330567082,NA,22,NA,0,0,NA
201121,"AP2.2",96,289,17,0.740157480314961,NA,22,NA,0,0,NA
201121,"AP3.1",64,289,17,0.747340425531915,NA,22,NA,0,0,NA
201121,"AP3.2",55,289,17,0.740625,NA,22,NA,0,0,NA
201121,"AP3.3",151,289,17,0.808235294117647,NA,22,NA,0,0,NA
201121,"AP4",262,289,17,0.861892583120205,NA,22,NA,0,0,NA
201121,"AP5.1",298,289,17,0.90283091048202,NA,22,NA,0,0,NA
201121,"AP5.2",367,289,17,0.790697674418605,NA,22,NA,0,0,NA
201121,"AP5.3",213,289,17,0.87369640787949,NA,22,NA,0,0,NA
201122,"AP1",32,244,18,0.696498054474708,NA,22,NA,0,0,NA
201122,"AP2.1",114,244,18,0.72865275142315,NA,22,NA,0,0,NA
201122,"AP2.2",72,244,18,0.771276595744681,NA,22,NA,0,0,NA
201122,"AP3.1",51,244,18,0.693950177935943,NA,22,NA,0,0,NA
201122,"AP3.2",56,244,18,0.80168776371308,NA,22,NA,0,0,NA
201122,"AP3.3",165,244,18,0.83551673944687,NA,22,NA,0,0,NA
201122,"AP4",235,244,18,0.838773491592483,NA,22,NA,0,0,NA
201122,"AP5.1",260,244,18,0.796610169491525,NA,22,NA,0,0,NA
201122,"AP5.2",325,244,18,0.811624649859944,NA,22,NA,0,0,NA
201122,"AP5.3",150,244,18,0.806366047745358,NA,22,NA,0,0,NA
201123,"AP1",19,159,15.7142857142857,0.608938547486033,NA,22,NA,0,0,NA
201123,"AP2.1",100,159,15.7142857142857,0.765625,NA,22,NA,0,0,NA
201123,"AP2.2",37,159,15.7142857142857,0.706896551724138,NA,22,NA,0,0,NA
201123,"AP3.1",34,159,15.7142857142857,0.764102564102564,NA,22,NA,0,0,NA
201123,"AP3.2",57,159,15.7142857142857,0.884210526315789,NA,22,NA,0,0,NA
201123,"AP3.3",121,159,15.7142857142857,0.761324041811847,NA,22,NA,0,0,NA
201123,"AP4",116,159,15.7142857142857,0.722877358490566,NA,22,NA,0,0,NA
201123,"AP5.1",129,159,15.7142857142857,0.730851063829787,NA,22,NA,0,0,NA
201123,"AP5.2",195,159,15.7142857142857,0.765314926660915,NA,22,NA,0,0,NA
201123,"AP5.3",111,159,15.7142857142857,0.779605263157895,NA,22,NA,0,0,NA
201124,"AP1",7,152,16,0.532110091743119,NA,22,NA,0,0,NA
201124,"AP2.1",85,152,16,1.01700680272109,NA,22,NA,0,0,NA
201124,"AP2.2",26,152,16,0.658536585365854,NA,22,NA,0,0,NA
201124,"AP3.1",22,152,16,0.718120805369127,NA,22,NA,0,0,NA
201124,"AP3.2",47,152,16,0.952380952380952,NA,22,NA,0,0,NA
201124,"AP3.3",83,152,16,0.844393592677345,NA,22,NA,0,0,NA
201124,"AP4",82,152,16,0.706362153344209,NA,22,NA,0,0,NA
201124,"AP5.1",110,152,16,0.726346433770015,NA,22,NA,0,0,NA
201124,"AP5.2",141,152,16,0.745208568207441,NA,22,NA,0,0,NA
201124,"AP5.3",84,152,16,0.727848101265823,NA,22,NA,0,0,NA
201125,"AP1",10,130,17.5714285714286,0.620689655172414,NA,22,NA,0,0,NA
201125,"AP2.1",47,130,17.5714285714286,0.775919732441472,NA,22,NA,0,0,NA
201125,"AP2.2",19,130,17.5714285714286,0.607407407407407,NA,22,NA,0,0,NA
201125,"AP3.1",21,130,17.5714285714286,0.719626168224299,NA,22,NA,0,0,NA
201125,"AP3.2",27,130,17.5714285714286,0.81875,NA,22,NA,0,0,NA
201125,"AP3.3",82,130,17.5714285714286,0.775067750677507,NA,22,NA,0,0,NA
201125,"AP4",57,130,17.5714285714286,0.58891454965358,NA,22,NA,0,0,NA
201125,"AP5.1",47,130,17.5714285714286,0.57314629258517,NA,22,NA,0,0,NA
201125,"AP5.2",70,130,17.5714285714286,0.614220877458396,NA,22,NA,0,0,NA
201125,"AP5.3",50,130,17.5714285714286,0.710144927536232,NA,22,NA,0,0,NA
201126,"AP1",9,174,17,0.722222222222222,NA,22,NA,0,0,NA
201126,"AP2.1",52,174,17,0.793103448275862,NA,22,NA,0,0,NA
201126,"AP2.2",21,174,17,0.804878048780488,NA,22,NA,0,0,NA
201126,"AP3.1",13,174,17,0.727272727272727,NA,22,NA,0,0,NA
201126,"AP3.2",28,174,17,0.778625954198473,NA,22,NA,0,0,NA
201126,"AP3.3",55,174,17,0.769230769230769,NA,22,NA,0,0,NA
201126,"AP4",65,174,17,0.8,NA,22,NA,0,0,NA
201126,"AP5.1",25,174,17,0.636363636363636,NA,22,NA,0,0,NA
201126,"AP5.2",63,174,17,0.67487684729064,NA,22,NA,0,0,NA
201126,"AP5.3",26,174,17,0.653061224489796,NA,22,NA,0,0,NA
201127,"AP1",5,109,15.5714285714286,0.923076923076923,NA,22,NA,0,0,NA
201127,"AP2.1",36,109,15.5714285714286,0.733695652173913,NA,22,NA,0,0,NA
201127,"AP2.2",15,109,15.5714285714286,0.833333333333333,NA,22,NA,0,0,NA
201127,"AP3.1",12,109,15.5714285714286,0.821428571428571,NA,22,NA,0,0,NA
201127,"AP3.2",14,109,15.5714285714286,0.676470588235294,NA,22,NA,0,0,NA
201127,"AP3.3",39,109,15.5714285714286,0.8,NA,22,NA,0,0,NA
201127,"AP4",40,109,15.5714285714286,0.794117647058823,NA,22,NA,0,0,NA
201127,"AP5.1",44,109,15.5714285714286,0.637362637362637,NA,22,NA,0,0,NA
201127,"AP5.2",31,109,15.5714285714286,0.598540145985402,NA,22,NA,0,0,NA
201127,"AP5.3",18,109,15.5714285714286,0.5875,NA,22,NA,0,0,NA
201128,"AP1",12,89,15.5714285714286,1.08333333333333,NA,22,NA,0,0,NA
201128,"AP2.1",33,89,15.5714285714286,0.896296296296296,NA,22,NA,0,0,NA
201128,"AP2.2",8,89,15.5714285714286,0.8,NA,22,NA,0,0,NA
201128,"AP3.1",12,89,15.5714285714286,0.804347826086957,NA,22,NA,0,0,NA
201128,"AP3.2",16,89,15.5714285714286,0.840579710144927,NA,22,NA,0,0,NA
201128,"AP3.3",31,89,15.5714285714286,0.710227272727273,NA,22,NA,0,0,NA
201128,"AP4",38,89,15.5714285714286,0.882716049382716,NA,22,NA,0,0,NA
201128,"AP5.1",21,89,15.5714285714286,0.775862068965517,NA,22,NA,0,0,NA
201128,"AP5.2",30,89,15.5714285714286,0.75609756097561,NA,22,NA,0,0,NA
201128,"AP5.3",12,89,15.5714285714286,0.595744680851064,NA,22,NA,0,0,NA
201129,"AP1",11,95,18.8571428571429,1.07692307692308,NA,22,NA,0,0,NA
201129,"AP2.1",11,95,18.8571428571429,0.661157024793388,NA,22,NA,0,0,NA
201129,"AP2.2",7,95,18.8571428571429,0.681818181818182,NA,22,NA,0,0,NA
201129,"AP3.1",4,95,18.8571428571429,0.756756756756757,NA,22,NA,0,0,NA
201129,"AP3.2",18,95,18.8571428571429,0.827586206896552,NA,22,NA,0,0,NA
201129,"AP3.3",21,95,18.8571428571429,0.728,NA,22,NA,0,0,NA
201129,"AP4",35,95,18.8571428571429,0.79020979020979,NA,22,NA,0,0,NA
201129,"AP5.1",20,95,18.8571428571429,0.944444444444444,NA,22,NA,0,0,NA
201129,"AP5.2",33,95,18.8571428571429,0.758064516129032,NA,22,NA,0,0,NA
201129,"AP5.3",2,95,18.8571428571429,0.571428571428571,NA,22,NA,0,0,NA
201130,"AP1",5,76,16.5714285714286,1,NA,22,NA,0,0,NA
201130,"AP2.1",26,76,16.5714285714286,0.875,NA,22,NA,0,0,NA
201130,"AP2.2",8,76,16.5714285714286,0.766666666666667,NA,22,NA,0,0,NA
201130,"AP3.1",6,76,16.5714285714286,0.785714285714286,NA,22,NA,0,0,NA
201130,"AP3.2",14,76,16.5714285714286,1,NA,22,NA,0,0,NA
201130,"AP3.3",19,76,16.5714285714286,0.78021978021978,NA,22,NA,0,0,NA
201130,"AP4",24,76,16.5714285714286,0.858407079646018,NA,22,NA,0,0,NA
201130,"AP5.1",15,76,16.5714285714286,0.658823529411765,NA,22,NA,0,0,NA
201130,"AP5.2",24,76,16.5714285714286,0.925531914893617,NA,22,NA,0,0,NA
201130,"AP5.3",3,76,16.5714285714286,0.53125,NA,22,NA,0,0,NA
201131,"AP1",1,56,17.8571428571429,0.607142857142857,NA,22,NA,0,0,NA
201131,"AP2.1",10,56,17.8571428571429,0.671428571428571,NA,22,NA,0,0,NA
201131,"AP2.2",1,56,17.8571428571429,0.695652173913043,NA,22,NA,0,0,NA
201131,"AP3.1",4,56,17.8571428571429,0.636363636363636,NA,22,NA,0,0,NA
201131,"AP3.2",7,56,17.8571428571429,0.8125,NA,22,NA,0,0,NA
201131,"AP3.3",15,56,17.8571428571429,0.774647887323944,NA,22,NA,0,0,NA
201131,"AP4",20,56,17.8571428571429,0.814432989690722,NA,22,NA,0,0,NA
201131,"AP5.1",17,56,17.8571428571429,0.928571428571429,NA,22,NA,0,0,NA
201131,"AP5.2",26,56,17.8571428571429,0.954022988505747,NA,22,NA,0,0,NA
201131,"AP5.3",10,56,17.8571428571429,0.882352941176471,NA,22,NA,0,0,NA
201132,"AP1",6,57,18.4285714285714,0.705882352941177,NA,22,NA,0,0,NA
201132,"AP2.1",9,57,18.4285714285714,0.957446808510638,NA,22,NA,0,0,NA
201132,"AP2.2",2,57,18.4285714285714,0.6875,NA,22,NA,0,0,NA
201132,"AP3.1",10,57,18.4285714285714,1.42857142857143,NA,22,NA,1,0,NA
201132,"AP3.2",11,57,18.4285714285714,0.82051282051282,NA,22,NA,0,0,NA
201132,"AP3.3",9,57,18.4285714285714,0.781818181818182,NA,22,NA,0,0,NA
201132,"AP4",21,57,18.4285714285714,0.822784810126582,NA,22,NA,0,0,NA
201132,"AP5.1",25,57,18.4285714285714,1.09615384615385,NA,22,NA,0,0,NA
201132,"AP5.2",20,57,18.4285714285714,0.843373493975904,NA,22,NA,0,0,NA
201132,"AP5.3",7,57,18.4285714285714,1.33333333333333,NA,22,NA,1,0,NA
201133,"AP1",3,75,19.1428571428571,0.833333333333333,NA,22,NA,0,0,NA
201133,"AP2.1",25,75,19.1428571428571,0.977777777777778,NA,22,NA,0,0,NA
201133,"AP2.2",1,75,19.1428571428571,0.363636363636364,NA,22,NA,0,0,NA
201133,"AP3.1",3,75,19.1428571428571,0.85,NA,22,NA,0,0,NA
201133,"AP3.2",3,75,19.1428571428571,0.65625,NA,22,NA,0,0,NA
201133,"AP3.3",21,75,19.1428571428571,1.04651162790698,NA,22,NA,0,0,NA
201133,"AP4",22,75,19.1428571428571,0.969230769230769,NA,22,NA,0,0,NA
201133,"AP5.1",15,75,19.1428571428571,1,NA,22,NA,0,0,NA
201133,"AP5.2",22,75,19.1428571428571,0.971428571428571,NA,22,NA,0,0,NA
201133,"AP5.3",9,75,19.1428571428571,1.3,NA,22,NA,1,0,NA
201134,"AP1",3,43,18.4285714285714,1.2,NA,22,NA,0,0,NA
201134,"AP2.1",13,43,18.4285714285714,1.06818181818182,NA,22,NA,0,0,NA
201134,"AP2.2",3,43,18.4285714285714,1.5,NA,22,NA,0,0,NA
201134,"AP3.1",1,43,18.4285714285714,0.823529411764706,NA,22,NA,0,0,NA
201134,"AP3.2",5,43,18.4285714285714,0.904761904761905,NA,22,NA,0,0,NA
201134,"AP3.3",15,43,18.4285714285714,1,NA,22,NA,0,0,NA
201134,"AP4",16,43,18.4285714285714,0.936507936507937,NA,22,NA,0,0,NA
201134,"AP5.1",14,43,18.4285714285714,0.947368421052632,NA,22,NA,0,0,NA
201134,"AP5.2",16,43,18.4285714285714,0.852941176470588,NA,22,NA,0,0,NA
201134,"AP5.3",6,43,18.4285714285714,0.846153846153846,NA,22,NA,0,0,NA
201135,"AP1",2,91,17.8571428571429,0.666666666666667,NA,22,NA,0,0,NA
201135,"AP2.1",9,91,17.8571428571429,1,NA,22,NA,0,0,NA
201135,"AP2.2",1,91,17.8571428571429,0.833333333333333,NA,22,NA,0,0,NA
201135,"AP3.1",2,91,17.8571428571429,0.428571428571429,NA,22,NA,0,0,NA
201135,"AP3.2",3,91,17.8571428571429,0.578947368421053,NA,22,NA,0,0,NA
201135,"AP3.3",12,91,17.8571428571429,1.06666666666667,NA,22,NA,0,0,NA
201135,"AP4",22,91,17.8571428571429,1.01694915254237,NA,22,NA,0,0,NA
201135,"AP5.1",8,91,17.8571428571429,0.685185185185185,NA,22,NA,0,0,NA
201135,"AP5.2",19,91,17.8571428571429,0.982758620689655,NA,22,NA,0,0,NA
201135,"AP5.3",4,91,17.8571428571429,0.863636363636364,NA,22,NA,0,0,NA
201136,"AP1",2,58,17,0.875,NA,22,NA,0,0,NA
201136,"AP2.1",16,58,17,0.808510638297872,NA,22,NA,0,0,NA
201136,"AP2.2",4,58,17,1.6,NA,22,NA,1,0,NA
201136,"AP3.1",3,58,17,1,NA,22,NA,0,0,NA
201136,"AP3.2",9,58,17,1.54545454545455,NA,22,NA,1,0,NA
201136,"AP3.3",19,58,17,0.958333333333333,NA,22,NA,0,0,NA
201136,"AP4",13,58,17,0.85,NA,22,NA,0,0,NA
201136,"AP5.1",11,58,17,0.891891891891892,NA,22,NA,0,0,NA
201136,"AP5.2",17,58,17,0.912280701754386,NA,22,NA,0,0,NA
201136,"AP5.3",14,58,17,1.26315789473684,NA,22,NA,0,0,NA
201137,"AP1",0,59,18.7142857142857,0.571428571428571,NA,22,NA,0,0,NA
201137,"AP2.1",15,59,18.7142857142857,1.05263157894737,NA,22,NA,0,0,NA
201137,"AP2.2",2,59,18.7142857142857,0.875,NA,22,NA,0,0,NA
201137,"AP3.1",5,59,18.7142857142857,1.66666666666667,NA,22,NA,1,0,NA
201137,"AP3.2",1,59,18.7142857142857,0.764705882352941,NA,22,NA,0,0,NA
201137,"AP3.3",14,59,18.7142857142857,0.978260869565217,NA,22,NA,0,0,NA
201137,"AP4",20,59,18.7142857142857,1.07843137254902,NA,22,NA,0,0,NA
201137,"AP5.1",20,59,18.7142857142857,1.18181818181818,NA,22,NA,0,0,NA
201137,"AP5.2",18,59,18.7142857142857,1.03846153846154,NA,22,NA,0,0,NA
201137,"AP5.3",3,59,18.7142857142857,0.875,NA,22,NA,0,0,NA
201138,"AP1",9,42,18,2.75,NA,22,NA,1,0,NA
201138,"AP2.1",15,42,18,1.15,NA,22,NA,0,0,NA
201138,"AP2.2",11,42,18,2.42857142857143,NA,22,NA,1,0,NA
201138,"AP3.1",13,42,18,2.1,NA,22,NA,1,0,NA
201138,"AP3.2",5,42,18,1.15384615384615,NA,22,NA,0,0,NA
201138,"AP3.3",22,42,18,1.22222222222222,NA,22,NA,1,0,NA
201138,"AP4",24,42,18,1.03636363636364,NA,22,NA,0,0,NA
201138,"AP5.1",26,42,18,1.46153846153846,NA,22,NA,1,0,NA
201138,"AP5.2",32,42,18,1.24074074074074,NA,22,NA,1,0,NA
201138,"AP5.3",5,42,18,1.04761904761905,NA,22,NA,0,0,NA
201139,"AP1",6,54,18.2857142857143,1.36363636363636,NA,22,NA,0,0,NA
201139,"AP2.1",21,54,18.2857142857143,1.10869565217391,NA,22,NA,0,0,NA
201139,"AP2.2",5,54,18.2857142857143,1.05882352941176,NA,22,NA,0,0,NA
201139,"AP3.1",10,54,18.2857142857143,1.33333333333333,NA,22,NA,1,0,NA
201139,"AP3.2",10,54,18.2857142857143,1.06666666666667,NA,22,NA,0,0,NA
201139,"AP3.3",23,54,18.2857142857143,1.07272727272727,NA,22,NA,0,0,NA
201139,"AP4",16,54,18.2857142857143,1.05263157894737,NA,22,NA,0,0,NA
201139,"AP5.1",39,54,18.2857142857143,1.49122807017544,NA,22,NA,1,0,NA
201139,"AP5.2",38,54,18.2857142857143,1.3134328358209,NA,22,NA,1,0,NA
201139,"AP5.3",7,54,18.2857142857143,0.681818181818182,NA,22,NA,0,0,NA
201140,"AP1",5,68,20.2857142857143,1.33333333333333,NA,22,NA,1,0,NA
201140,"AP2.1",25,68,20.2857142857143,1.19607843137255,NA,22,NA,1,0,NA
201140,"AP2.2",6,68,20.2857142857143,1.22222222222222,NA,22,NA,0,0,NA
201140,"AP3.1",5,68,20.2857142857143,1,NA,22,NA,0,0,NA
201140,"AP3.2",13,68,20.2857142857143,1.75,NA,22,NA,1,0,NA
201140,"AP3.3",18,68,20.2857142857143,1.06779661016949,NA,22,NA,0,0,NA
201140,"AP4",15,68,20.2857142857143,0.916666666666667,NA,22,NA,0,0,NA
201140,"AP5.1",54,68,20.2857142857143,1.4,NA,22,NA,1,0,NA
201140,"AP5.2",27,68,20.2857142857143,1.10227272727273,NA,22,NA,0,0,NA
201140,"AP5.3",5,68,20.2857142857143,1.13333333333333,NA,22,NA,0,0,NA
201141,"AP1",9,61,21.8571428571429,1,NA,22,NA,0,0,NA
201141,"AP2.1",19,61,21.8571428571429,1.0655737704918,NA,22,NA,0,0,NA
201141,"AP2.2",12,61,21.8571428571429,1.04545454545455,NA,22,NA,0,0,NA
201141,"AP3.1",3,61,21.8571428571429,0.642857142857143,NA,22,NA,0,0,NA
201141,"AP3.2",13,61,21.8571428571429,1.28571428571429,NA,22,NA,1,0,NA
201141,"AP3.3",21,61,21.8571428571429,0.984126984126984,NA,22,NA,0,0,NA
201141,"AP4",39,61,21.8571428571429,1.27272727272727,NA,22,NA,1,0,NA
201141,"AP5.1",30,61,21.8571428571429,1.03361344537815,NA,22,NA,0,0,NA
201141,"AP5.2",35,61,21.8571428571429,1.03092783505155,NA,22,NA,0,0,NA
201141,"AP5.3",13,61,21.8571428571429,1.47058823529412,NA,22,NA,1,0,NA
201142,"AP1",8,88,18,1.1,NA,22,NA,0,0,NA
201142,"AP2.1",32,88,18,1.16923076923077,NA,22,NA,1,0,NA
201142,"AP2.2",12,88,18,1.30434782608696,NA,22,NA,1,0,NA
201142,"AP3.1",7,88,18,0.833333333333333,NA,22,NA,0,0,NA
201142,"AP3.2",12,88,18,1.05555555555556,NA,22,NA,0,0,NA
201142,"AP3.3",10,88,18,0.790322580645161,NA,22,NA,0,0,NA
201142,"AP4",23,88,18,1.1,NA,22,NA,0,0,NA
201142,"AP5.1",33,88,18,0.951219512195122,NA,22,NA,0,0,NA
201142,"AP5.2",28,88,18,0.9,NA,22,NA,0,0,NA
201142,"AP5.3",14,88,18,1.28,NA,22,NA,1,0,NA
201143,"AP1",10,101,20.7142857142857,1.22727272727273,NA,22,NA,0,0,NA
201143,"AP2.1",33,101,20.7142857142857,1.10526315789474,NA,22,NA,0,0,NA
201143,"AP2.2",19,101,20.7142857142857,1.43333333333333,NA,22,NA,1,0,NA
201143,"AP3.1",24,101,20.7142857142857,2.26666666666667,NA,22,NA,1,0,NA
201143,"AP3.2",12,101,20.7142857142857,0.973684210526316,NA,22,NA,0,0,NA
201143,"AP3.3",16,101,20.7142857142857,0.959183673469388,NA,22,NA,0,0,NA
201143,"AP4",30,101,20.7142857142857,1.19480519480519,NA,22,NA,1,0,NA
201143,"AP5.1",30,101,20.7142857142857,0.794871794871795,NA,22,NA,0,0,NA
201143,"AP5.2",47,101,20.7142857142857,1.22222222222222,NA,22,NA,1,0,NA
201143,"AP5.3",11,101,20.7142857142857,1.1875,NA,22,NA,0,0,NA
201144,"AP1",10,81,17.7142857142857,1.03703703703704,NA,22,NA,0,0,NA
201144,"AP2.1",21,81,17.7142857142857,1.02380952380952,NA,22,NA,0,0,NA
201144,"AP2.2",7,81,17.7142857142857,0.883720930232558,NA,22,NA,0,0,NA
201144,"AP3.1",14,81,17.7142857142857,1.32352941176471,NA,22,NA,1,0,NA
201144,"AP3.2",14,81,17.7142857142857,1.02702702702703,NA,22,NA,0,0,NA
201144,"AP3.3",31,81,17.7142857142857,1.21276595744681,NA,22,NA,1,0,NA
201144,"AP4",34,81,17.7142857142857,0.945652173913043,NA,22,NA,0,0,NA
201144,"AP5.1",36,81,17.7142857142857,1.06451612903226,NA,22,NA,0,0,NA
201144,"AP5.2",36,81,17.7142857142857,1.00909090909091,NA,22,NA,0,0,NA
201144,"AP5.3",15,81,17.7142857142857,1.05263157894737,NA,22,NA,0,0,NA
201145,"AP1",10,82,20.1428571428571,1.07142857142857,NA,22,NA,0,0,NA
201145,"AP2.1",32,82,20.1428571428571,1,NA,22,NA,0,0,NA
201145,"AP2.2",15,82,20.1428571428571,1.07894736842105,NA,22,NA,0,0,NA
201145,"AP3.1",31,82,20.1428571428571,1.53333333333333,NA,22,NA,1,0,NA
201145,"AP3.2",31,82,20.1428571428571,1.5,NA,22,NA,1,0,NA
201145,"AP3.3",46,82,20.1428571428571,1.63157894736842,NA,22,NA,1,0,NA
201145,"AP4",58,82,20.1428571428571,1.40229885057471,NA,22,NA,1,0,NA
201145,"AP5.1",34,82,20.1428571428571,1.01010101010101,NA,22,NA,0,0,NA
201145,"AP5.2",32,82,20.1428571428571,1.03603603603604,NA,22,NA,0,0,NA
201145,"AP5.3",15,82,20.1428571428571,1.025,NA,22,NA,0,0,NA
201146,"AP1",11,85,20.7142857142857,1.03333333333333,NA,22,NA,0,0,NA
201146,"AP2.1",43,85,20.7142857142857,1.11627906976744,NA,22,NA,0,0,NA
201146,"AP2.2",6,85,20.7142857142857,0.682926829268293,NA,22,NA,0,0,NA
201146,"AP3.1",16,85,20.7142857142857,0.884057971014493,NA,22,NA,0,0,NA
201146,"AP3.2",30,85,20.7142857142857,1.31578947368421,NA,22,NA,1,0,NA
201146,"AP3.3",36,85,20.7142857142857,1.21505376344086,NA,22,NA,1,0,NA
201146,"AP4",46,85,20.7142857142857,1.13114754098361,NA,22,NA,1,0,NA
201146,"AP5.1",10,85,20.7142857142857,0.8,NA,22,NA,0,0,NA
201146,"AP5.2",36,85,20.7142857142857,0.904347826086957,NA,22,NA,0,0,NA
201146,"AP5.3",18,85,20.7142857142857,1.17073170731707,NA,22,NA,0,0,NA
201147,"AP1",16,71,20.7142857142857,1.19354838709677,NA,22,NA,0,0,NA
201147,"AP2.1",43,71,20.7142857142857,1.22916666666667,NA,22,NA,1,0,NA
201147,"AP2.2",14,71,20.7142857142857,1.25,NA,22,NA,1,0,NA
201147,"AP3.1",51,71,20.7142857142857,1.60655737704918,NA,22,NA,1,0,NA
201147,"AP3.2",30,71,20.7142857142857,1.21333333333333,NA,22,NA,1,0,NA
201147,"AP3.3",61,71,20.7142857142857,1.26548672566372,NA,22,NA,1,0,NA
201147,"AP4",53,71,20.7142857142857,1.13768115942029,NA,22,NA,1,0,NA
201147,"AP5.1",36,71,20.7142857142857,1,NA,22,NA,0,0,NA
201147,"AP5.2",78,71,20.7142857142857,1.40384615384615,NA,22,NA,1,0,NA
201147,"AP5.3",19,71,20.7142857142857,1.08333333333333,NA,22,NA,0,0,NA
201148,"AP1",16,97,21.2857142857143,1.16216216216216,NA,22,NA,0,0,NA
201148,"AP2.1",61,97,21.2857142857143,1.24576271186441,NA,22,NA,1,0,NA
201148,"AP2.2",10,97,21.2857142857143,0.857142857142857,NA,22,NA,0,0,NA
201148,"AP3.1",35,97,21.2857142857143,1.04081632653061,NA,22,NA,0,0,NA
201148,"AP3.2",22,97,21.2857142857143,0.901098901098901,NA,22,NA,0,0,NA
201148,"AP3.3",58,97,21.2857142857143,1.08391608391608,NA,22,NA,0,0,NA
201148,"AP4",45,97,21.2857142857143,0.917197452229299,NA,22,NA,0,0,NA
