"SE","APS","casos","tweets","temp","Rt","casos_est","Rt_est","temp_crit","casos_crit","alertaRt1","alertaTemp","alertaCasos"
201423,"AP3.2",1,55,18.7142857142857,0.375,0,0.881025903690028,22,395.998092786081,0,0,0
201424,"AP3.2",3,58,19.4285714285714,1.33333333333333,0.909176796799282,0.909176796799282,22,395.998092786081,0,0,0
201425,"AP3.2",5,55,19,2.25,2.85215733961568,0.950719113205227,22,395.998092786081,0,0,0
201428,"AP3.2",0,61,19,0.5,1.81477546496144,0.907387732480722,22,395.998092786081,0,0,0
201429,"AP3.2",1,56,18,0.6,0,0.944134316830469,22,395.998092786081,0,0,0
201105,"AP3.3",134,108,24.8571428571429,1.6125,103.924548418054,1.33236600535967,22,786.315928521797,1,1,0
201106,"AP3.3",212,203,24.7142857142857,1.64341085271318,201.878495114395,1.50655593368951,22,786.315928521797,1,1,0
201107,"AP3.3",258,218,24.2857142857143,1.42452830188679,274.869000171498,1.29655188760141,22,786.315928521797,1,1,0
201108,"AP3.3",220,248,24.4285714285714,1.14238410596026,305.138042699799,1.18270559185969,22,786.315928521797,1,1,0
201109,"AP3.3",190,251,23,0.968115942028986,243.710254580715,1.10777388445779,22,786.315928521797,1,1,0
201110,"AP3.3",247,196,22.7142857142857,0.983532934131736,195.142442685892,1.02706548782048,22,786.315928521797,1,1,0
201111,"AP3.3",313,324,23.1428571428571,1.14155251141553,284.634139369229,1.15236493671753,22,786.315928521797,1,1,0
201112,"AP3.3",454,695,22.7142857142857,1.352,453.282632021259,1.44818732275163,22,786.315928521797,1,1,0
201113,"AP3.3",436,800,23.4285714285714,1.18639053254438,589.273579318571,1.29795942581183,22,786.315928521797,1,1,0
201114,"AP3.3",569,789,22.1428571428571,1.21280133000831,466.789517553517,1.07061815952642,22,786.315928521797,1,1,0
201115,"AP3.3",461,808,23.1428571428571,1.00479780671693,617.840652706062,1.08583594500187,22,786.315928521797,1,1,0
201116,"AP3.3",409,639,22.4285714285714,0.981582537517053,471.326452170037,1.02240011316711,22,786.315928521797,1,1,0
201117,"AP3.3",418,621,20.7142857142857,0.895066018068103,392.657412420637,0.960042573155591,22,786.315928521797,0,0,0
201118,"AP3.3",314,526,20.7142857142857,0.885869565217391,405.953680143953,0.971181052975964,22,786.315928521797,0,0,0
201119,"AP3.3",278,671,20.1428571428571,0.885188431200701,309.841169575593,0.986755317119724,22,786.315928521797,0,0,0
201120,"AP3.3",258,450,17.7142857142857,0.841584158415842,245.089679241431,0.881617551228169,22,786.315928521797,0,0,0
201121,"AP3.3",151,289,17,0.808235294117647,216.531490529236,0.839269343136575,22,786.315928521797,0,0,0
201122,"AP3.3",165,244,18,0.83551673944687,130.403144275494,0.863596981956911,22,786.315928521797,0,0,0
201123,"AP3.3",121,159,15.7142857142857,0.761324041811847,134.920975394325,0.817702881177727,22,786.315928521797,0,0,0
201124,"AP3.3",83,152,16,0.844393592677345,99.7263138017101,0.824184411584381,22,786.315928521797,0,0,0
201125,"AP3.3",82,130,17.5714285714286,0.775067750677507,72.5388956471527,0.873962598158466,22,786.315928521797,0,0,0
201126,"AP3.3",55,174,17,0.769230769230769,71.2063201076353,0.868369757410187,22,786.315928521797,0,0,0
201127,"AP3.3",39,109,15.5714285714286,0.8,44.6843483089656,0.812442696526647,22,786.315928521797,0,0,0
201128,"AP3.3",31,89,15.5714285714286,0.710227272727273,31.794437688848,0.815241992021744,22,786.315928521797,0,0,0
201129,"AP3.3",21,95,18.8571428571429,0.728,28.435686810059,0.917280219679321,22,786.315928521797,0,0,0
201130,"AP3.3",19,76,16.5714285714286,0.78021978021978,17.7316849199731,0.844365948570149,22,786.315928521797,0,0,0
201131,"AP3.3",15,56,17.8571428571429,0.774647887323944,16.4680693927233,0.86674049435386,22,786.315928521797,0,0,0
201132,"AP3.3",9,57,18.4285714285714,0.781818181818182,13.3881653943869,0.892544359625791,22,786.315928521797,0,0,0
201133,"AP3.3",21,75,19.1428571428571,1.04651162790698,8.75001828818923,0.972224254243248,22,786.315928521797,0,0,0
201134,"AP3.3",15,43,18.4285714285714,1,18.8636091672942,0.898267103204488,22,786.315928521797,0,0,0
201135,"AP3.3",12,91,17.8571428571429,1.06666666666667,13.6472113743423,0.90981409162282,22,786.315928521797,0,0,0
201136,"AP3.3",19,58,17,0.958333333333333,10.4487267143268,0.870727226193902,22,786.315928521797,0,0,0
201137,"AP3.3",14,59,18.7142857142857,0.978260869565217,16.8835477150178,0.888607774474622,22,786.315928521797,0,0,0
201138,"AP3.3",22,42,18,1.22222222222222,12.3420493172785,0.881574951234178,22,786.315928521797,0,0,0
201139,"AP3.3",23,54,18.2857142857143,1.07272727272727,19.8457878750658,0.902081267048446,22,786.315928521797,0,0,0
201140,"AP3.3",18,68,20.2857142857143,1.06779661016949,24.1656481967845,1.05068035638193,22,786.315928521797,1,0,0
201141,"AP3.3",21,61,21.8571428571429,0.984126984126984,19.0334882768338,1.05741601537966,22,786.315928521797,1,0,0
201142,"AP3.3",10,88,18,0.790322580645161,19.2888464001327,0.918516495244416,22,786.315928521797,0,0,0
201143,"AP3.3",16,101,20.7142857142857,0.959183673469388,10.7204292858323,1.07204292858323,22,786.315928521797,1,0,0
201144,"AP3.3",31,81,17.7142857142857,1.21276595744681,14.1525620373696,0.884535127335599,22,786.315928521797,0,0,0
201145,"AP3.3",46,82,20.1428571428571,1.63157894736842,29.4471401497998,0.949907746767736,22,786.315928521797,0,0,0
201146,"AP3.3",36,85,20.7142857142857,1.21505376344086,46.154066015931,1.00334926121589,22,786.315928521797,1,0,0
201147,"AP3.3",61,71,20.7142857142857,1.26548672566372,35.203961348722,0.977887815242279,22,786.315928521797,0,0,0
201148,"AP3.3",58,97,21.2857142857143,1.08391608391608,63.5101008362846,1.04114919403745,22,786.315928521797,1,0,0
201149,"AP3.3",61,78,22.4285714285714,1.16129032258065,62.2840406504951,1.07386276983612,22,786.315928521797,1,1,0
201150,"AP3.3",83,98,22.4285714285714,1.12222222222222,64.6732652542023,1.06021746318364,22,786.315928521797,1,1,0
201151,"AP3.3",76,107,23,1.08910891089109,95.1595615250466,1.14650074126562,22,786.315928521797,1,1,0
201152,"AP3.3",122,61,22.1428571428571,1.27727272727273,74.6489850934739,0.982223488072024,22,786.315928521797,0,1,0
201201,"AP3.3",172,140,21.8571428571429,1.31672597864769,134.88968983071,1.10565319533369,22,786.315928521797,1,0,0
201202,"AP3.3",227,102,22.8571428571429,1.40810810810811,198.808353412276,1.15586251983881,22,786.315928521797,1,1,0
201203,"AP3.3",399,125,23.5714285714286,1.53166986564299,243.242159197855,1.07155136210509,22,786.315928521797,1,1,0
201204,"AP3.3",396,77,22.7142857142857,1.28070175438596,408.863493324536,1.02472053464796,22,786.315928521797,1,1,0
201205,"AP3.3",445,86,21.4285714285714,1.2133072407045,380.104183996515,0.95985905049625,22,786.315928521797,0,0,0
201206,"AP3.3",554,87,23.8571428571429,1.125,506.268038911543,1.13768098631807,22,786.315928521797,1,1,0
201207,"AP3.3",833,120,23,1.31326164874552,642.413435742073,1.15959103924562,22,786.315928521797,1,1,0
201208,"AP3.3",832,102,23.5714285714286,1.21124454148472,942.418806367275,1.1313551096846,22,786.315928521797,1,1,1
201209,"AP3.3",1231,222,24.1428571428571,1.30509238395674,1114.07095554575,1.33902759080018,22,786.315928521797,1,1,1
201210,"AP3.3",1261,242,22.7142857142857,1.14779005524862,1525.65992411627,1.23936630716188,22,786.315928521797,1,1,1
201211,"AP3.3",1120,206,23.2857142857143,1.08664259927798,1354.41272762378,1.07407829311958,22,786.315928521797,1,1,1
201212,"AP3.3",1230,252,22.8571428571429,0.999723145071982,1212.36585902123,1.08246951698324,22,786.315928521797,1,1,1
201213,"AP3.3",1241,267,22.7142857142857,0.994461368042094,1378.87965814801,1.12104037247806,22,786.315928521797,1,1,1
201214,"AP3.3",1187,262,22.8571428571429,1.01865775549986,1341.81364204834,1.08123581148134,22,786.315928521797,1,1,1
201215,"AP3.3",1447,300,22.8571428571429,1.05932203389831,1304.1029719216,1.09865456775198,22,786.315928521797,1,1,1
201216,"AP3.3",1745,442,21.4285714285714,1.13006451612903,1628.41998061494,1.12537662793016,22,786.315928521797,1,0,1
201217,"AP3.3",1659,556,21.4285714285714,1.10778716601964,1977.69535979762,1.13334977638832,22,786.315928521797,1,0,1
201218,"AP3.3",1442,429,19.4285714285714,0.99896928468357,1571.93285872418,0.947518299411802,22,786.315928521797,0,0,1
201219,"AP3.3",1285,561,19.5714285714286,0.90507635163021,1379.21923014447,0.956462711611976,22,786.315928521797,0,0,1
201220,"AP3.3",1059,437,17.8571428571429,0.863201094391245,1149.70371730867,0.894711064053442,22,786.315928521797,0,0,1
201221,"AP3.3",1057,323,17.8571428571429,0.898309561542525,916.572842989201,0.865507878176772,22,786.315928521797,0,0,1
201222,"AP3.3",907,377,20.8571428571429,0.888856218759189,1034.48002066554,0.978694437715747,22,786.315928521797,0,0,1
201223,"AP3.3",579,271,20.8571428571429,0.841217333774396,888.901109359788,0.980045324542214,22,786.315928521797,0,0,1
201224,"AP3.3",497,215,19.1428571428571,0.77978765237908,516.463782297717,0.891992715540098,22,786.315928521797,0,0,0
201225,"AP3.3",376,162,20.5714285714286,0.732223903177005,462.195312951104,0.929970448593771,22,786.315928521797,0,0,0
201226,"AP3.3",250,169,17.7142857142857,0.773415977961432,329.061395054702,0.875163284719953,22,786.315928521797,0,0,0
201227,"AP3.3",195,148,17.7142857142857,0.731077471059662,220.988784471461,0.883955137885844,22,786.315928521797,0,0,0
201228,"AP3.3",108,147,17.1428571428571,0.673568818514007,168.225350468878,0.862694104968607,22,786.315928521797,0,0,0
201229,"AP3.3",124,94,17.2857142857143,0.772151898734177,92.6110914209417,0.85751010574946,22,786.315928521797,0,0,0
201230,"AP3.3",77,66,18,0.723653395784543,106.185788798888,0.856337006442645,22,786.315928521797,0,0,0
201231,"AP3.3",75,90,18.8571428571429,0.893203883495146,71.2484437635703,0.925304464461952,22,786.315928521797,0,0,0
201232,"AP3.3",61,84,16.5714285714286,0.771739130434783,63.9554694766238,0.852739593021651,22,786.315928521797,0,0,0
201233,"AP3.3",83,63,17.2857142857143,1.02816901408451,52.4540380667469,0.859902263389293,22,786.315928521797,0,0,0
201234,"AP3.3",50,56,17.1428571428571,0.885844748858447,70.8233095666292,0.85329288634493,22,786.315928521797,0,0,0
201235,"AP3.3",45,63,17.5714285714286,0.917525773195876,44.1742761809118,0.883485523618237,22,786.315928521797,0,0,0
201236,"AP3.3",22,53,17.7142857142857,0.657303370786517,39.8627754964985,0.885839455477745,22,786.315928521797,0,0,0
201237,"AP3.3",34,84,20.7142857142857,0.863247863247863,23.0432948456454,1.04742249298388,22,786.315928521797,1,0,0
201238,"AP3.3",25,69,21,0.801980198019802,35.411109115699,1.04150320928527,22,786.315928521797,1,0,0
201239,"AP3.3",25,49,16.8571428571429,1.03703703703704,21.0946234183855,0.84378493673542,22,786.315928521797,0,0,0
201240,"AP3.3",21,52,18.7142857142857,0.845238095238095,22.5110605502143,0.900442422008571,22,786.315928521797,0,0,0
201241,"AP3.3",27,48,20.7142857142857,1.02816901408451,20.8666448640175,0.993649755429402,22,786.315928521797,0,0,0
201242,"AP3.3",39,63,19.7142857142857,1.19178082191781,26.6002688772915,0.98519514360339,22,786.315928521797,0,0,0
201243,"AP3.3",18,87,22.8571428571429,0.96551724137931,47.4007114642811,1.21540285805849,22,786.315928521797,1,1,0
201244,"AP3.3",24,60,23.2857142857143,0.964285714285714,19.4451131236951,1.0802840624275,22,786.315928521797,1,1,0
201245,"AP3.3",20,53,22.7142857142857,0.765432098765432,23.44220132814,0.9767583886725,22,786.315928521797,0,1,0
201246,"AP3.3",10,70,20.7142857142857,0.870967741935484,20.4272192769984,1.02136096384992,22,786.315928521797,1,0,0
201247,"AP3.3",20,64,21,0.925925925925926,10.3335216726803,1.03335216726803,22,786.315928521797,1,0,0
201248,"AP3.3",27,74,21.7142857142857,1.14,20.849786622962,1.0424893311481,22,786.315928521797,1,0,0
201249,"AP3.3",21,86,24.4285714285714,1.19298245614035,32.6333917666727,1.2086441395064,22,786.315928521797,1,1,0
201250,"AP3.3",31,86,24.2857142857143,1.16176470588235,24.3854942407314,1.1612140114634,22,786.315928521797,1,1,0
201251,"AP3.3",16,71,25.1428571428571,0.860759493670886,34.3783729432073,1.10897977236153,22,786.315928521797,1,1,0
201252,"AP3.3",8,72,25.7142857142857,0.808823529411765,18.0089143858507,1.12555714911567,22,786.315928521797,1,1,0
201301,"AP3.3",34,96,24.2857142857143,1.05454545454545,9.67751937568884,1.20968992196111,22,786.315928521797,1,1,0
201302,"AP3.3",52,135,22.8571428571429,1.62068965517241,41.6485478468619,1.22495728961359,22,786.315928521797,1,1,0
201303,"AP3.3",54,212,22.2857142857143,1.48936170212766,64.4492094151147,1.23940787336759,22,786.315928521797,1,1,0
201304,"AP3.3",78,195,22.7142857142857,1.31428571428571,61.3853071196601,1.13676494666037,22,786.315928521797,1,1,0
201305,"AP3.3",137,185,23,1.46195652173913,81.9968914133458,1.051242197607,22,786.315928521797,1,1,0
201306,"AP3.3",110,184,23,1.20817843866171,146.131615424821,1.06665412718847,22,786.315928521797,1,1,0
201307,"AP3.3",145,224,25.7142857142857,1.20615384615385,135.969184461755,1.23608349510687,22,786.315928521797,1,1,0
201308,"AP3.3",252,440,25.1428571428571,1.29336734693878,216.196588635624,1.49101095610775,22,786.315928521797,1,1,0
201309,"AP3.3",278,473,22.8571428571429,1.33136094674556,308.689236982624,1.22495728961359,22,786.315928521797,1,1,0
201310,"AP3.3",320,474,24.4285714285714,1.25925925925926,319.231693741135,1.148315445112,22,786.315928521797,1,1,0
201311,"AP3.3",477,659,24.4285714285714,1.26470588235294,392.610658344307,1.22690830732596,22,786.315928521797,1,1,0
201312,"AP3.3",453,869,22.8571428571429,1.16279069767442,579.223092302495,1.21430417673479,22,786.315928521797,1,1,0
201313,"AP3.3",432,852,22.7142857142857,1.0896,506.597747948794,1.11831732439027,22,786.315928521797,1,1,0
201314,"AP3.3",585,932,22.7142857142857,1.07929515418502,467.773087347984,1.08280807256478,22,786.315928521797,1,1,0
201315,"AP3.3",541,1369,23.1428571428571,1.05986394557823,705.236146689063,1.20553187468216,22,786.315928521797,1,1,0
201316,"AP3.3",399,783,20.2857142857143,0.978818998716303,521.731689742427,0.964383899708737,22,786.315928521797,0,0,0
201317,"AP3.3",297,601,19.1428571428571,0.811147540983607,347.722702726645,0.871485470492844,22,786.315928521797,0,0,0
201318,"AP3.3",388,443,20.2857142857143,0.876313662085691,272.605248365895,0.917862789110759,22,786.315928521797,0,0,0
201319,"AP3.3",236,368,17.8571428571429,0.849630996309963,336.520041737828,0.867319695200587,22,786.315928521797,0,0,0
201320,"AP3.3",158,304,19.4285714285714,0.849077090119435,215.833100624406,0.914547036544095,22,786.315928521797,0,0,0
201321,"AP3.3",148,206,19.7142857142857,0.69309462915601,143.207238807991,0.906374929164501,22,786.315928521797,0,0,0
201322,"AP3.3",82,193,19.1428571428571,0.715867158671587,132.933671653186,0.898200484143149,22,786.315928521797,0,0,0
201323,"AP3.3",75,164,18.8571428571429,0.786082474226804,74.7195168367177,0.911213619959972,22,786.315928521797,0,0,0
201324,"AP3.3",64,146,19.4285714285714,0.724590163934426,69.2115632823511,0.922820843764681,22,786.315928521797,0,0,0
201325,"AP3.3",43,150,19.6,0.823529411764706,60.5789940650609,0.946546782266576,22,786.315928521797,0,0,0
201326,"AP3.3",27,123,19.4285714285714,0.736263736263736,40.1642768607388,0.934052950249741,22,786.315928521797,0,0,0
201327,"AP3.3",38,88,17.7142857142857,0.805970149253731,23.3164835590059,0.863573465148366,22,786.315928521797,0,0,0
201328,"AP3.3",28,90,15.4285714285714,0.861111111111111,30.7663756153376,0.809641463561516,22,786.315928521797,0,0,0
201329,"AP3.3",20,84,19.4285714285714,0.924731182795699,26.4754481570892,0.945551719896041,22,786.315928521797,0,0,0
201330,"AP3.3",9,57,17.4285714285714,0.662790697674419,17.2106036775072,0.860530183875361,22,786.315928521797,0,0,0
201331,"AP3.3",7,148,15.1428571428571,0.631578947368421,7.016396564945,0.779599618327223,22,786.315928521797,0,0,0
201332,"AP3.3",4,155,18.4285714285714,0.555555555555556,6.90560220539157,0.986514600770225,22,786.315928521797,0,0,0
201333,"AP3.3",9,71,17.4285714285714,1,3.41788870466401,0.854472176166002,22,786.315928521797,0,0,0
201334,"AP3.3",5,97,18.1428571428571,0.9,7.82493681886685,0.869437424318539,22,786.315928521797,0,0,0
201335,"AP3.3",4,63,17,1,4.29819857386817,0.859639714773635,22,786.315928521797,0,0,0
201336,"AP3.3",6,55,18.1428571428571,0.833333333333333,3.47458934927476,0.86864733731869,22,786.315928521797,0,0,0
201337,"AP3.3",6,46,18.4285714285714,1.06666666666667,5.35514976297009,0.892524960495016,22,786.315928521797,0,0,0
201338,"AP3.3",11,115,21.1428571428571,1.4375,7.16211355632596,1.19368559272099,22,786.315928521797,1,0,0
201339,"AP3.3",5,45,19.2857142857143,0.956521739130435,10.3823894800962,0.943853589099657,22,786.315928521797,0,0,0
201340,"AP3.3",14,56,20.5714285714286,1.36363636363636,4.45231198094624,0.890462396189247,22,786.315928521797,0,0,0
201341,"AP3.3",8,53,17.1428571428571,0.9,12.2392646954918,0.874233192535131,22,786.315928521797,0,0,0
201342,"AP3.3",6,57,20.4285714285714,1.03703703703704,7.9088300799064,0.9886037599883,22,786.315928521797,0,0,0
201343,"AP3.3",16,69,22.7142857142857,1.07142857142857,6.75537754326602,1.125896257211,22,786.315928521797,1,1,0
201344,"AP3.3",8,66,19.8571428571429,1,15.71603767811,0.982252354881873,22,786.315928521797,0,0,0
201345,"AP3.3",5,54,19.5714285714286,0.966666666666667,7.45060096892309,0.931325121115386,22,786.315928521797,0,0,0
201346,"AP3.3",3,63,22,0.551724137931034,5.16884762227497,1.03376952445499,22,786.315928521797,1,0,0
201347,"AP3.3",15,86,21.1428571428571,1.4375,3.28668577414431,1.09556192471477,22,786.315928521797,1,0,0
201348,"AP3.3",11,74,22.4285714285714,1.26086956521739,16.2910242154701,1.08606828103134,22,786.315928521797,1,1,0
201349,"AP3.3",20,60,23.2857142857143,1.58620689655172,11.2114609764284,1.01922372512985,22,786.315928521797,1,1,0
201403,"AP3.3",10,82,23.5714285714286,1.36,16.415577389163,1.36796478243025,22,786.315928521797,1,1,0
201404,"AP3.3",7,76,24.4285714285714,0.852941176470588,11.7051122859638,1.17051122859638,22,786.315928521797,1,1,0
201405,"AP3.3",10,91,24.7142857142857,0.931034482758621,8.18476086186389,1.16925155169484,22,786.315928521797,1,1,0
201406,"AP3.3",9,65,25,0.962962962962963,11.1579113202558,1.11579113202558,22,786.315928521797,1,1,0
201407,"AP3.3",9,77,24.5714285714286,1.07692307692308,9.81015427437229,1.09001714159692,22,786.315928521797,1,1,0
201408,"AP3.3",3,68,22.4285714285714,0.75,9.59460379344276,1.06606708816031,22,786.315928521797,1,1,0
201409,"AP3.3",7,77,24.4285714285714,0.904761904761905,3.3897828494132,1.12992761647107,22,786.315928521797,1,1,0
201410,"AP3.3",14,75,23.4285714285714,1.26315789473684,7.80547554654883,1.11506793522126,22,786.315928521797,1,1,0
201411,"AP3.3",6,66,23.8571428571429,1.125,15.0642729118727,1.07601949370519,22,786.315928521797,1,1,0
201412,"AP3.3",8,92,23.7142857142857,1.03703703703704,6.95322070411685,1.15887011735281,22,786.315928521797,1,1,0
201413,"AP3.3",6,63,21.8571428571429,0.714285714285714,8.24740075632329,1.03092509454041,22,786.315928521797,1,0,0
201414,"AP3.3",7,65,22.7142857142857,1.05,5.99616840565802,0.999361400943003,22,786.315928521797,0,1,0
201415,"AP3.3",6,76,21.5714285714286,0.904761904761905,7.4257277765725,1.06081825379607,22,786.315928521797,1,0,0
201416,"AP3.3",11,62,22.1428571428571,1.26315789473684,6.24031301406313,1.04005216901052,22,786.315928521797,1,1,0
201417,"AP3.3",7,64,21.5714285714286,1,10.9834676326814,0.998497057516492,22,786.315928521797,0,0,0
201418,"AP3.3",12,107,17.2857142857143,1.25,6.32703658330605,0.903862369043722,22,786.315928521797,0,0,0
201419,"AP3.3",9,159,20.1428571428571,0.933333333333333,13.3707554289746,1.11422961908122,22,786.315928521797,1,0,0
201420,"AP3.3",10,114,17,1.10714285714286,7.78299590369285,0.864777322632539,22,786.315928521797,0,0,0
201421,"AP3.3",7,92,20,0.838709677419355,9.11661870532542,0.911661870532542,22,786.315928521797,0,0,0
201422,"AP3.3",3,80,18.4285714285714,0.769230769230769,6.22548626136189,0.889355180194556,22,786.315928521797,0,0,0
201423,"AP3.3",6,55,18.7142857142857,0.8,2.66564696284161,0.888548987613871,22,786.315928521797,0,0,0
201424,"AP3.3",6,58,19.4285714285714,0.9375,5.49781319051073,0.916302198418455,22,786.315928521797,0,0,0
201425,"AP3.3",5,55,19,1.13333333333333,5.60896575777545,0.934827626295909,22,786.315928521797,0,0,0
201428,"AP3.3",2,61,19,0.833333333333333,7.26865841222902,0.908582301528628,22,786.315928521797,0,0,0
201429,"AP3.3",5,56,18,1,1.81887677522767,0.909438387613835,22,786.315928521797,0,0,0
201105,"AP4",80,108,24.8571428571429,1.49565217391304,79.8541594981956,1.35346033047789,22,424.700233714782,1,1,0
201106,"AP4",132,203,24.7142857142857,1.57558139534884,120.938423744293,1.51173029680366,22,424.700233714782,1,1,0
201107,"AP4",189,218,24.2857142857143,1.47970479704797,173.352551485049,1.31327690518976,22,424.700233714782,1,1,0
201108,"AP4",174,248,24.4285714285714,1.23441396508728,228.873338447393,1.2109700446952,22,424.700233714782,1,1,0
201109,"AP4",207,251,23,1.15151515151515,196.089766013716,1.12695267823975,22,424.700233714782,1,1,0
201110,"AP4",232,196,22.7142857142857,1.07543859649123,217.819043643071,1.05226591131918,22,424.700233714782,1,1,0
201111,"AP4",338,324,23.1428571428571,1.26753670473083,271.069934644907,1.16840489071081,22,424.700233714782,1,1,0
201112,"AP4",505,695,22.7142857142857,1.38352638352638,481.27799264827,1.42389938653334,22,424.700233714782,1,1,1
201113,"AP4",521,800,23.4285714285714,1.26883720930233,657.825132453593,1.30262402466058,22,424.700233714782,1,1,1
201114,"AP4",631,789,22.1428571428571,1.21480938416422,564.668696000804,1.08381707485759,22,424.700233714782,1,1,1
201115,"AP4",459,808,23.1428571428571,0.972238986119493,699.817600517874,1.1090611735624,22,424.700233714782,1,1,1
201116,"AP4",443,639,22.4285714285714,0.951582867783985,479.712424978273,1.04512510888513,22,424.700233714782,1,1,1
201117,"AP4",526,621,20.7142857142857,0.931506849315068,430.867258043843,0.97261232064073,22,424.700233714782,0,0,1
201118,"AP4",424,526,20.7142857142857,0.975490196078431,516.37620078398,0.981703803771825,22,424.700233714782,0,0,1
201119,"AP4",398,671,20.1428571428571,0.967695620961953,418.14041755337,0.986180230078704,22,424.700233714782,0,0,0
201120,"AP4",351,450,17.7142857142857,0.870178041543027,346.091290079674,0.869576105727823,22,424.700233714782,0,0,0
201121,"AP4",262,289,17,0.861892583120205,294.56832951784,0.839226010022336,22,424.700233714782,0,0,0
201122,"AP4",235,244,18,0.838773491592483,226.956657507691,0.8662467843805,22,424.700233714782,0,0,0
201123,"AP4",116,159,15.7142857142857,0.722877358490566,188.757165144356,0.803221979337686,22,424.700233714782,0,0,0
201124,"AP4",82,152,16,0.706362153344209,94.028146767484,0.810587472133483,22,424.700233714782,0,0,0
201125,"AP4",57,130,17.5714285714286,0.58891454965358,70.7410850049206,0.862696158596593,22,424.700233714782,0,0,0
201126,"AP4",65,174,17,0.8,48.0269663123767,0.842578356357486,22,424.700233714782,0,0,0
201127,"AP4",40,109,15.5714285714286,0.794117647058823,51.0650794296645,0.785616606610223,22,424.700233714782,0,0,0
201128,"AP4",38,89,15.5714285714286,0.882716049382716,32.1400247222675,0.803500618056686,22,424.700233714782,0,0,0
201129,"AP4",35,95,18.8571428571429,0.79020979020979,34.7216175927528,0.913726778756652,22,424.700233714782,0,0,0
201130,"AP4",24,76,16.5714285714286,0.858407079646018,28.8642646421633,0.824693275490381,22,424.700233714782,0,0,0
201131,"AP4",20,56,17.8571428571429,0.814432989690722,20.7710011634569,0.865458381810702,22,424.700233714782,0,0,0
201132,"AP4",21,57,18.4285714285714,0.822784810126582,17.8039562258877,0.890197811294386,22,424.700233714782,0,0,0
201133,"AP4",22,75,19.1428571428571,0.969230769230769,20.1041479438985,0.95734037828088,22,424.700233714782,0,0,0
201134,"AP4",16,43,18.4285714285714,0.936507936507937,19.6621336075568,0.893733345798035,22,424.700233714782,0,0,0
201135,"AP4",22,91,17.8571428571429,1.01694915254237,14.1918244027164,0.886989025169776,22,424.700233714782,0,0,0
201136,"AP4",13,58,17,0.85,18.5426985706292,0.8428499350286,22,424.700233714782,0,0,0
201137,"AP4",20,59,18.7142857142857,1.07843137254902,11.5993482401474,0.892257556934416,22,424.700233714782,0,0,0
201138,"AP4",24,42,18,1.03636363636364,17.51731609513,0.8758658047565,22,424.700233714782,0,0,0
201139,"AP4",16,54,18.2857142857143,1.05263157894737,21.4384004636258,0.893266685984409,22,424.700233714782,0,0,0
201140,"AP4",15,68,20.2857142857143,0.916666666666667,16.626223452322,1.03913896577012,22,424.700233714782,1,0,0
201141,"AP4",39,61,21.8571428571429,1.27272727272727,16.0315300807181,1.06876867204787,22,424.700233714782,1,0,0
201142,"AP4",23,88,18,1.1,34.9296163577072,0.895631188659159,22,424.700233714782,0,0,0
201143,"AP4",30,101,20.7142857142857,1.19480519480519,24.4726804296999,1.0640295839,22,424.700233714782,1,0,0
201144,"AP4",34,81,17.7142857142857,0.945652173913043,26.1274986935249,0.870916623117496,22,424.700233714782,0,0,0
201145,"AP4",58,82,20.1428571428571,1.40229885057471,32.5452576476033,0.957213460223625,22,424.700233714782,0,0,0
201146,"AP4",46,85,20.7142857142857,1.13114754098361,58.4616935944914,1.00796023438778,22,424.700233714782,1,0,0
201147,"AP4",53,71,20.7142857142857,1.13768115942029,45.4101887920521,0.987178017218524,22,424.700233714782,0,0,0
201148,"AP4",45,97,21.2857142857143,0.917197452229299,55.5068389016881,1.04729884720166,22,424.700233714782,1,0,0
201149,"AP4",48,78,22.4285714285714,1.01388888888889,49.0580384049465,1.09017863122103,22,424.700233714782,1,1,0
201150,"AP4",55,98,22.4285714285714,1.01369863013699,51.7551698135656,1.07823270444928,22,424.700233714782,1,1,0
201151,"AP4",37,107,23,0.945945945945946,63.8758452900363,1.16137900527339,22,424.700233714782,1,1,0
201152,"AP4",33,61,22.1428571428571,0.892857142857143,37.262985043649,1.0071077038824,22,424.700233714782,1,1,0
201201,"AP4",76,140,21.8571428571429,1.168,36.6374301057586,1.11022515471996,22,424.700233714782,1,0,0
201202,"AP4",100,102,22.8571428571429,1.43150684931507,88.7555527835948,1.16783622083677,22,424.700233714782,1,1,0
201203,"AP4",127,125,23.5714285714286,1.44976076555024,110.085051407724,1.10085051407724,22,424.700233714782,1,1,0
201204,"AP4",138,77,22.7142857142857,1.2046204620462,133.37495887621,1.05019652658433,22,424.700233714782,1,1,0
201205,"AP4",121,86,21.4285714285714,1.05753424657534,135.31452948156,0.980540068706953,22,424.700233714782,0,0,0
201206,"AP4",144,87,23.8571428571429,1.0440414507772,140.799578027705,1.16363287626203,22,424.700233714782,1,1,0
201207,"AP4",202,120,23,1.15880893300248,168.914254362917,1.17301565529803,22,424.700233714782,1,1,0
201208,"AP4",277,102,23.5714285714286,1.33404710920771,233.249732854532,1.15470164779471,22,424.700233714782,1,1,0
201209,"AP4",287,222,24.1428571428571,1.22953451043339,373.967255177455,1.3500622930594,22,424.700233714782,1,1,0
201210,"AP4",409,242,22.7142857142857,1.27023498694517,355.770390479406,1.2396180852941,22,424.700233714782,1,1,0
